ch,x,y,z,int
3,1187,1345,1,24520
3,1900,881,1,31087
3,1744,1190,1,26309
3,412,1965,1,29404
3,1294,1182,1,28820
3,297,1525,1,35304
3,977,311,1,28028
3,55,1684,1,31077
3,585,532,1,32350
3,624,1982,1,29944
3,484,335,1,28204
3,522,1640,1,31035
3,101,1565,1,29599
3,1022,713,1,24183
3,1993,1145,1,26986
3,1850,859,1,26144
3,509,1931,1,30147
3,8,1350,1,28123
3,1996,1889,1,32171
3,1673,1694,1,27842
3,1871,1892,1,23631
3,406,1776,1,28328
3,2006,380,1,26614
3,966,2,1,27565
3,1959,1560,1,23974
3,1700,1774,1,24523
3,61,1707,1,25865
3,114,400,1,24784
3,2038,519,1,26101
3,1508,1585,1,20837
3,623,1914,1,21618
3,996,1370,1,24829
3,752,470,1,25037
3,1377,869,1,21900
3,1918,1056,1,23701
3,463,881,1,23007
3,81,293,1,21739
3,456,55,1,22165
3,391,1517,1,25628
3,312,2031,1,20190
3,1101,399,1,19295
3,675,287,1,20646
3,31,1080,1,65535
