hyb,ch,x,y,z,int
0,1,613.0,582.0,6.0,1236
0,1,575.0,566.0,0.0,1078
0,1,635.0,560.0,6.0,1213
0,1,614.0,594.0,1.0,1047
0,1,643.0,560.0,4.0,1000
0,1,619.0,545.0,5.0,1109
0,1,636.0,568.0,5.0,1200
0,1,641.0,569.0,4.0,987
0,1,587.0,547.0,0.0,946
0,1,611.0,585.0,6.0,967
0,1,633.0,553.0,2.0,898
0,1,585.0,580.0,0.0,789
0,1,581.0,566.0,3.0,853
0,1,656.0,575.0,0.0,693
0,1,631.0,597.0,5.0,719
0,1,638.0,566.0,0.0,816
0,1,658.0,595.0,2.0,701
0,1,622.0,543.0,3.0,791
0,1,591.0,572.0,0.0,643
0,1,668.0,571.0,6.0,674
0,1,671.0,599.0,0.0,655
0,1,586.0,567.0,3.0,640
0,1,633.0,553.0,5.0,831
0,1,659.0,575.0,6.0,589
0,1,594.0,582.0,0.0,627
0,1,638.0,593.0,3.0,570
0,1,627.0,550.0,0.0,630
0,1,646.0,564.0,4.0,634
0,1,652.0,573.0,4.0,695
0,1,668.0,593.0,5.0,667
0,1,660.0,596.0,0.0,635
0,1,609.0,579.0,3.0,654
0,1,660.0,614.0,6.0,560
0,1,580.0,581.0,2.0,606
0,1,668.0,607.0,6.0,547
0,1,607.0,592.0,3.0,598
0,1,629.0,564.0,1.0,584
0,1,632.0,591.0,5.0,655
0,1,626.0,592.0,4.0,568
0,1,631.0,567.0,4.0,555
0,1,582.0,585.0,2.0,600
0,1,659.0,579.0,2.0,558
0,1,640.0,563.0,6.0,634
0,1,649.0,585.0,3.0,569
0,1,661.0,610.0,5.0,579
0,1,635.0,565.0,0.0,644
0,1,648.0,579.0,6.0,547
0,1,633.0,560.0,0.0,550
0,1,630.0,571.0,0.0,574
0,1,619.0,542.0,0.0,592
0,1,632.0,556.0,0.0,570
1,1,628.8,550.024,0.0,727
1,1,584.8,580.024,0.0,740
1,1,668.8,578.024,4.0,557
1,1,621.8,540.024,2.0,589
1,1,621.8,540.024,5.0,559
1,1,629.8,572.024,6.0,516
1,1,635.8,583.024,2.0,520
1,1,618.8,543.024,0.0,532
1,1,618.8,543.024,5.0,545
1,1,618.8,543.024,2.0,525
2,1,597.187,574.328,0.0,1188
2,1,630.187,572.328,4.0,1391
2,1,591.187,565.328,4.0,1179
2,1,637.187,565.328,6.0,928
2,1,599.187,559.328,6.0,919
2,1,627.187,576.328,3.0,816
2,1,624.187,548.328,4.0,801
2,1,599.187,563.328,5.0,875
2,1,586.187,555.328,6.0,740
2,1,670.187,593.328,0.0,674
