hyb,ch,x,y,z,int
0,1,1151.0,692.0,0.0,1606
0,1,1185.0,723.0,0.0,1716
0,1,1179.0,710.0,2.0,1703
0,1,1188.0,705.0,0.0,1518
0,1,1180.0,732.0,2.0,1234
0,1,1172.0,716.0,0.0,1152
0,1,1148.0,681.0,4.0,1271
0,1,1194.0,728.0,2.0,1238
0,1,1186.0,727.0,0.0,1118
0,1,1158.0,716.0,2.0,1256
0,1,1159.0,694.0,0.0,1108
0,1,1155.0,703.0,1.0,1099
0,1,1162.0,705.0,0.0,984
0,1,1160.0,675.0,0.0,1022
0,1,1147.0,682.0,0.0,982
0,1,1167.0,697.0,2.0,882
0,1,1184.0,702.0,2.0,927
0,1,1152.0,714.0,0.0,957
0,1,1169.0,727.0,4.0,884
0,1,1156.0,707.0,0.0,961
0,1,1176.0,724.0,6.0,825
0,1,1174.0,726.0,3.0,893
0,1,1156.0,709.0,3.0,908
0,1,1199.0,725.0,0.0,863
0,1,1193.0,705.0,1.0,794
0,1,1142.0,692.0,3.0,803
0,1,1166.0,686.0,4.0,751
0,1,1147.0,708.0,2.0,805
0,1,1176.0,722.0,1.0,718
0,1,1171.0,724.0,0.0,794
0,1,1160.0,673.0,5.0,740
0,1,1168.0,689.0,6.0,696
0,1,1145.0,690.0,2.0,743
0,1,1138.0,697.0,0.0,735
0,1,1151.0,704.0,3.0,693
0,1,1172.0,674.0,3.0,659
0,1,1192.0,731.0,4.0,689
0,1,1157.0,694.0,6.0,645
0,1,1143.0,685.0,5.0,696
0,1,1170.0,678.0,2.0,598
0,1,1159.0,682.0,4.0,651
0,1,1145.0,698.0,2.0,596
0,1,1195.0,724.0,3.0,672
0,1,1151.0,682.0,0.0,703
0,1,1160.0,712.0,0.0,659
1,1,1176.8010000000004,699.0169999999998,2.0,1535
1,1,1164.8010000000004,695.0169999999998,1.0,1380
1,1,1189.8010000000004,699.0169999999998,6.0,1212
1,1,1186.8010000000004,729.0169999999998,0.0,1279
1,1,1183.8010000000004,700.0169999999998,4.0,1130
1,1,1141.8010000000004,705.0169999999998,0.0,1131
1,1,1148.8010000000004,676.0169999999998,1.0,1063
1,1,1168.8010000000004,694.0169999999998,5.0,1017
1,1,1146.8010000000004,695.0169999999998,0.0,958
1,1,1171.8010000000004,701.0169999999998,1.0,1003
1,1,1197.8010000000004,720.0169999999998,1.0,886
1,1,1173.8010000000004,711.0169999999998,0.0,947
1,1,1171.8010000000004,716.0169999999998,2.0,1022
1,1,1179.8010000000004,727.0169999999998,0.0,1017
1,1,1159.8010000000004,680.0169999999998,4.0,835
1,1,1194.8010000000004,732.0169999999998,4.0,719
1,1,1196.8010000000004,728.0169999999998,0.0,714
1,1,1142.8010000000004,709.0169999999998,3.0,944
1,1,1166.8010000000004,708.0169999999998,1.0,795
1,1,1197.8010000000004,714.0169999999998,0.0,651
1,1,1189.8010000000004,692.0169999999998,1.0,740
1,1,1183.8010000000004,682.0169999999998,6.0,676
1,1,1184.8010000000004,695.0169999999998,3.0,710
1,1,1151.8010000000004,708.0169999999998,3.0,785
1,1,1160.8010000000004,681.0169999999998,0.0,688
1,1,1180.8010000000004,733.0169999999998,1.0,780
1,1,1184.8010000000004,723.0169999999998,4.0,696
1,1,1173.8010000000004,685.0169999999998,6.0,623
1,1,1176.8010000000004,679.0169999999998,6.0,618
1,1,1203.8010000000004,727.0169999999998,0.0,613
1,1,1143.8010000000004,698.0169999999998,2.0,650
1,1,1150.8010000000004,701.0169999999998,0.0,620
1,1,1148.8010000000004,710.0169999999998,4.0,700
1,1,1153.8010000000004,684.0169999999998,0.0,608
1,1,1193.8010000000004,692.0169999999998,6.0,610
1,1,1191.8010000000004,721.0169999999998,6.0,691
1,1,1169.8010000000004,707.0169999999998,3.0,708
1,1,1193.8010000000004,728.0169999999998,2.0,658
1,1,1149.8010000000004,683.0169999999998,2.0,647
1,1,1147.8010000000004,683.0169999999998,3.0,618
1,1,1177.8010000000004,734.0169999999998,1.0,611
1,1,1159.8010000000004,718.0169999999998,4.0,582
1,1,1155.8010000000004,712.0169999999998,6.0,602
1,1,1143.8010000000004,703.0169999999998,4.0,582
2,1,1140.203,700.32,3.0,1163
2,1,1173.203,705.32,0.0,1087
2,1,1141.203,707.32,0.0,853
2,1,1149.203,675.32,6.0,764
2,1,1185.203,710.32,3.0,815
2,1,1139.203,696.32,2.0,786
2,1,1161.203,692.32,3.0,713
2,1,1192.203,721.32,2.0,775
2,1,1196.203,702.32,2.0,739
2,1,1164.203,693.32,0.0,725
2,1,1158.203,713.32,2.0,662
2,1,1152.203,673.32,0.0,627
2,1,1183.203,705.32,6.0,602
2,1,1150.203,712.32,3.0,661
2,1,1189.203,706.32,6.0,659
2,1,1175.203,728.32,2.0,668
2,1,1174.203,728.32,0.0,631
2,1,1178.203,726.32,4.0,613
2,1,1178.203,702.32,2.0,549
2,1,1187.203,714.32,2.0,596
2,1,1194.203,709.32,2.0,559
2,1,1163.203,710.32,6.0,565
2,1,1179.203,729.32,5.0,610
2,1,1185.203,707.32,0.0,653
2,1,1187.203,705.32,0.0,560
3,1,1160.194,689.903,0.0,1630
3,1,1184.194,712.903,0.0,1558
3,1,1156.194,711.903,0.0,1553
3,1,1151.194,673.903,3.0,1498
3,1,1202.194,726.903,0.0,1469
3,1,1185.194,731.903,0.0,1226
3,1,1149.194,711.903,5.0,1234
3,1,1144.194,704.903,0.0,1101
3,1,1179.194,699.903,4.0,945
3,1,1167.194,681.903,2.0,968
3,1,1189.194,722.903,0.0,990
3,1,1179.194,682.903,3.0,878
3,1,1150.194,706.903,0.0,1010
3,1,1158.194,702.903,0.0,942
3,1,1180.194,686.903,2.0,790
3,1,1154.194,690.903,5.0,844
3,1,1169.194,691.903,6.0,857
3,1,1177.194,715.903,2.0,783
3,1,1174.194,717.903,3.0,801
3,1,1159.194,671.903,0.0,892
3,1,1152.194,680.903,2.0,842
3,1,1174.194,723.903,5.0,778
3,1,1172.194,695.903,3.0,739
3,1,1189.194,714.903,3.0,826
3,1,1171.194,726.903,6.0,724
3,1,1181.194,698.903,0.0,724
3,1,1179.194,702.903,2.0,816
3,1,1167.194,677.903,1.0,801
3,1,1197.194,716.903,2.0,730
3,1,1171.194,719.903,4.0,746
3,1,1145.194,694.903,5.0,744
3,1,1177.194,690.903,3.0,651
3,1,1149.194,684.903,0.0,736
3,1,1169.194,705.903,1.0,669
3,1,1140.194,703.903,6.0,703
3,1,1157.194,669.903,3.0,759
3,1,1182.194,729.903,3.0,740
3,1,1192.194,721.903,6.0,707
3,1,1140.194,689.903,0.0,663
3,1,1168.194,674.903,1.0,679
3,1,1143.194,686.903,0.0,652
3,1,1196.194,719.903,4.0,655
3,1,1184.194,725.903,0.0,671
3,1,1159.194,683.903,1.0,649
4,1,1143.902,700.03,2.0,1088
4,1,1141.902,702.03,0.0,995
4,1,1142.902,687.03,0.0,986
4,1,1179.902,727.03,5.0,889
4,1,1174.902,701.03,6.0,815
4,1,1195.902,725.03,3.0,707
4,1,1180.902,734.03,3.0,802
4,1,1151.902,690.03,1.0,792
4,1,1160.902,683.03,1.0,744
4,1,1152.902,692.03,6.0,752
4,1,1175.902,675.03,0.0,606
4,1,1148.902,687.03,3.0,701
4,1,1173.902,727.03,6.0,670
4,1,1157.902,702.03,0.0,635
4,1,1192.902,716.03,3.0,652
4,1,1187.902,710.03,6.0,623
4,1,1166.902,678.03,1.0,595
4,1,1164.902,721.03,3.0,629
4,1,1185.902,694.03,1.0,584
4,1,1171.902,686.03,3.0,551
4,1,1145.902,690.03,6.0,599
4,1,1178.902,689.03,2.0,552
4,1,1175.902,718.03,2.0,619
4,1,1184.902,708.03,2.0,588
4,1,1196.902,707.03,0.0,552
4,1,1173.902,712.03,3.0,570
4,1,1175.902,697.03,3.0,595
4,1,1175.902,693.03,5.0,562
4,1,1190.902,715.03,0.0,569
4,1,1157.902,692.03,4.0,578
4,1,1159.902,718.03,4.0,575
4,1,1173.902,727.03,2.0,565
4,1,1150.902,696.03,6.0,553
4,1,1155.902,716.03,6.0,547
4,1,1157.902,703.03,3.0,570
4,1,1186.902,689.03,0.0,542
4,1,1190.902,729.03,1.0,560
4,1,1191.902,722.03,6.0,563
4,1,1157.902,713.03,3.0,552
5,1,1180.481,703.1189999999998,4.0,2769
5,1,1194.481,728.1189999999998,0.0,2611
5,1,1150.481,700.1189999999998,4.0,2246
5,1,1195.481,704.1189999999998,2.0,2384
5,1,1147.481,707.1189999999998,5.0,2373
5,1,1158.481,678.1189999999998,0.0,2020
5,1,1193.481,715.1189999999998,1.0,1899
5,1,1152.481,695.1189999999998,0.0,2027
5,1,1179.481,679.1189999999998,0.0,1849
5,1,1152.481,700.1189999999998,0.0,1872
5,1,1170.481,709.1189999999998,0.0,1697
5,1,1167.481,723.1189999999998,0.0,1659
5,1,1155.481,679.1189999999998,0.0,1745
5,1,1171.481,716.1189999999998,5.0,1618
5,1,1166.481,707.1189999999998,4.0,1579
5,1,1146.481,684.1189999999998,3.0,1444
5,1,1150.481,687.1189999999998,2.0,1574
5,1,1150.481,691.1189999999998,0.0,1599
5,1,1188.481,694.1189999999998,5.0,1218
5,1,1175.481,701.1189999999998,3.0,1271
5,1,1178.481,711.1189999999998,0.0,1063
5,1,1173.481,704.1189999999998,0.0,1129
5,1,1167.481,680.1189999999998,5.0,1073
5,1,1176.481,698.1189999999998,2.0,1128
5,1,1158.481,674.1189999999998,6.0,944
5,1,1170.481,692.1189999999998,4.0,862
5,1,1190.481,707.1189999999998,0.0,924
5,1,1165.481,688.1189999999998,6.0,902
5,1,1167.481,699.1189999999998,1.0,951
5,1,1192.481,722.1189999999998,1.0,1031
5,1,1158.481,715.1189999999998,6.0,906
5,1,1201.481,726.1189999999998,0.0,959
5,1,1174.481,729.1189999999998,0.0,835
5,1,1192.481,732.1189999999998,6.0,794
5,1,1193.481,690.1189999999998,4.0,756
5,1,1167.481,672.1189999999998,1.0,859
5,1,1173.481,674.1189999999998,0.0,806
5,1,1164.481,672.1189999999998,1.0,861
5,1,1190.481,691.1189999999998,0.0,728
5,1,1196.481,723.1189999999998,0.0,844
5,1,1156.481,697.1189999999998,0.0,875
5,1,1181.481,696.1189999999998,0.0,713
5,1,1169.481,703.1189999999998,0.0,888
5,1,1187.481,705.1189999999998,0.0,737
5,1,1155.481,694.1189999999998,6.0,787
5,1,1165.481,701.1189999999998,6.0,724
5,1,1158.481,703.1189999999998,0.0,718
5,1,1154.481,678.1189999999998,6.0,694
5,1,1189.481,715.1189999999998,4.0,705
5,1,1155.481,715.1189999999998,0.0,774
5,1,1184.481,700.1189999999998,1.0,709
5,1,1172.481,719.1189999999998,0.0,762
5,1,1185.481,681.1189999999998,3.0,684
5,1,1140.481,701.1189999999998,0.0,682
5,1,1146.481,704.1189999999998,0.0,839
5,1,1161.481,694.1189999999998,0.0,690
5,1,1158.481,698.1189999999998,1.0,744
5,1,1148.481,706.1189999999998,0.0,764
6,1,1183.424,722.1419999999998,0.0,1650
6,1,1151.424,700.1419999999998,0.0,1265
6,1,1177.424,723.1419999999998,3.0,1336
6,1,1180.424,703.1419999999998,4.0,1058
6,1,1177.424,697.1419999999998,6.0,1045
6,1,1194.424,730.1419999999998,2.0,951
6,1,1187.424,690.1419999999998,3.0,960
6,1,1160.424,701.1419999999998,1.0,920
6,1,1183.424,727.1419999999998,0.0,921
6,1,1173.424,685.1419999999998,0.0,793
6,1,1151.424,707.1419999999998,0.0,822
6,1,1158.424,675.1419999999998,0.0,794
6,1,1161.424,671.1419999999998,0.0,812
6,1,1184.424,693.1419999999998,2.0,799
6,1,1174.424,726.1419999999998,0.0,841
6,1,1162.424,713.1419999999998,5.0,683
6,1,1162.424,685.1419999999998,4.0,683
6,1,1161.424,720.1419999999998,5.0,693
6,1,1150.424,695.1419999999998,0.0,737
6,1,1148.424,709.1419999999998,4.0,670
6,1,1167.424,723.1419999999998,0.0,629
6,1,1177.424,718.1419999999998,0.0,653
6,1,1151.424,673.1419999999998,0.0,665
6,1,1151.424,688.1419999999998,4.0,617
6,1,1153.424,670.1419999999998,4.0,635
6,1,1140.424,703.1419999999998,1.0,605
7,1,1179.526,703.664,4.0,1003
7,1,1162.526,716.664,3.0,917
7,1,1145.526,689.664,0.0,906
7,1,1155.526,691.664,6.0,900
7,1,1154.526,711.664,0.0,792
7,1,1165.526,720.664,0.0,726
7,1,1148.526,710.664,2.0,839
7,1,1150.526,675.664,1.0,768
7,1,1176.526,724.664,3.0,851
7,1,1198.526,705.664,0.0,727
7,1,1191.526,709.664,0.0,794
7,1,1189.526,703.664,2.0,739
7,1,1172.526,714.664,2.0,781
7,1,1163.526,713.664,4.0,808
7,1,1158.526,713.664,0.0,826
7,1,1203.526,726.664,6.0,660
7,1,1179.526,689.664,6.0,663
7,1,1158.526,689.664,3.0,692
7,1,1159.526,675.664,6.0,673
7,1,1172.526,682.664,3.0,652
7,1,1188.526,682.664,4.0,678
7,1,1154.526,683.664,1.0,684
7,1,1142.526,706.664,0.0,720
7,1,1164.526,688.664,6.0,644
7,1,1150.526,688.664,4.0,601
7,1,1182.526,688.664,2.0,617
7,1,1173.526,700.664,4.0,603
7,1,1167.526,714.664,6.0,626
7,1,1149.526,701.664,0.0,602
7,1,1142.526,691.664,3.0,587
7,1,1157.526,687.664,0.0,575
7,1,1157.526,701.664,4.0,646
7,1,1160.526,701.664,2.0,639
7,1,1158.526,679.664,2.0,566
7,1,1138.526,702.664,2.0,582
7,1,1177.526,716.664,2.0,576
7,1,1160.526,703.664,5.0,706
7,1,1158.526,713.664,6.0,600
7,1,1160.526,702.664,0.0,618
7,1,1145.526,706.664,2.0,569
8,1,1198.88,705.793,0.0,1712
8,1,1151.88,714.793,0.0,1674
8,1,1156.88,719.793,0.0,1650
8,1,1179.88,682.793,3.0,1485
8,1,1164.88,694.793,0.0,1267
8,1,1165.88,676.793,0.0,1310
8,1,1180.88,686.793,2.0,1436
8,1,1175.88,684.793,0.0,1321
8,1,1197.88,717.793,0.0,1255
8,1,1174.88,695.793,1.0,1164
8,1,1170.88,674.793,6.0,1108
8,1,1182.88,684.793,0.0,1354
8,1,1188.88,692.793,1.0,1058
8,1,1180.88,678.793,0.0,992
8,1,1153.88,694.793,2.0,1016
8,1,1148.88,680.793,0.0,1005
8,1,1202.88,711.793,0.0,961
8,1,1148.88,680.793,2.0,981
8,1,1179.88,725.793,1.0,859
8,1,1177.88,691.793,0.0,925
8,1,1160.88,703.793,4.0,808
8,1,1166.88,683.793,0.0,910
8,1,1157.88,672.793,4.0,893
8,1,1165.88,721.793,0.0,817
8,1,1189.88,724.793,0.0,857
8,1,1174.88,674.793,2.0,785
8,1,1151.88,707.793,0.0,895
8,1,1202.88,725.793,1.0,823
8,1,1180.88,692.793,4.0,842
8,1,1143.88,704.793,0.0,882
8,1,1180.88,718.793,6.0,694
8,1,1158.88,689.793,0.0,842
8,1,1175.88,692.793,4.0,803
8,1,1178.88,674.793,0.0,760
8,1,1156.88,676.793,0.0,763
8,1,1157.88,686.793,0.0,871
8,1,1164.88,714.793,0.0,797
8,1,1160.88,701.793,2.0,778
8,1,1190.88,712.793,3.0,717
8,1,1158.88,697.793,4.0,698
8,1,1186.88,708.793,4.0,662
8,1,1187.88,713.793,2.0,656
8,1,1167.88,717.793,4.0,666
8,1,1202.88,721.793,4.0,757
8,1,1153.88,683.793,0.0,709
8,1,1163.88,688.793,4.0,667
8,1,1169.88,700.793,4.0,643
8,1,1195.88,725.793,5.0,681
8,1,1180.88,693.793,0.0,736
8,1,1148.88,700.793,0.0,699
8,1,1149.88,686.793,4.0,643
8,1,1192.88,720.793,2.0,661
8,1,1143.88,709.793,0.0,651
8,1,1158.88,696.793,0.0,632
9,1,1156.762,697.0939999999998,0.0,1128
9,1,1186.762,729.0939999999998,0.0,832
9,1,1159.762,702.0939999999998,0.0,836
9,1,1180.762,704.0939999999998,0.0,662
9,1,1191.762,724.0939999999998,3.0,726
9,1,1152.762,692.0939999999998,6.0,698
9,1,1150.762,700.0939999999998,0.0,696
9,1,1155.762,701.0939999999998,1.0,785
9,1,1141.762,702.0939999999998,0.0,635
9,1,1145.762,690.0939999999998,5.0,696
9,1,1165.762,704.0939999999998,6.0,645
9,1,1166.762,722.0939999999998,5.0,644
9,1,1173.762,727.0939999999998,2.0,630
9,1,1193.762,705.0939999999998,0.0,576
9,1,1159.762,700.0939999999998,6.0,548
9,1,1175.762,688.0939999999998,1.0,533
9,1,1147.762,695.0939999999998,2.0,583
9,1,1150.762,696.0939999999998,6.0,550
9,1,1158.762,675.0939999999998,1.0,571
9,1,1181.762,731.0939999999998,5.0,557
9,1,1176.762,691.0939999999998,4.0,547
9,1,1194.762,719.0939999999998,2.0,546
9,1,1143.762,688.0939999999998,3.0,538
9,1,1192.762,718.0939999999998,4.0,534
9,1,1193.762,687.0939999999998,0.0,559
10,1,1141.769,701.1260000000002,0.0,2435
10,1,1150.769,691.1260000000002,0.0,2448
10,1,1193.769,728.1260000000002,2.0,2531
10,1,1177.769,717.1260000000002,0.0,2132
10,1,1154.769,711.1260000000002,0.0,2415
10,1,1179.769,710.1260000000002,2.0,2175
10,1,1165.769,720.1260000000002,0.0,2071
10,1,1140.769,707.1260000000002,0.0,1918
10,1,1146.769,682.1260000000002,0.0,1884
10,1,1158.769,679.1260000000002,2.0,1732
10,1,1171.769,724.1260000000002,2.0,1493
10,1,1138.769,697.1260000000002,0.0,1635
10,1,1145.769,698.1260000000002,0.0,1474
10,1,1160.769,675.1260000000002,0.0,1588
10,1,1171.769,673.1260000000002,3.0,1333
10,1,1179.769,731.1260000000002,2.0,1495
10,1,1176.769,697.1260000000002,6.0,1226
10,1,1176.769,700.1260000000002,0.0,1143
10,1,1171.769,716.1260000000002,0.0,1233
10,1,1172.769,685.1260000000002,0.0,1166
10,1,1179.769,703.1260000000002,4.0,1171
10,1,1151.769,675.1260000000002,3.0,1169
10,1,1157.769,687.1260000000002,0.0,1177
10,1,1186.769,727.1260000000002,0.0,1039
10,1,1156.769,707.1260000000002,6.0,1035
10,1,1169.769,693.1260000000002,6.0,957
10,1,1183.769,702.1260000000002,2.0,994
10,1,1145.769,689.1260000000002,1.0,988
10,1,1156.769,695.1260000000002,6.0,869
10,1,1155.769,692.1260000000002,5.0,931
10,1,1159.769,697.1260000000002,0.0,888
10,1,1176.769,722.1260000000002,2.0,993
10,1,1169.769,695.1260000000002,3.0,792
10,1,1173.769,730.1260000000002,6.0,798
10,1,1175.769,724.1260000000002,6.0,841
10,1,1179.769,725.1260000000002,2.0,824
10,1,1168.769,685.1260000000002,0.0,776
10,1,1148.769,695.1260000000002,2.0,861
10,1,1184.769,686.1260000000002,6.0,718
10,1,1143.769,685.1260000000002,6.0,766
10,1,1153.769,683.1260000000002,0.0,827
10,1,1181.769,682.1260000000002,0.0,759
10,1,1179.769,727.1260000000002,5.0,794
10,1,1157.769,692.1260000000002,0.0,762
10,1,1188.769,686.1260000000002,1.0,668
10,1,1194.769,699.1260000000002,2.0,708
10,1,1150.769,681.1260000000002,5.0,727
10,1,1186.769,698.1260000000002,3.0,720
10,1,1163.769,694.1260000000002,0.0,662
10,1,1150.769,706.1260000000002,3.0,703
10,1,1168.769,728.1260000000002,3.0,671
10,1,1158.769,712.1260000000002,1.0,785
10,1,1156.769,669.1260000000002,0.0,671
10,1,1177.769,683.1260000000002,0.0,691
10,1,1192.769,723.1260000000002,4.0,706
10,1,1169.769,720.1260000000002,4.0,685
10,1,1193.769,706.1260000000002,2.0,674
11,1,1178.677,727.2660000000002,6.0,1372
11,1,1176.677,699.2660000000002,2.0,1343
11,1,1174.677,701.2660000000002,6.0,1200
11,1,1155.677,692.2660000000002,3.0,1203
11,1,1185.677,695.2660000000002,0.0,953
11,1,1202.677,712.2660000000002,4.0,989
11,1,1166.677,697.2660000000002,2.0,893
11,1,1148.677,688.2660000000002,0.0,1014
11,1,1169.677,708.2660000000002,6.0,855
11,1,1200.677,725.2660000000002,0.0,823
11,1,1163.677,726.2660000000002,0.0,797
11,1,1177.677,695.2660000000002,4.0,920
11,1,1200.677,706.2660000000002,1.0,850
11,1,1163.677,683.2660000000002,5.0,847
11,1,1194.677,699.2660000000002,2.0,851
11,1,1171.677,685.2660000000002,3.0,764
11,1,1171.677,716.2660000000002,0.0,840
11,1,1188.677,715.2660000000002,2.0,770
11,1,1153.677,681.2660000000002,3.0,888
11,1,1162.677,720.2660000000002,4.0,834
11,1,1178.677,709.2660000000002,1.0,768
11,1,1183.677,705.2660000000002,6.0,716
11,1,1148.677,681.2660000000002,4.0,750
11,1,1195.677,703.2660000000002,0.0,749
11,1,1157.677,702.2660000000002,5.0,792
11,1,1202.677,716.2660000000002,6.0,707
11,1,1166.677,672.2660000000002,2.0,724
11,1,1183.677,701.2660000000002,3.0,698
11,1,1192.677,726.2660000000002,4.0,649
11,1,1181.677,734.2660000000002,3.0,671
11,1,1183.677,683.2660000000002,0.0,612
11,1,1156.677,706.2660000000002,6.0,668
11,1,1153.677,706.2660000000002,6.0,617
11,1,1189.677,703.2660000000002,4.0,628
11,1,1179.677,677.2660000000002,0.0,656
11,1,1191.677,711.2660000000002,6.0,614
11,1,1185.677,728.2660000000002,0.0,611
11,1,1149.677,674.2660000000002,6.0,608
11,1,1156.677,710.2660000000002,3.0,656
11,1,1172.677,726.2660000000002,6.0,668
11,1,1161.677,673.2660000000002,4.0,632
11,1,1171.677,729.2660000000002,6.0,602
11,1,1187.677,708.2660000000002,6.0,611
11,1,1182.677,730.2660000000002,5.0,667
11,1,1169.677,722.2660000000002,2.0,616
11,1,1174.677,706.2660000000002,4.0,644
11,1,1151.677,690.2660000000002,2.0,700
11,1,1155.677,711.2660000000002,0.0,639
11,1,1168.677,716.2660000000002,4.0,608
11,1,1180.677,702.2660000000002,4.0,617
11,1,1179.677,732.2660000000002,0.0,613
11,1,1173.677,697.2660000000002,6.0,633
11,1,1193.677,687.2660000000002,0.0,603
12,1,1150.476,676.49,2.0,2235
12,1,1146.476,682.49,0.0,1885
12,1,1193.476,715.49,0.0,1683
12,1,1196.476,703.49,0.0,1722
