hyb,ch,x,y,z,int
0,1,620.0,1375.0,0.0,1111
0,1,663.0,1375.0,4.0,887
0,1,651.0,1366.0,3.0,779
0,1,625.0,1361.0,3.0,749
0,1,592.0,1365.0,1.0,738
0,1,622.0,1362.0,0.0,663
0,1,626.0,1369.0,2.0,677
0,1,653.0,1359.0,0.0,582
0,1,660.0,1371.0,6.0,609
0,1,631.0,1359.0,5.0,675
0,1,636.0,1356.0,6.0,630
0,1,649.0,1312.0,4.0,577
0,1,636.0,1361.0,3.0,615
0,1,624.0,1320.0,1.0,556
0,1,644.0,1375.0,2.0,563
0,1,657.0,1354.0,0.0,549
1,1,618.8,1375.024,4.0,552
1,1,606.8,1383.024,2.0,615
1,1,603.8,1329.024,1.0,548
2,1,617.187,1312.328,6.0,1083
2,1,665.187,1364.328,4.0,1066
2,1,623.187,1358.328,3.0,1009
2,1,653.187,1323.328,2.0,933
2,1,638.187,1362.328,0.0,826
2,1,608.187,1359.328,1.0,835
2,1,650.187,1328.328,5.0,856
2,1,663.187,1366.328,2.0,817
2,1,594.187,1353.328,6.0,650
2,1,611.187,1334.328,2.0,735
2,1,662.187,1376.328,3.0,638
2,1,586.187,1362.328,2.0,663
2,1,639.187,1361.328,5.0,685
2,1,630.187,1362.328,1.0,666
2,1,622.187,1318.328,6.0,613
2,1,628.187,1365.328,6.0,601
2,1,625.187,1323.328,6.0,604
2,1,627.187,1353.328,4.0,589
2,1,654.187,1317.328,0.0,566
2,1,654.187,1370.328,1.0,571
2,1,610.187,1329.328,4.0,565
2,1,627.187,1313.328,0.0,606
2,1,655.187,1354.328,6.0,534
2,1,605.187,1361.328,4.0,620
2,1,643.187,1358.328,6.0,556
2,1,603.187,1336.328,0.0,549
2,1,659.187,1329.328,6.0,560
2,1,619.187,1381.328,2.0,535
2,1,660.187,1357.328,6.0,513
2,1,629.187,1368.328,2.0,558
2,1,645.187,1363.328,4.0,557
2,1,647.187,1364.328,5.0,574
2,1,597.187,1368.328,0.0,538
2,1,604.187,1329.328,4.0,530
2,1,607.187,1333.328,3.0,534
2,1,603.187,1369.328,5.0,577
2,1,651.187,1367.328,3.0,536
2,1,651.187,1367.328,0.0,515
2,1,616.187,1350.328,5.0,513
3,1,616.183,1326.896,1.0,896
3,1,586.183,1350.896,1.0,524
3,1,603.183,1369.896,5.0,531
3,1,604.183,1329.896,1.0,542
4,1,613.898,1324.017,1.0,831
4,1,618.898,1337.017,4.0,818
