hyb,ch,x,y,z,int
0,1,1416.0,381.0,0.0,640
0,1,1413.0,378.0,4.0,638
0,1,1389.0,399.0,2.0,669
0,1,1408.0,346.0,0.0,600
0,1,1410.0,354.0,5.0,663
0,1,1347.0,348.0,0.0,772
0,1,1347.0,348.0,6.0,745
0,1,1414.0,371.0,6.0,826
0,1,1356.0,330.0,0.0,552
0,1,1392.0,383.0,2.0,535
0,1,1414.0,371.0,0.0,770
0,1,1414.0,371.0,3.0,776
0,1,1408.0,391.0,6.0,502
0,1,1366.0,333.0,0.0,549
0,1,1382.0,397.0,0.0,501
0,1,1398.0,386.0,1.0,540
0,1,1420.0,374.0,6.0,500
0,1,1375.0,330.0,6.0,581
0,1,1366.0,342.0,4.0,564
0,1,1375.0,330.0,0.0,571
0,1,1376.0,364.0,4.0,566
0,1,1366.0,342.0,0.0,522
0,1,1375.0,330.0,3.0,571
0,1,1384.0,366.0,0.0,550
0,1,1384.0,366.0,4.0,531
0,1,1382.0,369.0,4.0,520
0,1,1382.0,369.0,1.0,503
1,1,1405.805,353.01199999999994,6.0,1064
1,1,1389.805,330.01199999999994,6.0,1022
1,1,1411.805,377.012,4.0,851
1,1,1375.805,328.01199999999994,2.0,953
1,1,1420.805,385.012,2.0,864
1,1,1380.805,401.012,4.0,735
1,1,1380.805,342.01199999999994,0.0,780
1,1,1380.805,397.012,6.0,726
1,1,1392.805,391.012,3.0,720
1,1,1413.805,372.012,0.0,897
1,1,1424.805,393.012,2.0,651
1,1,1346.805,349.01199999999994,5.0,768
1,1,1394.805,352.01199999999994,0.0,548
1,1,1346.805,349.01199999999994,1.0,746
1,1,1403.805,347.01199999999994,4.0,583
1,1,1416.805,377.012,3.0,622
1,1,1418.805,391.012,4.0,607
1,1,1413.805,372.012,6.0,765
1,1,1375.805,365.012,0.0,663
1,1,1421.805,368.012,0.0,555
1,1,1417.805,386.012,6.0,557
1,1,1393.805,359.01199999999994,6.0,561
1,1,1421.805,390.012,5.0,583
1,1,1408.805,352.01199999999994,0.0,549
1,1,1365.805,343.01199999999994,5.0,551
1,1,1381.805,370.012,6.0,551
1,1,1374.805,331.01199999999994,4.0,592
2,1,1374.1729999999998,384.339,3.0,759
2,1,1409.1729999999998,394.339,3.0,660
2,1,1395.1729999999998,413.339,2.0,683
2,1,1390.1729999999998,383.339,2.0,776
2,1,1408.1729999999998,376.339,0.0,635
2,1,1417.1729999999998,410.339,4.0,683
2,1,1378.1729999999998,403.339,0.0,687
2,1,1414.1729999999998,358.339,4.0,640
2,1,1375.1729999999998,398.339,1.0,699
2,1,1380.1729999999998,330.339,2.0,649
2,1,1384.1729999999998,388.339,1.0,661
2,1,1407.1729999999998,342.339,1.0,628
2,1,1400.1729999999998,409.339,4.0,602
2,1,1423.1729999999998,381.339,2.0,652
2,1,1389.1729999999998,378.339,6.0,648
2,1,1414.1729999999998,372.339,2.0,783
2,1,1402.1729999999998,348.339,4.0,655
2,1,1347.1729999999998,349.339,6.0,733
2,1,1347.1729999999998,349.339,0.0,742
2,1,1347.1729999999998,349.339,3.0,770
2,1,1378.1729999999998,384.339,4.0,582
2,1,1380.1729999999998,338.339,3.0,596
2,1,1418.1729999999998,381.339,3.0,620
2,1,1412.1729999999998,368.339,0.0,545
2,1,1391.1729999999998,386.339,6.0,556
2,1,1420.1729999999998,379.339,6.0,555
2,1,1376.1729999999998,365.339,4.0,560
2,1,1366.1729999999998,343.339,4.0,591
2,1,1384.1729999999998,367.339,0.0,581
2,1,1375.1729999999998,331.339,0.0,608
2,1,1384.1729999999998,367.339,4.0,560
2,1,1376.1729999999998,365.339,0.0,546
2,1,1375.1729999999998,331.339,4.0,593
3,1,1414.196,372.871,5.0,786
3,1,1414.196,372.871,1.0,787
3,1,1347.196,349.871,0.0,716
3,1,1347.196,349.871,4.0,728
3,1,1347.196,349.871,6.0,722
3,1,1375.196,331.871,0.0,592
3,1,1384.196,367.871,3.0,548
3,1,1384.196,367.871,0.0,534
3,1,1366.196,343.871,2.0,541
3,1,1384.196,367.871,5.0,535
4,1,1399.918,367.99300000000005,1.0,1063
4,1,1410.918,379.99300000000005,0.0,959
4,1,1416.918,406.99300000000005,0.0,745
4,1,1375.918,397.99300000000005,6.0,693
4,1,1419.918,378.99300000000005,4.0,630
4,1,1408.918,385.99300000000005,2.0,702
4,1,1394.918,381.99300000000005,3.0,579
4,1,1346.918,349.99300000000005,0.0,744
4,1,1413.918,372.99300000000005,4.0,828
4,1,1413.918,372.99300000000005,0.0,797
4,1,1409.918,361.99300000000005,0.0,587
4,1,1388.918,330.99300000000005,4.0,548
4,1,1403.918,349.99300000000005,0.0,542
4,1,1346.918,349.99300000000005,6.0,729
4,1,1397.918,402.99300000000005,1.0,535
4,1,1416.918,371.99300000000005,6.0,577
4,1,1387.918,403.99300000000005,1.0,543
4,1,1374.918,331.99300000000005,1.0,534
4,1,1365.918,343.99300000000005,2.0,546
4,1,1365.918,343.99300000000005,0.0,556
4,1,1374.918,331.99300000000005,6.0,529
5,1,1368.483,333.117,4.0,928
5,1,1392.483,382.117,2.0,848
5,1,1388.483,390.117,0.0,739
5,1,1410.483,374.117,1.0,788
5,1,1413.483,379.117,3.0,726
5,1,1405.483,374.117,3.0,761
5,1,1411.483,369.117,3.0,775
5,1,1417.483,386.117,3.0,688
5,1,1406.483,359.117,3.0,681
5,1,1362.483,332.117,2.0,634
5,1,1347.483,350.117,0.0,773
5,1,1347.483,350.117,6.0,774
5,1,1390.483,358.117,0.0,599
5,1,1418.483,368.117,3.0,625
5,1,1389.483,345.117,3.0,619
5,1,1392.483,367.117,3.0,617
5,1,1400.483,366.117,2.0,591
5,1,1393.483,355.117,2.0,553
5,1,1414.483,373.117,0.0,896
5,1,1416.483,376.117,5.0,634
5,1,1363.483,341.117,0.0,549
5,1,1390.483,414.117,2.0,534
5,1,1411.483,384.117,6.0,623
5,1,1414.483,373.117,6.0,820
5,1,1368.483,329.117,0.0,615
5,1,1424.483,396.117,5.0,565
5,1,1414.483,388.117,3.0,592
5,1,1397.483,334.117,6.0,545
5,1,1375.483,328.117,0.0,569
5,1,1408.483,380.117,4.0,576
5,1,1404.483,369.117,6.0,565
5,1,1379.483,394.117,6.0,553
5,1,1405.483,366.117,3.0,574
5,1,1390.483,370.117,5.0,581
5,1,1399.483,382.117,6.0,617
5,1,1375.483,332.117,0.0,597
5,1,1398.483,370.117,6.0,545
5,1,1406.483,384.117,0.0,557
5,1,1396.483,363.117,0.0,547
5,1,1387.483,344.117,6.0,555
5,1,1366.483,344.117,2.0,593
5,1,1375.483,332.117,4.0,611
5,1,1376.483,366.117,6.0,541
5,1,1384.483,368.117,5.0,602
5,1,1410.483,383.117,0.0,558
6,1,1346.446,334.13,4.0,745
6,1,1407.446,386.13,6.0,738
6,1,1407.446,365.13,0.0,620
6,1,1414.446,373.13,2.0,795
6,1,1394.446,368.13,3.0,612
6,1,1347.446,350.13,0.0,750
6,1,1347.446,350.13,4.0,759
6,1,1406.446,380.13,2.0,589
6,1,1399.446,370.13,2.0,534
6,1,1388.446,389.13,4.0,582
6,1,1376.446,366.13,6.0,601
6,1,1382.446,371.13,3.0,609
6,1,1391.446,355.13,4.0,515
6,1,1384.446,368.13,4.0,586
6,1,1375.446,332.13,3.0,585
6,1,1375.446,332.13,6.0,564
6,1,1376.446,366.13,1.0,547
6,1,1384.446,368.13,6.0,528
6,1,1375.446,332.13,0.0,535
7,1,1415.5410000000004,383.651,2.0,975
7,1,1388.5410000000004,346.651,2.0,959
7,1,1409.5410000000004,357.651,2.0,981
7,1,1373.5410000000004,335.651,3.0,826
7,1,1394.5410000000004,375.651,0.0,714
7,1,1408.5410000000004,364.651,3.0,762
7,1,1398.5410000000004,380.651,6.0,741
7,1,1398.5410000000004,386.651,0.0,720
7,1,1407.5410000000004,344.651,0.0,729
7,1,1410.5410000000004,399.651,4.0,610
7,1,1366.5410000000004,325.651,0.0,635
7,1,1377.5410000000004,372.651,2.0,599
7,1,1414.5410000000004,373.651,2.0,785
7,1,1414.5410000000004,373.651,5.0,792
7,1,1386.5410000000004,394.651,6.0,641
7,1,1384.5410000000004,343.651,2.0,636
7,1,1347.5410000000004,350.651,1.0,736
7,1,1347.5410000000004,350.651,6.0,739
7,1,1390.5410000000004,338.651,6.0,582
7,1,1375.5410000000004,362.651,0.0,548
