hyb,ch,x,y,z,int
0,1,1631.0,424.0,0.0,1355
0,1,1613.0,353.0,3.0,1376
0,1,1619.0,412.0,0.0,1236
0,1,1620.0,352.0,0.0,1163
0,1,1668.0,369.0,0.0,1199
0,1,1649.0,414.0,0.0,1152
0,1,1603.0,382.0,6.0,1104
0,1,1643.0,430.0,2.0,1006
0,1,1605.0,384.0,2.0,1053
0,1,1674.0,371.0,3.0,1123
0,1,1652.0,421.0,0.0,962
0,1,1661.0,430.0,0.0,929
0,1,1679.0,369.0,0.0,919
0,1,1654.0,439.0,1.0,980
0,1,1674.0,400.0,6.0,902
0,1,1673.0,390.0,2.0,833
0,1,1654.0,433.0,4.0,855
0,1,1672.0,395.0,6.0,835
0,1,1686.0,390.0,0.0,843
0,1,1693.0,377.0,5.0,960
0,1,1661.0,412.0,4.0,772
0,1,1680.0,415.0,0.0,807
0,1,1669.0,402.0,4.0,838
0,1,1638.0,385.0,2.0,727
0,1,1610.0,364.0,6.0,746
0,1,1602.0,374.0,5.0,793
0,1,1646.0,359.0,0.0,694
0,1,1672.0,367.0,2.0,745
0,1,1661.0,356.0,0.0,757
0,1,1626.0,387.0,1.0,679
0,1,1627.0,378.0,0.0,708
0,1,1651.0,429.0,4.0,735
0,1,1663.0,351.0,0.0,733
0,1,1637.0,374.0,0.0,664
0,1,1678.0,429.0,6.0,676
0,1,1644.0,394.0,1.0,700
0,1,1634.0,378.0,3.0,639
0,1,1641.0,395.0,6.0,613
0,1,1660.0,390.0,0.0,626
0,1,1664.0,373.0,0.0,638
0,1,1611.0,381.0,0.0,627
0,1,1652.0,387.0,3.0,648
0,1,1606.0,379.0,1.0,630
0,1,1653.0,350.0,5.0,694
0,1,1646.0,418.0,3.0,637
0,1,1652.0,387.0,0.0,640
1,1,1658.8010000000004,408.017,1.0,1927
1,1,1651.8010000000004,411.017,0.0,1806
1,1,1614.8010000000004,399.017,5.0,1775
1,1,1611.8010000000004,360.017,0.0,1309
1,1,1617.8010000000004,409.017,0.0,1427
1,1,1648.8010000000004,354.017,2.0,1472
1,1,1625.8010000000004,423.017,3.0,1525
1,1,1669.8010000000004,431.017,2.0,1274
1,1,1647.8010000000004,431.017,0.0,1225
1,1,1649.8010000000004,424.017,0.0,1176
1,1,1662.8010000000004,350.017,0.0,1108
1,1,1685.8010000000004,388.017,6.0,1139
