hyb,ch,x,y,z,int
0,1,1513.0,605.0,6.0,846
0,1,1493.0,569.0,0.0,525
0,1,1482.0,574.0,0.0,673
0,1,1504.0,549.0,0.0,521
0,1,1482.0,574.0,6.0,666
0,1,1502.0,604.0,5.0,522
0,1,1487.0,547.0,6.0,559
0,1,1510.0,570.0,6.0,534
0,1,1510.0,570.0,1.0,564
1,1,1506.805,607.012,3.0,1054
1,1,1512.805,605.012,6.0,934
1,1,1493.805,563.012,0.0,815
1,1,1477.805,602.012,5.0,815
1,1,1514.805,600.012,6.0,779
1,1,1468.805,598.012,6.0,987
1,1,1468.805,598.012,1.0,996
1,1,1493.805,571.012,0.0,734
1,1,1448.805,608.012,3.0,718
1,1,1463.805,561.012,3.0,651
1,1,1455.805,565.012,2.0,657
1,1,1514.805,606.012,2.0,823
1,1,1488.805,602.012,0.0,583
1,1,1485.805,564.012,0.0,591
1,1,1477.805,547.012,0.0,640
1,1,1515.805,581.012,6.0,566
1,1,1519.805,595.012,6.0,678
1,1,1481.805,575.012,2.0,726
1,1,1452.805,579.012,6.0,570
1,1,1477.805,555.012,3.0,565
1,1,1497.805,545.012,0.0,553
1,1,1451.805,608.012,6.0,556
1,1,1453.805,559.012,3.0,571
1,1,1481.805,575.012,6.0,651
1,1,1509.805,571.012,0.0,556
1,1,1486.805,548.012,0.0,553
1,1,1509.805,571.012,6.0,560
2,1,1463.1729999999998,597.339,4.0,1308
2,1,1513.1729999999998,605.339,6.0,781
2,1,1477.1729999999998,550.339,1.0,831
2,1,1445.1729999999998,587.339,0.0,703
2,1,1509.1729999999998,574.339,2.0,648
2,1,1469.1729999999998,598.339,5.0,986
2,1,1469.1729999999998,598.339,2.0,964
2,1,1469.1729999999998,598.339,0.0,939
2,1,1472.1729999999998,556.339,5.0,686
2,1,1488.1729999999998,570.339,3.0,625
2,1,1441.1729999999998,598.339,3.0,594
2,1,1452.1729999999998,575.339,6.0,574
2,1,1445.1729999999998,601.339,5.0,586
2,1,1482.1729999999998,575.339,0.0,689
2,1,1484.1729999999998,610.339,5.0,577
2,1,1462.1729999999998,610.339,4.0,554
2,1,1482.1729999999998,575.339,3.0,658
2,1,1482.1729999999998,575.339,6.0,640
2,1,1487.1729999999998,548.339,2.0,547
2,1,1510.1729999999998,571.339,6.0,546
3,1,1513.196,604.871,6.0,884
3,1,1469.196,598.871,3.0,1030
3,1,1469.196,598.871,6.0,928
3,1,1482.196,575.871,0.0,643
3,1,1482.196,575.871,6.0,628
4,1,1494.918,562.993,0.0,815
4,1,1512.918,604.993,6.0,717
4,1,1468.918,598.993,3.0,997
4,1,1468.918,598.993,6.0,965
4,1,1489.918,575.993,3.0,642
4,1,1481.918,575.993,1.0,737
4,1,1481.918,575.993,6.0,723
4,1,1517.918,607.993,2.0,557
4,1,1514.918,597.993,6.0,542
4,1,1503.918,597.993,5.0,566
4,1,1449.918,600.993,0.0,555
4,1,1486.918,548.993,3.0,580
4,1,1486.918,548.993,0.0,549
4,1,1509.918,571.993,6.0,594
4,1,1509.918,571.993,0.0,560
4,1,1509.918,571.993,3.0,577
5,1,1513.483,605.117,6.0,761
5,1,1469.483,599.117,6.0,1023
5,1,1504.483,553.117,0.0,770
5,1,1469.483,599.117,1.0,1011
5,1,1504.483,565.117,1.0,739
5,1,1482.483,544.117,1.0,768
5,1,1480.483,563.117,0.0,740
5,1,1498.483,546.117,3.0,632
5,1,1487.483,558.117,0.0,668
5,1,1483.483,560.117,0.0,641
5,1,1510.483,572.117,6.0,751
5,1,1500.483,574.117,2.0,626
5,1,1482.483,576.117,0.0,715
5,1,1510.483,572.117,2.0,684
5,1,1487.483,549.117,0.0,685
5,1,1506.483,571.117,4.0,571
5,1,1482.483,576.117,6.0,665
5,1,1502.483,578.117,2.0,597
5,1,1482.483,576.117,4.0,675
5,1,1495.483,574.117,2.0,552
5,1,1456.483,575.117,1.0,625
5,1,1511.483,586.117,4.0,573
5,1,1477.483,545.117,0.0,539
6,1,1475.446,580.13,6.0,840
6,1,1513.446,605.13,6.0,767
6,1,1487.446,549.13,4.0,672
6,1,1442.446,597.13,2.0,592
6,1,1499.446,578.13,0.0,543
6,1,1482.446,576.13,4.0,685
6,1,1520.446,590.13,6.0,530
6,1,1453.446,601.13,3.0,556
6,1,1507.446,571.13,5.0,548
6,1,1510.446,572.13,4.0,526
7,1,1512.5410000000004,605.651,6.0,851
7,1,1460.5410000000004,557.651,0.0,793
7,1,1469.5410000000004,599.651,0.0,1011
7,1,1465.5410000000004,600.651,6.0,644
7,1,1505.5410000000004,605.651,2.0,634
7,1,1482.5410000000004,573.651,2.0,656
