hyb,ch,x,y,z,int
0,1,1025.0,747.0,1.0,804
0,1,1039.0,722.0,3.0,616
0,1,1004.0,734.0,0.0,561
0,1,1028.0,734.0,0.0,546
0,1,1006.0,716.0,4.0,530
0,1,1035.0,680.0,1.0,574
0,1,1037.0,685.0,0.0,568
0,1,1032.0,683.0,0.0,510
0,1,1024.0,748.0,5.0,625
1,1,997.805,717.012,0.0,1341
1,1,997.805,751.012,0.0,1082
1,1,981.805,720.012,2.0,951
1,1,1020.805,740.012,6.0,756
1,1,1019.805,724.012,1.0,698
1,1,997.805,710.012,2.0,834
1,1,998.805,705.012,6.0,692
1,1,1023.805,738.012,1.0,678
1,1,1036.805,673.012,6.0,570
1,1,1029.805,743.012,0.0,620
1,1,1021.805,760.012,5.0,678
1,1,1001.805,719.012,4.0,654
1,1,1013.805,740.012,5.0,608
1,1,1036.805,733.012,0.0,598
1,1,1007.805,695.012,2.0,605
1,1,1008.805,761.012,2.0,624
1,1,1021.805,691.012,6.0,547
1,1,995.805,709.012,4.0,660
1,1,1007.805,734.012,0.0,582
1,1,996.805,732.012,1.0,561
1,1,1023.805,749.012,0.0,695
1,1,1023.805,749.012,6.0,606
2,1,1036.173,745.3389999999998,0.0,835
2,1,1018.173,735.3389999999998,6.0,769
2,1,992.173,722.3389999999998,4.0,738
2,1,1006.173,718.3389999999998,4.0,659
2,1,1029.173,663.3389999999998,0.0,632
2,1,1021.173,762.3389999999998,6.0,680
2,1,1013.173,678.3389999999998,5.0,605
2,1,1006.173,688.3389999999998,6.0,609
2,1,1015.173,678.3389999999998,0.0,606
2,1,1024.173,749.3389999999998,6.0,608
2,1,1024.173,749.3389999999998,1.0,637
3,1,1024.196,749.8710000000002,4.0,631
4,1,994.918,712.993,1.0,949
4,1,1009.918,700.993,0.0,906
4,1,1024.918,682.993,4.0,744
4,1,1014.918,763.993,0.0,717
4,1,998.918,749.993,2.0,675
4,1,1007.918,703.993,5.0,693
4,1,1010.918,681.993,4.0,609
4,1,1021.918,744.993,1.0,619
4,1,1013.918,704.993,0.0,617
4,1,990.918,719.993,1.0,595
4,1,1047.918,716.993,4.0,605
4,1,1032.918,727.993,2.0,536
4,1,997.918,703.993,1.0,579
4,1,1008.918,691.993,0.0,583
4,1,1031.918,744.993,0.0,563
4,1,1038.918,717.993,2.0,551
4,1,1021.918,718.993,0.0,527
4,1,986.918,718.993,4.0,542
4,1,1023.918,749.993,6.0,628
4,1,1023.918,749.993,1.0,652
5,1,1009.483,684.117,1.0,1002
5,1,1008.483,708.117,4.0,943
5,1,984.483,722.117,0.0,799
5,1,1032.483,747.117,0.0,782
5,1,1001.483,743.117,3.0,776
5,1,1000.483,709.117,5.0,861
5,1,1017.483,716.117,0.0,690
5,1,1018.483,675.117,2.0,706
5,1,1012.483,756.117,0.0,744
5,1,1002.483,694.117,0.0,775
5,1,997.483,750.117,6.0,656
5,1,1015.483,701.117,3.0,647
5,1,1006.483,715.117,6.0,613
5,1,1002.483,693.117,5.0,675
5,1,1001.483,697.117,3.0,686
5,1,1008.483,714.117,0.0,590
5,1,1026.483,739.117,0.0,605
5,1,991.483,713.117,4.0,546
5,1,1014.483,755.117,6.0,592
5,1,1014.483,731.117,6.0,548
5,1,1002.483,699.117,6.0,669
5,1,1001.483,716.117,6.0,572
5,1,1024.483,747.117,0.0,558
5,1,997.483,733.117,4.0,533
5,1,1009.483,691.117,4.0,548
5,1,1024.483,750.117,6.0,645
5,1,1024.483,750.117,2.0,616
6,1,1009.446,760.13,2.0,828
6,1,1007.446,738.13,3.0,671
6,1,1014.446,676.13,2.0,619
6,1,1019.446,681.13,6.0,600
6,1,1011.446,694.13,3.0,569
6,1,1024.446,750.13,0.0,646
6,1,1017.446,736.13,1.0,522
6,1,997.446,732.13,2.0,513
6,1,1024.446,750.13,6.0,609
6,1,1018.446,734.13,5.0,511
7,1,998.541,701.6510000000002,0.0,947
7,1,1003.541,697.6510000000002,0.0,863
