hyb,ch,x,y,z,int
0,1,287.0,978.0,0.0,724
0,1,325.0,1006.0,2.0,658
0,1,332.0,1002.0,0.0,602
0,1,280.0,1016.0,0.0,646
0,1,316.0,976.0,0.0,559
0,1,304.0,993.0,1.0,605
0,1,330.0,980.0,5.0,592
0,1,347.0,973.0,6.0,519
0,1,328.0,969.0,4.0,520
0,1,340.0,1017.0,2.0,521
0,1,274.0,1017.0,3.0,511
0,1,268.0,1009.0,6.0,505
0,1,278.0,981.0,3.0,511
0,1,285.0,1014.0,0.0,518
0,1,263.0,1001.0,0.0,522
0,1,346.0,1014.0,0.0,596
0,1,346.0,1014.0,4.0,544
0,1,358.0,982.0,0.0,516
1,1,290.805,971.012,0.0,1401
1,1,319.805,1006.012,0.0,1079
1,1,308.805,987.012,2.0,806
1,1,346.805,1006.012,3.0,799
1,1,318.805,967.012,6.0,796
1,1,320.805,996.012,1.0,816
1,1,342.805,1009.012,0.0,911
1,1,278.805,971.012,6.0,758
1,1,354.805,1003.012,0.0,793
1,1,333.805,1002.012,4.0,803
1,1,284.805,979.012,0.0,702
1,1,332.805,977.012,6.0,767
1,1,294.805,975.012,3.0,803
1,1,341.805,1003.012,0.0,800
1,1,328.805,998.012,6.0,724
1,1,313.805,1013.012,1.0,717
1,1,364.805,980.012,6.0,655
1,1,297.805,980.012,2.0,707
1,1,287.805,987.012,4.0,682
1,1,341.805,981.012,0.0,622
1,1,331.805,1002.012,0.0,660
1,1,263.805,991.012,0.0,576
1,1,279.805,1002.012,6.0,596
1,1,354.805,983.012,1.0,560
1,1,305.805,972.012,0.0,591
1,1,263.805,997.012,3.0,593
1,1,345.805,1015.012,6.0,578
2,1,300.173,979.339,0.0,999
2,1,345.173,1012.339,4.0,868
2,1,278.173,970.339,0.0,948
2,1,286.173,974.339,4.0,855
2,1,289.173,968.339,2.0,785
2,1,347.173,990.339,2.0,774
2,1,330.173,972.339,6.0,710
2,1,284.173,974.339,6.0,765
2,1,318.173,965.339,0.0,662
2,1,344.173,1009.339,0.0,693
2,1,307.173,984.339,0.0,679
2,1,299.173,990.339,5.0,676
2,1,293.173,977.339,0.0,641
2,1,336.173,1008.339,5.0,644
2,1,332.173,1002.339,0.0,606
2,1,313.173,972.339,3.0,576
2,1,293.173,973.339,2.0,607
2,1,358.173,974.339,4.0,551
2,1,323.173,974.339,0.0,556
2,1,341.173,1013.339,0.0,609
2,1,335.173,1014.339,6.0,602
2,1,303.173,976.339,1.0,570
2,1,306.173,985.339,4.0,559
2,1,350.173,991.339,4.0,579
2,1,328.173,984.339,3.0,554
2,1,300.173,987.339,3.0,616
2,1,346.173,1015.339,0.0,668
3,1,332.196,1001.871,0.0,566
3,1,346.196,1015.871,3.0,634
3,1,346.196,1015.871,6.0,561
4,1,290.918,970.993,0.0,1254
4,1,286.918,974.993,0.0,1084
4,1,325.918,997.993,1.0,850
4,1,345.918,983.993,5.0,794
4,1,313.918,966.993,3.0,721
4,1,347.918,1007.993,3.0,745
4,1,351.918,980.993,2.0,727
