hyb,ch,x,y,z,int
0,1,1468.0,718.0,4.0,944
0,1,1479.0,719.0,1.0,1043
0,1,1459.0,714.0,2.0,804
0,1,1462.0,738.0,0.0,678
0,1,1485.0,729.0,5.0,644
0,1,1492.0,720.0,4.0,569
0,1,1479.0,720.0,5.0,664
0,1,1478.0,737.0,6.0,600
0,1,1463.0,740.0,3.0,625
1,1,11687.45357637197,7973.781666109251,1337.1659018825867,0.014805133561287133
1,1,240.38532444790172,8397.513268086343,10881.556175367983,0.08527682961940845
2,1,1490.187,722.328,0.0,1077
2,1,1488.187,715.328,3.0,965
2,1,1484.187,732.328,2.0,746
2,1,1458.187,743.328,6.0,685
2,1,1469.187,741.328,3.0,640
2,1,1451.187,714.328,6.0,648
2,1,1476.187,729.328,5.0,661
2,1,1487.187,722.328,2.0,663
2,1,1492.187,717.328,0.0,675
2,1,1481.187,726.328,6.0,555
2,1,1484.187,718.328,6.0,572
2,1,1479.187,719.328,6.0,543
2,1,1432.187,748.328,4.0,517
2,1,1461.187,709.328,0.0,522
3,1,1491.183,724.8960000000002,2.0,778
3,1,1480.183,713.8960000000002,0.0,710
3,1,1477.183,718.8960000000002,1.0,585
3,1,1453.183,730.8960000000002,4.0,550
3,1,1454.183,734.8960000000002,1.0,546
4,1,1462.898,740.0169999999998,1.0,756
4,1,1470.898,718.0169999999998,3.0,694
4,1,1462.898,745.0169999999998,0.0,645
4,1,1475.898,721.0169999999998,4.0,631
4,1,1493.898,719.0169999999998,3.0,561
4,1,1439.898,728.0169999999998,3.0,581
4,1,1446.898,750.0169999999998,0.0,647
4,1,1470.898,713.0169999999998,2.0,504
4,1,1441.898,726.0169999999998,2.0,560
4,1,1481.898,721.0169999999998,6.0,497
4,1,1434.898,739.0169999999998,2.0,609
4,1,1445.898,754.0169999999998,2.0,564
4,1,1460.898,715.0169999999998,2.0,584
4,1,1449.898,744.0169999999998,6.0,492
4,1,1460.898,710.0169999999998,2.0,535
4,1,1503.898,726.0169999999998,2.0,518
4,1,1430.898,734.0169999999998,2.0,525
4,1,1446.898,713.0169999999998,2.0,527
4,1,1482.898,711.0169999999998,2.0,530
4,1,1478.898,728.0169999999998,2.0,489
4,1,1477.898,734.0169999999998,2.0,479
4,1,1440.898,739.0169999999998,2.0,515
4,1,1452.898,726.0169999999998,2.0,528
4,1,1454.898,738.0169999999998,2.0,482
4,1,1481.898,721.0169999999998,2.0,522
4,1,1464.898,715.0169999999998,2.0,493
4,1,1436.898,742.0169999999998,2.0,491
4,1,1427.898,729.0169999999998,2.0,481
4,1,1434.898,739.0169999999998,6.0,507
4,1,1450.898,724.0169999999998,2.0,469
4,1,1436.898,726.0169999999998,2.0,475
4,1,1467.898,714.0169999999998,2.0,469
4,1,1430.898,730.0169999999998,2.0,467
5,1,1486.4720000000002,721.125,6.0,895
5,1,1461.4720000000002,750.125,5.0,905
5,1,1451.4720000000002,726.125,2.0,879
5,1,1488.4720000000002,717.125,6.0,643
5,1,1486.4720000000002,734.125,4.0,559
5,1,1436.4720000000002,743.125,0.0,547
5,1,1434.4720000000002,749.125,6.0,579
5,1,1435.4720000000002,739.125,6.0,531
6,1,1453.432,747.1339999999999,0.0,1000
6,1,1470.432,711.1339999999999,4.0,912
6,1,1453.432,747.1339999999999,4.0,903
6,1,1466.432,727.1339999999999,6.0,775
6,1,1490.432,718.1339999999999,5.0,885
6,1,1458.432,738.1339999999999,3.0,818
6,1,1453.432,734.1339999999999,2.0,789
6,1,1448.432,750.1339999999999,6.0,685
6,1,1435.432,739.1339999999999,6.0,770
6,1,1479.432,718.1339999999999,6.0,678
6,1,1470.432,714.1339999999999,1.0,696
6,1,1472.432,708.1339999999999,6.0,667
6,1,1458.432,731.1339999999999,6.0,546
6,1,1454.432,741.1339999999999,0.0,685
6,1,1430.432,734.1339999999999,6.0,605
6,1,1447.432,739.1339999999999,3.0,586
6,1,1503.432,725.1339999999999,0.0,571
6,1,1494.432,724.1339999999999,2.0,563
6,1,1450.432,726.1339999999999,6.0,535
6,1,1490.432,728.1339999999999,5.0,568
6,1,1486.432,716.1339999999999,2.0,581
6,1,1457.432,736.1339999999999,0.0,523
7,1,1474.531,718.654,1.0,817
7,1,1458.531,715.654,5.0,933
7,1,1488.531,725.654,2.0,705
7,1,1444.531,751.654,0.0,712
7,1,1494.531,728.654,0.0,610
7,1,1438.531,724.654,3.0,587
7,1,1471.531,729.654,6.0,518
7,1,1433.531,747.654,4.0,510
7,1,1452.531,736.654,2.0,566
7,1,1457.531,739.654,0.0,503
7,1,1435.531,739.654,3.0,500
8,1,1478.878,719.806,1.0,1780
8,1,1484.878,728.806,5.0,1204
8,1,1491.878,720.806,4.0,1017
8,1,1487.878,721.806,2.0,867
8,1,1468.878,741.806,3.0,833
8,1,1490.878,733.806,6.0,650
8,1,1491.878,724.806,0.0,642
8,1,1461.878,710.806,3.0,726
8,1,1477.878,736.806,6.0,628
8,1,1487.878,715.806,0.0,599
8,1,1454.878,744.806,4.0,593
8,1,1459.878,735.806,6.0,610
8,1,1466.878,738.806,4.0,568
8,1,1465.878,708.806,6.0,566
8,1,1438.878,737.806,6.0,608
8,1,1468.878,742.806,6.0,610
8,1,1435.878,739.806,4.0,574
9,1,1486.744,721.0930000000002,6.0,1034
9,1,1458.744,714.0930000000002,2.0,1047
9,1,1470.744,711.0930000000002,2.0,881
9,1,1483.744,733.0930000000002,2.0,829
9,1,1443.744,752.0930000000002,0.0,831
9,1,1453.744,741.0930000000002,0.0,791
9,1,1471.744,719.0930000000002,3.0,805
9,1,1468.744,742.0930000000002,3.0,728
9,1,1435.744,739.0930000000002,6.0,583
9,1,1453.744,731.0930000000002,4.0,592
9,1,1450.744,715.0930000000002,6.0,535
9,1,1480.744,726.0930000000002,6.0,578
9,1,1430.744,741.0930000000002,6.0,539
10,1,1480.7779999999998,721.11,3.0,1036
10,1,1462.7779999999998,738.11,0.0,1079
10,1,1470.7779999999998,718.11,3.0,952
10,1,1474.7779999999998,718.11,1.0,969
10,1,1475.7779999999998,731.11,5.0,881
10,1,1461.7779999999998,749.11,5.0,955
10,1,1466.7779999999998,727.11,6.0,807
10,1,1490.7779999999998,728.11,5.0,906
10,1,1439.7779999999998,728.11,4.0,756
10,1,1470.7779999999998,711.11,4.0,793
10,1,1478.7779999999998,733.11,4.0,827
10,1,1457.7779999999998,738.11,4.0,874
10,1,1457.7779999999998,742.11,4.0,741
10,1,1436.7779999999998,726.11,0.0,626
10,1,1452.7779999999998,731.11,0.0,616
10,1,1490.7779999999998,724.11,6.0,681
10,1,1435.7779999999998,746.11,6.0,595
10,1,1436.7779999999998,721.11,2.0,557
10,1,1432.7779999999998,741.11,6.0,539
10,1,1471.7779999999998,729.11,6.0,548
10,1,1467.7779999999998,721.11,4.0,559
10,1,1459.7779999999998,745.11,0.0,548
10,1,1486.7779999999998,733.11,5.0,538
11,1,1490.68,724.258,2.0,1270
11,1,1452.68,747.258,0.0,1159
11,1,1458.68,716.258,5.0,989
11,1,1451.68,726.258,2.0,841
11,1,1457.68,743.258,6.0,746
11,1,1488.68,718.258,6.0,550
11,1,1485.68,716.258,2.0,640
11,1,1461.68,728.258,6.0,519
11,1,1471.68,708.258,0.0,581
11,1,1436.68,743.258,0.0,548
11,1,1435.68,740.258,6.0,533
12,1,1491.493,717.482,0.0,831
12,1,1503.493,725.482,0.0,677
12,1,1451.493,740.482,2.0,714
12,1,1440.493,722.482,3.0,658
12,1,1448.493,729.482,4.0,609
12,1,1486.493,734.482,4.0,602
12,1,1489.493,722.482,2.0,550
12,1,1438.493,724.482,3.0,538
12,1,1494.493,719.482,3.0,543
12,1,1490.493,719.482,4.0,583
12,1,1483.493,720.482,5.0,571
13,1,1479.382,719.635,6.0,1294
13,1,1489.382,722.635,0.0,1014
13,1,1454.382,735.635,1.0,1049
13,1,1453.382,747.635,4.0,824
13,1,1448.382,749.635,6.0,841
13,1,1492.382,732.635,0.0,862
13,1,1494.382,724.635,2.0,767
13,1,1462.382,739.635,1.0,734
