hyb,ch,x,y,z,int
0,1,676.0,1254.0,6.0,881
0,1,676.0,1254.0,1.0,832
0,1,653.0,1265.0,6.0,569
0,1,642.0,1265.0,4.0,572
0,1,637.0,1273.0,3.0,550
0,1,644.0,1264.0,2.0,546
0,1,638.0,1271.0,0.0,512
0,1,647.0,1265.0,0.0,556
0,1,630.0,1249.0,0.0,518
0,1,662.0,1245.0,6.0,510
1,1,642.805,1255.012,2.0,1054
1,1,662.805,1262.012,0.0,767
1,1,639.805,1242.012,6.0,666
1,1,640.805,1266.012,4.0,653
1,1,675.805,1255.012,6.0,790
1,1,675.805,1255.012,0.0,778
1,1,651.805,1261.012,6.0,611
1,1,628.805,1273.012,6.0,650
1,1,653.805,1269.012,6.0,562
1,1,675.805,1255.012,3.0,757
1,1,618.805,1273.012,0.0,578
1,1,654.805,1261.012,1.0,565
1,1,648.805,1274.012,1.0,574
1,1,629.805,1250.012,4.0,610
2,1,647.173,1234.339,6.0,925
2,1,653.173,1244.339,3.0,832
2,1,621.173,1265.339,6.0,835
2,1,647.173,1259.339,3.0,697
2,1,650.173,1264.339,4.0,706
2,1,650.173,1271.339,6.0,659
2,1,676.173,1255.339,2.0,769
2,1,676.173,1255.339,6.0,787
2,1,617.173,1253.339,3.0,586
2,1,658.173,1261.339,3.0,553
2,1,640.173,1260.339,5.0,656
2,1,637.173,1261.339,4.0,603
2,1,637.173,1242.339,5.0,548
2,1,630.173,1250.339,0.0,573
3,1,676.196,1255.871,0.0,764
3,1,676.196,1255.871,5.0,760
3,1,630.196,1250.871,5.0,534
4,1,658.918,1261.993,5.0,642
4,1,659.918,1244.993,6.0,626
4,1,675.918,1255.993,0.0,743
4,1,675.918,1255.993,4.0,747
4,1,634.918,1267.993,3.0,584
4,1,637.918,1246.993,5.0,538
4,1,634.918,1263.993,0.0,551
4,1,688.918,1234.993,0.0,527
4,1,635.918,1238.993,6.0,533
4,1,638.918,1264.993,2.0,534
4,1,629.918,1250.993,1.0,540
4,1,629.918,1250.993,4.0,540
5,1,648.4830000000002,1217.117,2.0,797
5,1,652.4830000000002,1232.117,2.0,737
5,1,618.4830000000002,1274.117,5.0,772
5,1,650.4830000000002,1250.117,4.0,712
5,1,676.4830000000002,1256.117,6.0,813
5,1,635.4830000000002,1261.117,6.0,597
5,1,639.4830000000002,1240.117,6.0,568
5,1,676.4830000000002,1256.117,0.0,801
5,1,636.4830000000002,1277.117,6.0,613
5,1,658.4830000000002,1266.117,4.0,568
5,1,649.4830000000002,1268.117,0.0,570
5,1,650.4830000000002,1268.117,6.0,546
5,1,659.4830000000002,1212.117,3.0,557
5,1,655.4830000000002,1257.117,4.0,562
5,1,655.4830000000002,1229.117,0.0,545
5,1,630.4830000000002,1251.117,6.0,555
5,1,630.4830000000002,1251.117,3.0,547
5,1,662.4830000000002,1247.117,0.0,556
6,1,649.446,1245.13,6.0,611
6,1,640.446,1281.13,4.0,625
6,1,676.446,1256.13,3.0,775
6,1,636.446,1241.13,5.0,575
6,1,655.446,1243.13,2.0,536
6,1,630.446,1251.13,2.0,603
6,1,662.446,1247.13,0.0,520
7,1,651.5409999999998,1261.651,5.0,877
7,1,653.5409999999998,1217.651,0.0,688
7,1,676.541,1256.651,0.0,853
7,1,661.541,1268.651,6.0,627
7,1,632.5409999999998,1257.651,6.0,578
7,1,652.5409999999998,1232.651,2.0,621
7,1,662.541,1265.651,0.0,572
7,1,624.5409999999998,1264.651,6.0,549
7,1,662.541,1247.651,3.0,560
7,1,630.5409999999998,1251.651,5.0,560
8,1,652.876,1232.805,1.0,975
8,1,658.8760000000002,1266.805,4.0,967
8,1,635.876,1260.805,6.0,806
8,1,636.876,1265.805,6.0,755
8,1,666.8760000000002,1251.805,0.0,771
8,1,641.876,1258.805,4.0,743
8,1,640.876,1252.805,4.0,721
8,1,628.876,1273.805,6.0,784
8,1,652.876,1236.805,6.0,689
8,1,648.876,1249.805,6.0,688
8,1,668.8760000000002,1251.805,4.0,677
8,1,676.8760000000002,1256.805,0.0,842
8,1,669.8760000000002,1241.805,2.0,663
8,1,676.8760000000002,1256.805,6.0,827
8,1,664.8760000000002,1264.805,0.0,637
8,1,615.876,1247.805,6.0,588
8,1,640.876,1268.805,4.0,604
8,1,663.8760000000002,1242.805,3.0,568
8,1,653.876,1224.805,1.0,578
8,1,630.876,1251.805,0.0,633
8,1,651.876,1258.805,2.0,556
9,1,634.746,1268.106,3.0,976
9,1,630.746,1252.106,3.0,563
9,1,662.7460000000002,1248.106,4.0,539
10,1,635.769,1246.131,6.0,666
10,1,650.769,1228.131,3.0,510
10,1,630.769,1252.131,6.0,540
10,1,630.769,1252.131,0.0,565
10,1,630.769,1252.131,3.0,532
11,1,655.666,1257.273,4.0,657
11,1,649.6659999999998,1264.273,5.0,784
11,1,638.6659999999998,1261.273,5.0,701
11,1,674.666,1233.273,1.0,598
11,1,620.6659999999998,1265.273,6.0,617
11,1,680.666,1228.273,0.0,546
11,1,647.6659999999998,1268.273,0.0,552
11,1,630.6659999999998,1252.273,2.0,565
12,1,647.475,1234.491,6.0,752
12,1,657.475,1237.491,0.0,727
12,1,640.475,1266.491,3.0,719
12,1,639.475,1278.491,4.0,692
12,1,658.475,1262.491,5.0,739
12,1,614.475,1250.491,5.0,561
12,1,665.475,1259.491,4.0,524
12,1,630.475,1252.491,2.0,566
12,1,630.475,1252.491,6.0,576
13,1,653.38,1216.628,0.0,645
13,1,650.38,1263.628,3.0,585
13,1,648.38,1236.628,4.0,531
13,1,637.38,1275.628,1.0,505
13,1,640.38,1239.628,6.0,569
13,1,618.38,1272.628,0.0,527
13,1,631.38,1252.628,0.0,566
13,1,620.38,1238.628,6.0,530
13,1,631.38,1252.628,4.0,511
13,1,663.38,1248.628,0.0,507
14,1,652.493,1233.315,2.0,634
14,1,647.493,1218.315,3.0,558
14,1,654.493,1241.315,0.0,524
14,1,661.493,1254.315,1.0,555
14,1,655.493,1227.315,0.0,526
14,1,631.493,1252.315,2.0,551
15,1,6739.47000635805,6065.912111852995,8589.847302903361,0.00497890448283318
15,1,3486.722348526605,7840.804175684062,1879.5395186006303,0.014538890566408237
16,1,663.956,1248.479,6.0,531
16,1,663.956,1248.479,4.0,530
17,1,656.172,1264.821,2.0,532
17,1,641.172,1262.821,0.0,517
17,1,619.172,1274.821,6.0,536
17,1,632.172,1252.821,1.0,535
17,1,664.172,1248.821,3.0,518
18,1,635.4590000000002,1246.431,6.0,797
18,1,652.4590000000002,1233.431,2.0,752
18,1,651.4590000000002,1225.431,2.0,591
18,1,670.459,1262.431,0.0,554
18,1,614.4590000000002,1250.431,6.0,514
18,1,653.4590000000002,1216.431,0.0,516
18,1,622.4590000000002,1265.431,3.0,627
18,1,654.4590000000002,1223.431,4.0,549
18,1,619.4590000000002,1271.431,5.0,553
18,1,623.4590000000002,1264.431,6.0,526
18,1,666.459,1260.431,1.0,541
18,1,632.4590000000002,1252.431,0.0,574
18,1,664.459,1248.431,5.0,544
18,1,632.4590000000002,1252.431,5.0,527
19,1,653.9830000000002,1225.549,0.0,565
19,1,647.9830000000002,1236.549,4.0,502
19,1,639.9830000000002,1278.549,4.0,552
19,1,640.9830000000002,1252.549,5.0,542
19,1,634.9830000000002,1264.549,1.0,584
19,1,632.9830000000002,1252.549,0.0,550
19,1,632.9830000000002,1252.549,6.0,533
19,1,664.9830000000002,1248.549,2.0,527
20,1,638.237,1258.636,6.0,701
20,1,612.237,1251.636,4.0,558
21,1,634.225,1252.177,3.0,561
22,1,643.395,1255.4589999999996,2.0,557
22,1,643.395,1258.4589999999996,3.0,592
23,1,665.918,1248.422,5.0,561
23,1,665.918,1248.422,2.0,533
24,1,988.6998572043947,6096.5045452414315,5605.94714656643,0.03973885708400087
24,1,10681.901234107285,1385.872787664679,6074.495058324453,0.06513102262009833
25,1,666.335,1238.222,1.0,599
25,1,666.335,1248.222,0.0,528
26,1,627.7719999999998,1274.102,6.0,988
26,1,643.7719999999998,1263.102,2.0,976
26,1,641.7719999999998,1228.102,3.0,859
26,1,617.7719999999998,1272.102,0.0,890
26,1,649.7719999999998,1263.102,4.0,801
26,1,651.7719999999998,1259.102,2.0,717
26,1,632.7719999999998,1252.102,2.0,716
27,1,649.9,1264.939,3.0,819
27,1,627.9,1259.939,2.0,754
27,1,629.9,1253.939,6.0,735
27,1,629.9,1253.939,0.0,699
27,1,629.9,1253.939,2.0,713
28,1,630.252,1262.547,5.0,741
29,1,665.352,1246.997,0.0,680
29,1,633.352,1250.997,2.0,787
29,1,665.352,1246.997,3.0,679
29,1,658.352,1256.997,0.0,668
30,1,648.19,1217.087,3.0,685
30,1,643.19,1255.087,2.0,520
30,1,633.19,1251.087,0.0,562
30,1,633.19,1251.087,4.0,540
31,1,638.244,1262.842,0.0,566
