hyb,ch,x,y,z,int
0,1,158.0,1100.0,0.0,1472
0,1,173.0,1085.0,0.0,1690
0,1,172.0,1108.0,0.0,1334
0,1,171.0,1104.0,2.0,1213
0,1,171.0,1089.0,2.0,1276
0,1,203.0,1137.0,0.0,1088
0,1,163.0,1091.0,6.0,917
0,1,172.0,1138.0,3.0,980
0,1,207.0,1136.0,2.0,910
0,1,180.0,1116.0,0.0,850
0,1,164.0,1120.0,6.0,819
0,1,173.0,1151.0,1.0,830
0,1,214.0,1098.0,6.0,770
0,1,149.0,1127.0,1.0,777
0,1,210.0,1124.0,0.0,829
0,1,191.0,1140.0,6.0,861
0,1,211.0,1117.0,3.0,771
0,1,181.0,1145.0,4.0,752
0,1,166.0,1098.0,6.0,738
0,1,168.0,1124.0,6.0,737
0,1,208.0,1097.0,3.0,706
0,1,192.0,1131.0,2.0,695
0,1,165.0,1088.0,0.0,905
0,1,234.0,1085.0,6.0,700
0,1,169.0,1091.0,6.0,718
0,1,191.0,1137.0,4.0,764
0,1,231.0,1110.0,6.0,666
0,1,206.0,1120.0,3.0,600
0,1,185.0,1141.0,1.0,790
0,1,221.0,1118.0,1.0,644
0,1,161.0,1100.0,6.0,655
0,1,202.0,1136.0,5.0,710
0,1,224.0,1121.0,4.0,623
0,1,209.0,1106.0,6.0,630
0,1,194.0,1144.0,6.0,642
0,1,196.0,1141.0,5.0,670
0,1,173.0,1131.0,1.0,599
0,1,186.0,1136.0,1.0,642
0,1,173.0,1122.0,0.0,685
0,1,175.0,1124.0,3.0,639
0,1,211.0,1134.0,5.0,611
0,1,177.0,1121.0,3.0,608
0,1,204.0,1101.0,3.0,598
0,1,191.0,1077.0,5.0,593
0,1,167.0,1088.0,4.0,628
0,1,178.0,1129.0,4.0,615
1,1,184.801,1129.017,0.0,1953
1,1,219.801,1115.017,6.0,1724
1,1,175.801,1082.017,2.0,1788
1,1,159.80100000000004,1090.017,4.0,1618
1,1,175.801,1088.017,0.0,1587
1,1,170.801,1105.017,0.0,1495
1,1,209.801,1128.017,2.0,1344
1,1,190.801,1086.017,5.0,1203
1,1,213.801,1105.017,6.0,963
1,1,167.801,1088.017,4.0,1097
1,1,205.801,1123.017,0.0,959
1,1,186.801,1138.017,0.0,1003
1,1,170.801,1130.017,0.0,832
1,1,193.801,1140.017,5.0,1007
1,1,194.801,1137.017,6.0,879
1,1,213.801,1117.017,4.0,883
1,1,168.801,1149.017,1.0,866
1,1,182.801,1132.017,6.0,855
1,1,207.801,1112.017,6.0,705
1,1,194.801,1105.017,6.0,735
1,1,161.80100000000004,1145.017,1.0,684
1,1,197.801,1093.017,0.0,723
1,1,206.801,1137.017,3.0,729
1,1,172.801,1122.017,1.0,754
1,1,201.801,1136.017,2.0,706
1,1,163.80100000000004,1091.017,0.0,747
1,1,170.801,1114.017,0.0,670
