hyb,ch,x,y,z,int
0,1,1255.0,820.0,0.0,1226
0,1,1263.0,845.0,0.0,1097
0,1,1268.0,850.0,6.0,900
0,1,1229.0,829.0,0.0,923
0,1,1252.0,830.0,2.0,784
0,1,1239.0,811.0,4.0,675
0,1,1246.0,817.0,6.0,658
0,1,1268.0,844.0,0.0,725
0,1,1271.0,849.0,2.0,639
0,1,1261.0,849.0,1.0,647
0,1,1224.0,821.0,1.0,656
0,1,1237.0,809.0,2.0,549
1,1,1238.8,814.0239999999999,4.0,577
2,1,1221.187,806.328,3.0,1280
2,1,1240.187,810.328,3.0,877
2,1,1255.187,839.328,2.0,773
2,1,1286.187,840.328,4.0,762
2,1,1218.187,801.328,5.0,786
2,1,1237.187,828.328,6.0,708
2,1,1255.187,813.328,2.0,631
2,1,1243.187,828.328,4.0,657
2,1,1224.187,829.328,3.0,722
2,1,1251.187,835.328,0.0,602
2,1,1248.187,817.328,6.0,608
2,1,1255.187,828.328,0.0,550
2,1,1247.187,829.328,6.0,606
2,1,1239.187,858.328,6.0,552
2,1,1272.187,838.328,0.0,555
2,1,1265.187,843.328,0.0,646
2,1,1248.187,863.328,5.0,542
2,1,1266.187,844.328,2.0,512
2,1,1217.187,805.328,0.0,534
2,1,1250.187,827.328,3.0,522
2,1,1250.187,827.328,0.0,535
3,1,1250.183,810.8960000000002,4.0,621
3,1,1244.183,805.8960000000002,0.0,585
3,1,1229.183,812.8960000000002,4.0,601
3,1,1258.183,848.8960000000002,0.0,538
3,1,1250.183,827.8960000000002,4.0,628
3,1,1255.183,808.8960000000002,3.0,529
3,1,1216.183,806.8960000000002,3.0,561
4,1,1249.898,817.0169999999998,2.0,782
4,1,1283.898,842.0169999999998,3.0,579
4,1,1220.898,804.0169999999998,5.0,652
4,1,1239.898,804.0169999999998,2.0,624
4,1,1246.898,833.0169999999998,0.0,620
4,1,1267.898,854.0169999999998,2.0,612
4,1,1221.898,830.0169999999998,3.0,520
4,1,1241.898,865.0169999999998,2.0,560
4,1,1249.898,828.0169999999998,2.0,623
4,1,1264.898,844.0169999999998,2.0,589
4,1,1241.898,802.0169999999998,5.0,539
4,1,1253.898,795.0169999999998,2.0,519
4,1,1225.898,857.0169999999998,2.0,466
4,1,1250.898,860.0169999999998,2.0,513
4,1,1280.898,841.0169999999998,2.0,558
4,1,1223.898,825.0169999999998,2.0,583
