geneID,x,y,z,intensity,seeds
Ulk2,1003.5226466749,1431.95275536294,1.05040309064862,3259.99576632433,4
Arhgap39,990.922420402027,1512.27237583402,1.0407815869392,2656.97683401739,3
Txndc16,1077.84881094749,1417.88015449551,1.03090085245875,4478.0781056324,4
Txndc16,1019.40466651885,1481.7251471361,1.06838921686405,4910.66089533735,4
B3galt1,987.983887722543,1504.56784010486,1.09973831165829,3149.64240012531,4
Arhgef4,990.429922477185,1466.28493433515,1.37730275082802,3967.50167082176,3
Lsm6,995.242991649779,1511.12886031168,1.05986402069662,3654.72265056937,3
Arsb,1060.12842912942,1422.57097938579,1.07672380378239,3653.77701482939,4
Gnptab,1075.7537540447,1412.17459264301,1.055204854574,3496.87536237975,4
Kcnh3,1084.64005041398,1404.79147958153,1.30782238327539,4113.78558265519,3
Ncaph2,1033.5885044233,1426.54399983677,1.07053751416468,1955.20629411882,3
Zcchc11,1082.14296872297,1410.84824649642,1.15435412432942,2840.93760173918,3
Atp8b2,1001.19613680627,1443.25474327914,1.26029299712416,3220.37375901625,3
Gga3,1086.15352776364,1404.55313040733,1.07118537570094,4656.68507139708,3
Nr1d2,1034.28479149218,1570.57142001562,1.11568450492618,3233.83284871158,4
Nr1d2,1045.97949275554,1462.5148818539,1.0755828570649,3308.78506895215,4
Kcnc2,1055.42359190705,1412.07415976341,1.00939792238955,2504.75184594397,3
Golt1b,1035.99757254568,1405.18765665347,1.34809467230155,2304.23763098993,3
Atxn2l,981.111776116465,1468.99688683508,1.05839400736549,2943.82290075512,4
Utp3,1068.12326642308,1413.6802382346,1.02661427031872,2756.42211282672,3
Cxxc5,1006.71582425573,1446.39820763834,1.0699725980046,4860.95306049618,4
Ift81,991.525867633191,1486.65412897883,1.05431382457532,2632.94233664604,3
Ift81,1074.77484977399,1421.3486442308,1.08511383233035,2574.37847830462,4
Ift81,978.893585018318,1495.65934597164,1.36291080522431,1706.31056260482,3
Prkci,1031.73978385758,1414.1905925879,1.07441542486508,2775.84488114097,3
Nit1,995.13695896355,1451.65419944716,1.08162444011532,3624.84265771498,3
Mcm3ap,1025.61816288934,1422.01193895098,1.05202020607187,2696.4801372307,4
Atp6v0a2,997.097491316119,1500.91331277159,1.11371545068092,5808.24014504735,3
Uhrf2,1091.08211945506,1507.40115819941,1.05191905226372,3936.13196058004,4
Uhrf2,1030.17757552726,1527.282917054,1.11504437119309,2873.18419822837,4
Spryd3,1056.80863198696,1492.635689008,1.08171312624937,2404.62965431305,3
Nop14,982.952645145015,1520.02693710542,1.17765688150804,2208.77907825871,4
Tmtc1,1053.52610555972,1399.76539682532,1.0696464894984,2864.61723195604,3
Tmem56,1000.47436805739,1459.84134765204,1.05186462259347,4313.89835204546,3
Iars2,1077.91641037815,1418.20008048877,1.09207186204291,3476.65247746475,3
Psme3,1048.60810273201,1448.34514932181,1.08607653327346,2848.09679828831,3
Slc11a2,1066.53583289453,1418.81504445558,1.07376416183386,5382.70266708643,4
Tsc22d2,1008.49879489028,1485.64870783967,1.06600552299957,4339.92747895192,4
Rnf103,982.73465109507,1505.48006688999,1.13331942346262,3375.51642961364,3
Ppp2r5b,989.299361018505,1516.34752127501,1.08569657635417,4051.52730749286,3
Ppp2r5b,1006.91496566542,1536.47188259924,1.0805920694058,3067.78807379576,3
Acad8,1002.28671173803,1460.88357457783,1.25837725616184,1681.67862203797,3
Cxxc4,1078.25930040455,1421.64284370099,1.0767027926916,4052.06762199586,4
Tmem64,1068.66492295039,1454.16413156714,1.08507325558169,3173.33443532908,4
Dtx4,1002.02131740098,1447.82898967774,1.1034318851265,3686.90433600431,3
Nr3c2,1068.9521671356,1398.83154976395,1.07093834908467,4233.62293074173,4
Nr3c2,1075.46386139157,1420.14349289804,1.06686608750759,2727.43614192063,4
Nup50,997.897486331367,1482.64549602067,1.11108245238925,2964.20268746255,3
Pdcd7,1083.69633095149,1413.16687552249,1.0511951851802,4614.39630814663,4
Npat,1060.75403073614,1417.39531244579,1.06232177078202,3006.15253682201,4
Asb6,980.608896473868,1530.5374639836,1.05359511052854,3573.97767293407,3
Nom1,989.485784120736,1502.28313462611,1.1423826600274,2447.54995275965,3
Lingo2,1078.62068604517,1517.88537910027,1.08619893955626,3019.3953484048,4
Scrn1,994.455300704118,1449.15781138209,1.08998202505803,3409.20922040689,3
Tfcp2,980.936273974774,1495.62200731347,1.27674669536205,2192.16408578857,4
Kcng2,1047.12611403008,1406.38820724441,1.10103508000278,4190.51116996035,4
Car7,1025.04022298748,1425.4170785889,1.21035583298201,3202.98865384968,4
Mief1,1037.21060009622,1410.22225212216,1.01815145035935,3764.79546602108,3
Fgf14,981.034497916034,1492.22593235772,1.06636976094379,4869.13605608577,4
Slc44a5,1051.83623800302,1563.97983341012,1.07767949759429,2913.19687259768,4
Nyap1,986.545563289403,1495.87378811022,1.04357373959363,4183.67402447282,3
Dock7,1000.76202921369,1437.39614822902,1.06212235553753,3276.83047395976,3
Nup107,1080.23901301819,1416.75456703282,1.06194598043979,2382.43814204477,4
Zscan18,1093.04616027119,1408.2897284896,1.05925097072044,3927.48204096578,3
Rab3b,1074.82172672513,1418.92280655319,1.06579693755257,4711.59387109206,4
Elp6,1073.30619146858,1408.32225258753,1.04530719867539,2851.34258171159,3
Cmpk2,977.623284007181,1500.14564530512,1.13337662025855,2087.86884502863,3
Siae,980.626187749502,1501.99367584326,1.42399778354715,2329.17401850511,3
Spats2,1080.05206296187,1481.5262582068,1.06490412140965,2254.49857405616,3
Spats2,1094.37411321571,1408.52750148214,1.0768630081556,2388.90734098974,3
Slc27a1,1032.63872897261,1525.43765525417,1.07991390350963,2478.93371653472,3
Slc27a1,980.989753149366,1479.78660702158,1.15870131510751,3020.9730009419,4
Zbtb41,1003.38655925126,1452.69235909243,1.09142938375062,3867.15948706714,4
Apeh,1070.51334851606,1415.7648970539,1.05408631304561,3854.8036390428,4
Nol10,1059.47245163189,1412.76399636872,1.22908167130342,4345.50688454782,4
Sh3d19,1027.98409555046,1427.44753549431,1.0233563457283,4941.35911274191,4
Fstl5,1072.57865923083,1398.0696067953,1.08371131868523,3321.1303939038,3
Efnb1,1074.16556458254,1415.29866662431,1.04208615927155,6675.85496616234,4
Cfp,1069.04928464419,1455.30512869934,1.079462488131,2167.50515384401,3
Cfp,1038.1103961618,1473.46758793738,1.07642080719133,2327.70525730301,3
Lrig1,1090.28984206149,1406.06983387269,1.05428244262882,3307.31403216259,4
Lrig1,1031.76413993516,1486.70684639771,1.07717928491015,3784.4098877881,4
Lrig1,1068.41197258585,1484.83521365247,1.10775849710173,3112.09457345247,4
Lrig1,996.232686164532,1505.94726301173,1.07142290928796,4819.76921297043,4
Lrig1,1038.19343453291,1490.15030311681,1.11276676883799,3232.2880273817,4
Ttc9,1036.45134276742,1416.29671725878,1.09140803575998,2976.01829195017,3
Galk1,1059.68557111175,1415.69739466251,1.08253439354287,2095.28970309595,3
Timp4,1080.86221451137,1415.36104667745,1.09391425271223,2679.72667237311,4
Tmem86a,980.120342563763,1529.90598085459,1.07063381198131,3921.35401683956,3
Fitm2,1019.59492000227,1417.31944642699,1.0528244037749,2772.75037064269,3
Txnip,994.189290471377,1499.43458881128,1.07846293504824,3291.79206485172,3
Kctd7,1009.46215189798,1423.13516186516,1.06190724692023,2802.1139328327,3
Ccdc120,1001.24229941021,1449.3450209172,1.0719711129149,4611.65130026246,3
Plxdc1,1039.95628187063,1474.21108941588,1.08889410278963,4944.44606471073,4
Plxdc1,997.607440537927,1441.05262814731,1.09399314810378,3663.42974221144,3
Tbc1d8b,1086.36141906098,1406.03184832347,1.08358236692332,5046.63153777089,3
Agbl5,997.198193447469,1442.7367883054,1.07614216750221,2707.24340343781,3
Arap3,1030.5168211957,1536.83274564813,1.05955206974709,2509.44237048983,4
Fads2,1090.92690529586,1415.58060287782,1.06794376437029,2120.93134114851,3
Tmem117,1029.87150692127,1431.71460577284,1.20008943276711,2479.01193265701,4
Tmem117,1031.85784523223,1497.15368650659,1.07471717948832,3414.62668892551,4
Tox2,1085.97551104015,1412.41753127053,1.17441158129441,2030.17976218915,3
Gabrg3,982.958267814447,1530.17932491162,1.07627369333739,5120.78530231553,4
Hinfp,1054.71070674142,1396.9887662866,1.08293633333113,2656.72555104995,3
Trhr,986.085122708307,1483.73475677187,1.06469708447159,4636.39947266569,4
Mid1,1072.92966386676,1402.76623738431,1.07391402541878,5631.45953199266,3
Kif27,1033.14931701192,1408.83758493296,1.13182652316892,5724.12423362623,4
Phka1,1082.16277377215,1407.2058760043,1.06534875901144,3791.24067023179,4
Pced1b,1014.79461688694,1424.97460974199,1.41767729041539,2268.77781295061,4
Pced1b,1018.60424705254,1422.46010499047,1.06818877962371,2716.93674788543,4
Pced1b,1005.02509261239,1429.87540125996,1.33921576214827,2690.43833719089,3
Fam46a,986.800637383339,1494.63405792227,1.10562334154193,3625.41798667538,3
Lrrc8b,1101.57149394669,1487.42034183444,1.05785115898778,2377.54088268416,3
Ldoc1,1043.99276228343,1409.67329993764,1.09971619414604,2720.78798498728,3
Klf11,980.665244344022,1490.61611123137,1.06492171382604,3343.93330999274,4
Arhgap18,1083.47607822984,1419.70679286631,1.08831971150065,3445.20008753256,3
Clspn,1076.0912882733,1403.37339834053,1.11420980289278,3604.69161990358,3
Frem2,1030.38910501363,1435.53528625574,1.093511544788,3814.7082784699,3
Frem2,1015.54343893582,1441.58688028857,1.09913714066639,3543.71583564986,3
Frem2,983.428328582277,1521.98167332282,1.08097725953058,3530.58014590234,4
Frem2,1061.06176264023,1408.61619398295,1.07203815572587,5849.75337580781,4
Zfp385a,991.57785189304,1468.25516149919,1.07803345915749,2714.00173720485,4
9430091e24rik,1056.72431612719,1401.05814651713,1.05343576766507,3409.35254288915,3
Adamts8,989.187504166635,1488.04546112783,1.09763367751476,2392.03634518694,3
Etv4,990.608920153261,1520.21913781704,1.08541136346306,4425.69074879482,4
Gck,1037.10550294138,1413.58500984811,1.05073829575963,2282.85233979398,3
Myo5c,984.168676035214,1509.0123154408,1.05453561276863,1991.23713306786,3
Zpbp,1014.00659110113,1467.43967547958,1.18917909566668,3716.06525087723,3
Wif1,992.931681627836,1513.31374070586,1.08863219957254,2901.93649452287,3
Wif1,1076.49011181604,1418.6029054121,1.28361671029764,1623.59143192569,3
Emilin2,981.914580992252,1532.15942770859,1.03995404387728,2674.84084880183,3
Glis1,1041.35057863991,1496.37828739594,1.07805304918575,1725.50926819047,3
Ddx60,1084.29364834436,1414.52172496055,1.04531758521597,4078.92549677715,4
Plekhg4,984.587190744118,1489.97943300984,1.09450628828256,2813.15244977791,4
Mfap4,1068.2979614948,1509.10511314489,1.05613938975512,2265.85555356336,4
Snx31,1053.22635203108,1419.1995483608,1.08973624909039,3847.81008988359,3
Prodh2,995.074809125263,1488.28360176345,1.08016604355916,2318.1055588904,3
Vnn1,1094.36747951698,1412.07420107383,1.00342819238983,1226.3902190274,3
Clec3a,986.865524930697,1514.07061396165,1.31574731445069,1133.06934953169,3
fake579,987.977848381977,1514.17500705475,1.12661416194019,3091.65637501674,3
fake1237,1059.91927078296,1409.76373636004,1.05444160236851,3244.43034521558,3
fake1269,1083.17681087218,1420.16149230313,1.0565276305207,2877.71461395084,3
fake1298,981.670991178797,1472.16308228031,1.0644565269285,2717.79704011862,3
fake1414,1026.48362501999,1434.35410272847,1.04069177555856,4171.85201407524,3
fake1636,1035.71771178047,1435.63470158592,1.09199602372511,4108.39840908051,3
fake1825,976.763166656378,1508.82378192847,1.11566424885774,3009.45043398793,3
fake2031,1080.91121527639,1420.96464735585,1.05100454635011,3417.95176503003,3
fake2212,979.651241621996,1515.26732370393,1.19414425638439,1512.16773623034,3
fake2249,980.263008338833,1520.64746481399,1.10583976804078,3286.16308384019,3
fake2377,1094.47562604726,1416.12415558379,0.895612077065356,2099.9022860678,4
fake2394,995.713761833851,1476.84093502571,1.10351131533725,2508.4806771107,3
fake2405,988.022548822701,1488.73778000251,1.09216163848853,1689.98512272824,3
fake2609,976.412392881737,1503.08276249011,1.10196943056316,3351.54837020308,3
fake2951,998.037444899818,1455.8042569833,1.07487748594048,2977.37701735526,3
fake3005,992.222505706272,1491.95574708251,1.10533969430536,3858.27361180688,4
fake3312,1008.04692937093,1437.42193995075,1.10158453850868,2997.70962393402,3
fake3562,996.2165852546,1481.00794968406,1.08564911962919,3199.74469784135,3
fake3836,979.472149906709,1512.09393539022,1.52982228923856,942.21247407899,3
fake4025,999.320236562676,1440.023961555,1.34899256139818,2016.53523578445,3
fake4076,1029.23593961655,1417.25509179325,1.1984124425128,2183.12812743857,3
fake4258,1083.05212051636,1416.28866108328,1.22706462498207,2342.28273861374,3
fake4491,1021.35094618235,1429.0038359345,1.12178160626671,2999.54844408232,3
fake4584,997.43161518135,1499.09663118565,1.13502336102062,3470.15824634236,3
