geneID,x,y,z,intensity,seeds
Epha7,975.017543141004,325.217667678489,1.06467455675243,2566.04704179574,3
Epha7,944.642802810238,337.075647721337,1.08945674630578,4688.64159730353,4
Etv1,988.343694650644,308.872868409153,1.08818666241121,3319.67798346217,3
Ap2b1,921.786761003517,408.704337908365,1.079127122073,2430.06502444833,3
Bptf,938.509695277958,326.360504879112,1.11468230225779,2595.44284079577,3
Bptf,989.046446469715,380.161694320258,1.27059000021641,3012.60624682776,3
Bptf,867.389817742547,272.493322548057,1.45346339092661,1434.81150925402,3
Bptf,887.765121503651,308.490683641821,1.11342346408879,2600.71899416984,4
Bptf,989.002654142154,363.240073056011,1.23854350917135,2364.12146276439,3
Bptf,849.980283372093,279.570856779832,1.38416875205829,2138.43268939367,3
Dgkb,939.345276345092,334.553894058102,1.15002163464412,2387.40131840264,3
Cyfip1,858.445820451412,326.635934962178,1.1132493416038,2926.36171335934,3
Cyfip1,986.342455662033,308.91324988987,1.0522838917735,4105.41438978577,4
Cyfip1,881.77968237575,263.894394415431,1.03780581598735,2326.19454295543,4
Cyfip1,925.573317769653,332.288918436597,1.09064043426717,3228.90694414564,4
Cyfip1,852.205196391695,302.34900780375,1.08735875558989,3243.53485995853,4
Myo5a,887.408875533158,287.661524023362,1.09686573527741,2544.44534847145,4
Thoc2,936.694053897438,383.221412561788,1.07133414716216,2528.58243504246,3
Thoc2,991.607619048122,360.226373111176,1.26715613886272,2605.17288471183,3
Sh3glb2,986.623579355644,337.768272981678,1.06973477196036,4310.09774499773,3
Sh3glb2,937.093073768576,322.121417661875,1.03469821071337,2546.81422911454,4
Sh3glb2,992.775994569172,312.139933898495,1.11509100917519,4246.84720646017,3
Sh3glb2,928.65030882627,314.831179441915,1.03732984913769,3111.89625135864,3
Sh3glb2,930.568089129482,318.910622494609,1.34745118777711,1651.61167436998,3
Hcn1,970.534797078985,319.195859184982,1.37981234806993,2190.0519583903,3
Mal,930.847560838581,387.318423163366,1.07226146807999,2444.90080637052,3
Ggnbp2,879.896021419342,355.725715704548,1.08038612623601,3155.04050997725,4
Ggnbp2,995.882834349869,323.825583198829,1.08232875035245,3576.54529742594,4
Lmo7,978.39652175749,327.497330906498,1.10965023858477,4638.07395399326,3
Mia3,938.659964030329,309.418791113041,1.28380444275153,2614.69315273538,3
Slc4a10,887.937405369984,318.12186796623,1.03522008352878,3491.45319269559,3
Vps41,974.776153213522,305.390713184636,1.30981022594642,3054.2453465296,3
Usp33,899.623852028876,346.18864582526,1.07778985386767,2590.9034069493,4
Usp33,869.7974452995,308.895524317809,1.30313959083741,1730.22974979061,3
Trio,928.498114020204,322.79398577117,1.55426160038374,2139.61582421993,3
Mapre2,986.76569406991,381.945580217096,1.07754374337246,4790.62515281534,3
Nsmf,890.534513548347,321.336240183386,1.10808373302943,2681.55023459412,3
Spon1,981.806069169225,316.611368992137,1.06831753405855,2793.93594727403,3
Map2k4,975.134545758374,320.372486812012,1.3916161010078,2360.93098353225,4
Wdr47,972.209487227411,315.022157454071,1.10323679340584,3365.48548565539,3
Dhx36,980.871108646144,301.653171975782,1.14218373069445,3268.82254665185,3
Sez6l,902.556153350306,359.979329899705,1.07652856071634,2499.19560423838,3
Sez6l,845.417536979308,320.91146962081,1.10597711210962,2581.92946880188,3
Fut9,937.321333896714,336.705672895768,1.13379405687791,3215.49504563977,3
Ogdh,863.20312932777,279.610413168497,1.1355589750041,2758.40072169456,4
Dnajc6,995.191038689445,352.164365603222,1.1448086017744,3230.92960130273,3
Ppp4r4,964.772575531024,331.338670635324,1.08958801698323,3874.71502262627,4
Ppp4r4,968.634549585063,310.533347873265,1.22816191176748,3939.58125566531,3
Pcdh20,899.999555481534,315.362970722941,1.28705645706669,2427.0694734695,3
Pex5l,874.414924340002,351.100878310975,1.06676784163827,2979.1333470442,3
Chd6,975.071357282944,387.647673883233,1.08697537254237,2475.31098275135,4
Fbxo11,870.382394686729,262.206309208591,1.07111562396997,2678.01322096148,3
Hdlbp,966.123354595076,333.088958537001,1.06868047129756,3367.96040434958,4
Ubr1,912.409284876567,298.424600055846,1.04434230942544,4215.961094189,3
Cnih3,965.540844161678,304.755257422037,1.62123167164786,841.21097708478,3
Tollip,863.036498040607,273.952114044848,1.09434368992331,2740.56211256416,3
Caskin1,892.142401024331,301.592241546156,1.06646860394289,2543.19964629658,3
Slk,946.674767816146,341.813443965387,1.27941852324936,2046.78753989781,3
Brinp2,971.22959714259,335.861075239251,1.23483429390708,2784.54385918903,3
Fbxo25,962.031531688592,300.972151587612,1.0725970808809,2542.5552130316,3
Trim32,849.866664379219,327.517851713044,1.24126274532131,1322.38630128195,3
Trim32,976.200032062572,309.687630787091,1.16193673462678,2711.43453829635,3
Slc4a7,865.007964011013,257.581354616266,1.12771861030748,3072.86425780247,3
Slc4a7,966.29087888629,308.62454271445,1.21129119868453,3289.30276392977,4
Fasn,995.45336335817,315.337905464706,1.10905411728039,5018.93908112482,4
Fasn,878.747661577696,380.138486191307,1.1038216472622,3626.81596307577,3
Fasn,985.108956382241,328.109358420621,1.07410554409778,3478.08947743722,4
Rab27b,994.631189538448,326.1965085394,1.11310515526489,3040.73542472244,3
Actn1,884.177927491031,312.866165626497,1.50226042582821,1169.49383242693,3
Fnip1,875.195063912056,337.666007997316,1.0943966624349,3551.96774603192,4
Fnip1,910.739855926093,315.477470331571,1.06879767415406,2700.48731048216,3
Fnip1,893.336663388284,322.645050180355,1.09132505351435,2529.00500666898,4
Syt16,930.313606608051,300.472423009507,1.14559510662031,3227.65277329867,3
Trrap,969.787522940926,400.133630581438,1.12982166695961,3792.76422692606,4
Bag4,963.614127905928,314.702388635785,1.19002120793626,2404.45805288423,3
Arhgap5,949.560971991096,338.038314662496,1.15029158015703,2901.80349851244,3
Aars,931.7124133849,298.234500386201,1.21658436097814,2255.7287666617,3
Hif1a,919.291147150132,397.06407966321,1.28262346717946,2984.56868145222,3
Hif1a,847.042488308976,304.804700138757,1.25900270719891,2563.69809718098,4
Hif1a,960.249440183709,385.037803493089,1.19904417112751,2360.92456983945,3
Usp45,955.308635996412,318.537950322268,1.09224512973024,2393.92126682189,3
Pip5k1b,921.184347113615,315.466832090716,1.15204697057463,3075.08684850447,3
Tmem183a,871.949258428589,266.767804756677,1.09650523577758,2484.7881119108,4
Tmem183a,962.704130797932,342.205043776226,1.27887566467183,2251.4088632217,3
Ccny,963.910657997157,335.25872858859,1.01264633094942,2006.73424431942,3
Strip1,857.779696767015,324.798651117095,1.08339577594297,2835.6299070785,4
Ubr2,993.120301491866,345.101015108063,1.42796440004892,2390.57514352162,3
Tmem8b,974.481598947478,308.018627414609,1.12210249068668,3046.13531222166,3
Atp1b2,983.843491628733,320.307361689575,1.03412978409909,3102.83292553163,4
Atp1b2,904.812349584513,377.087369796198,1.08786835629742,3219.20937655342,4
Atp1b2,916.830867658707,292.694736557721,1.1610970187335,2717.33057293615,3
Nrip1,900.138456779657,406.946851923293,1.01283347355229,4227.37569267967,4
Pcyt2,943.431338767601,342.584244964063,1.15172221156546,3392.11680159888,4
Pcyt2,874.854855603186,331.158444893322,1.12777171882575,3419.22184091399,4
Pcyt2,887.580883170927,388.765737590125,1.03659682668652,2669.61523274608,3
Pcyt2,934.499593697902,352.067803014162,1.16210660204955,2916.80166624572,4
Pcyt2,951.805638153355,331.30168179259,1.35737213450502,1803.82233647327,4
Pcyt2,893.975520217248,334.390395430657,1.0880438830859,3910.01121483332,3
Pcyt2,884.281473380611,329.575585808759,1.46490704611656,1362.45537464426,3
Pcyt2,869.564374799919,326.752244615613,1.08982384593493,3218.68388759831,3
Pcyt2,890.429260804348,331.270524902656,1.32489346779832,2161.50367350938,3
Pcyt2,937.002613932475,350.187946793483,1.70950676973783,913.421961438682,3
Tet3,959.900048418285,327.421536382188,1.14699615495204,3175.20464578405,3
Tet3,890.857001209177,306.737415001903,1.29144103323559,1870.80748703618,3
Ttbk2,878.387568996477,323.311424466218,1.12166976027481,4182.98717556556,3
Odf2,945.651989133088,377.690196958374,1.09200546931377,3669.97664785532,4
Odf2,849.105646644086,296.100747444906,1.13660427476289,2760.62681122979,3
Odf2,906.101241582441,283.40925757025,1.48390439198936,1468.33779527589,3
Odf2,945.623554790187,362.893034987791,1.10350840691233,2551.49618627484,4
Odf2,908.992579703221,292.178990866555,1.57133136791106,1044.84019646389,3
Atg12,857.83172262136,341.44713070504,1.08655773776114,2433.47716917584,3
Ddx18,915.977860151642,329.981178895973,1.07141232808441,2986.74843765903,4
Slc27a4,917.723027233622,295.701724236428,1.0793444834829,2689.59425655261,3
Hexim1,881.38773487869,336.533986957008,1.27155599363024,2794.53190817771,4
Sipa1l3,977.46176088976,332.073286102463,1.10024468351886,3371.07263811658,3
Qrich1,932.841013759391,408.088697905628,1.08754180854151,3129.74379295801,3
Qrich1,895.740842698294,375.46923955762,1.06914301752865,2664.18946866095,4
Mog,949.233072664085,369.033723435413,1.13223150110342,2980.91456073763,4
Mog,959.095333515348,390.635697142742,1.47304607249937,813.48484664104,3
Nrbp2,870.594688380561,265.20014094641,0.983996918055373,2131.02277487574,3
Trim3,886.055049427738,322.617729529208,1.08107850063538,2855.28064081154,4
Jph1,958.484357987029,399.792303081939,1.09509990808657,4689.9739015155,3
Pgrmc2,852.808906485503,338.621925951704,1.05476075069967,3146.95850112504,3
Zrsr1,916.47422723137,290.005984000537,1.23036999972958,2520.58413310842,3
Zrsr1,928.126849583383,320.619933891366,1.28487386968124,2243.68215334491,3
Fbxo44,923.74004614767,329.818520668911,1.28655592862328,1568.01503928878,3
Fbxo44,967.746108853406,330.47060033217,1.14324810794147,4276.75231535477,3
Slc35f1,948.385482570101,267.005999794505,1.07228827866763,2457.34069840807,3
Slc35f1,939.85423305636,325.673785286859,1.66165367548185,579.866727949911,3
Stambp,968.682165850122,373.369728125933,1.46319204357256,1191.24990094524,3
Me1,957.084165243339,313.417238141069,1.27815282046668,2023.7787111121,3
Dnttip2,981.505947417512,344.097321023698,1.49478036646067,1530.81423838951,3
Rmdn3,984.297564413207,322.975028511029,1.31193483568979,1653.98035230254,3
