hyb,ch,x,y,z,int
0,1,1019.0,1120.0,0.0,1333
0,1,916.0,1062.0,0.0,1071
0,1,1007.0,1128.0,0.0,1017
0,1,937.0,1067.0,3.0,935
0,1,1002.0,1123.0,6.0,857
0,1,1000.0,1114.0,2.0,906
0,1,1010.0,1097.0,5.0,783
0,1,966.0,1103.0,2.0,757
0,1,984.0,1107.0,5.0,755
0,1,1006.0,1086.0,0.0,661
0,1,972.0,1109.0,2.0,732
0,1,925.0,1070.0,0.0,665
0,1,922.0,1057.0,5.0,712
0,1,982.0,1070.0,3.0,696
0,1,995.0,1095.0,5.0,638
0,1,918.0,1048.0,0.0,629
0,1,996.0,1125.0,2.0,642
0,1,914.0,1070.0,2.0,650
0,1,987.0,1116.0,5.0,647
0,1,1020.0,1129.0,2.0,642
0,1,1009.0,1092.0,1.0,582
0,1,1022.0,1126.0,5.0,591
0,1,1002.0,1111.0,1.0,651
0,1,985.0,1113.0,4.0,586
0,1,1000.0,1124.0,0.0,618
0,1,919.0,1048.0,4.0,605
0,1,1007.0,1124.0,5.0,565
0,1,1017.0,1123.0,5.0,589
0,1,1014.0,1128.0,0.0,559
0,1,917.0,1051.0,1.0,574
1,1,915.8,1060.024,0.0,710
1,1,999.8,1106.024,3.0,590
1,1,964.8,1099.024,5.0,590
1,1,975.8,1084.024,4.0,549
1,1,1016.8,1124.024,5.0,516
1,1,916.8,1052.024,0.0,522
2,1,1003.187,1094.328,3.0,1402
2,1,913.187,1071.328,3.0,994
2,1,1004.187,1076.328,1.0,910
2,1,936.187,1069.328,6.0,786
2,1,1000.187,1105.328,2.0,743
2,1,984.187,1110.328,3.0,778
2,1,948.187,1076.328,0.0,728
2,1,998.187,1053.328,4.0,679
2,1,982.187,1114.328,3.0,772
2,1,973.187,1109.328,3.0,639
2,1,986.187,1115.328,0.0,671
2,1,975.187,1091.328,0.0,593
2,1,968.187,1098.328,2.0,567
2,1,931.187,1070.328,3.0,680
2,1,927.187,1069.328,4.0,644
2,1,995.187,1103.328,0.0,585
2,1,916.187,1053.328,0.0,651
2,1,939.187,1064.328,0.0,566
