hyb,ch,x,y,z,int
0,1,461.0,821.0,0.0,1931
0,1,462.0,865.0,0.0,1485
0,1,422.0,849.0,4.0,1677
0,1,452.0,848.0,0.0,1261
0,1,427.0,855.0,4.0,1259
0,1,439.0,863.0,2.0,1264
0,1,411.0,845.0,0.0,1169
0,1,468.0,881.0,4.0,1069
0,1,416.0,854.0,0.0,1094
0,1,455.0,826.0,3.0,1015
0,1,462.0,803.0,2.0,1031
0,1,429.0,816.0,0.0,919
0,1,435.0,794.0,0.0,864
0,1,448.0,837.0,2.0,939
0,1,453.0,866.0,0.0,807
0,1,486.0,811.0,0.0,875
0,1,456.0,812.0,0.0,804
0,1,464.0,811.0,0.0,849
0,1,446.0,815.0,6.0,777
0,1,472.0,826.0,3.0,808
0,1,431.0,855.0,2.0,874
0,1,449.0,839.0,5.0,762
0,1,421.0,857.0,4.0,814
0,1,461.0,836.0,0.0,675
0,1,435.0,866.0,3.0,758
0,1,484.0,836.0,2.0,686
0,1,457.0,846.0,0.0,698
0,1,439.0,849.0,6.0,724
0,1,473.0,876.0,0.0,624
0,1,444.0,863.0,3.0,698
0,1,468.0,863.0,0.0,611
0,1,456.0,818.0,2.0,702
0,1,490.0,820.0,2.0,654
0,1,494.0,842.0,4.0,688
0,1,446.0,869.0,6.0,613
0,1,495.0,828.0,0.0,628
0,1,439.0,828.0,3.0,625
0,1,504.0,815.0,2.0,658
0,1,451.0,841.0,0.0,601
0,1,478.0,827.0,3.0,627
0,1,495.0,812.0,2.0,605
0,1,478.0,829.0,0.0,597
0,1,480.0,838.0,2.0,645
0,1,502.0,810.0,1.0,604
0,1,419.0,853.0,6.0,676
0,1,470.0,877.0,1.0,628
0,1,432.0,852.0,4.0,668
0,1,411.0,850.0,1.0,698
0,1,414.0,850.0,3.0,653
0,1,441.0,852.0,6.0,668
0,1,453.0,816.0,3.0,599
0,1,486.0,808.0,2.0,673
0,1,472.0,804.0,2.0,664
0,1,459.0,811.0,0.0,681
0,1,472.0,804.0,0.0,641
0,1,483.0,871.0,2.0,589
0,1,450.0,863.0,2.0,619
1,1,444.801,859.0169999999998,0.0,1786
1,1,438.801,800.0169999999998,0.0,1654
1,1,436.801,853.0169999999998,0.0,1629
1,1,455.801,836.0169999999998,0.0,1376
1,1,449.801,873.0169999999998,0.0,1313
1,1,437.801,866.0169999999998,3.0,1275
1,1,496.801,814.0169999999998,1.0,1167
1,1,412.801,851.0169999999998,6.0,1250
1,1,450.801,833.0169999999998,0.0,1199
1,1,492.801,819.0169999999998,3.0,1149
1,1,433.801,843.0169999999998,0.0,1010
1,1,418.801,811.0169999999998,6.0,1015
1,1,432.801,850.0169999999998,0.0,1000
1,1,413.801,836.0169999999998,0.0,1027
1,1,442.801,815.0169999999998,0.0,931
1,1,433.801,801.0169999999998,0.0,941
1,1,450.801,841.0169999999998,1.0,1004
1,1,477.801,827.0169999999998,0.0,853
1,1,457.801,819.0169999999998,4.0,923
1,1,409.801,847.0169999999998,6.0,975
1,1,436.801,859.0169999999998,6.0,897
1,1,422.801,835.0169999999998,3.0,919
1,1,459.801,855.0169999999998,1.0,862
1,1,417.801,822.0169999999998,0.0,821
1,1,464.801,803.0169999999998,6.0,804
1,1,440.801,860.0169999999998,5.0,893
1,1,410.801,849.0169999999998,4.0,965
1,1,415.801,852.0169999999998,4.0,808
1,1,448.801,859.0169999999998,4.0,725
1,1,425.801,806.0169999999998,4.0,689
1,1,465.801,865.0169999999998,1.0,732
1,1,446.801,865.0169999999998,3.0,651
1,1,464.801,843.0169999999998,5.0,722
1,1,409.801,846.0169999999998,2.0,762
1,1,493.801,831.0169999999998,0.0,645
1,1,452.801,828.0169999999998,0.0,645
1,1,486.801,830.0169999999998,2.0,645
1,1,422.801,846.0169999999998,2.0,637
1,1,479.801,817.0169999999998,0.0,595
1,1,432.801,860.0169999999998,0.0,775
1,1,426.801,839.0169999999998,0.0,587
1,1,438.801,847.0169999999998,3.0,690
1,1,420.801,855.0169999999998,6.0,635
1,1,443.801,832.0169999999998,3.0,634
1,1,424.801,828.0169999999998,1.0,583
1,1,496.801,823.0169999999998,0.0,669
1,1,450.801,810.0169999999998,0.0,643
1,1,458.801,867.0169999999998,4.0,603
1,1,474.801,808.0169999999998,1.0,630
1,1,460.801,808.0169999999998,4.0,624
1,1,498.801,821.0169999999998,0.0,608
1,1,422.801,806.0169999999998,2.0,634
1,1,473.801,834.0169999999998,0.0,589
1,1,459.801,804.0169999999998,6.0,634
1,1,414.801,824.0169999999998,2.0,628
1,1,486.801,806.0169999999998,3.0,590
1,1,461.801,861.0169999999998,2.0,615
1,1,470.801,801.0169999999998,1.0,608
1,1,456.801,816.0169999999998,3.0,705
1,1,492.801,815.0169999999998,3.0,659
1,1,497.801,829.0169999999998,5.0,606
1,1,471.801,805.0169999999998,4.0,649
1,1,436.801,852.0169999999998,6.0,581
1,1,454.801,826.0169999999998,3.0,609
1,1,483.801,875.0169999999998,2.0,590
1,1,448.801,840.0169999999998,5.0,609
1,1,458.801,874.0169999999998,3.0,627
1,1,455.801,831.0169999999998,3.0,579
1,1,452.801,868.0169999999998,6.0,626
1,1,464.801,879.0169999999998,5.0,585
1,1,434.801,858.0169999999998,0.0,612
1,1,442.801,851.0169999999998,0.0,613
1,1,421.801,854.0169999999998,3.0,604
1,1,485.801,809.0169999999998,4.0,610
1,1,456.801,860.0169999999998,0.0,580
1,1,485.801,809.0169999999998,6.0,585
1,1,482.801,872.0169999999998,3.0,611
1,1,471.801,805.0169999999998,0.0,613
2,1,493.203,816.32,1.0,1381
2,1,437.203,796.32,0.0,1064
2,1,488.203,825.32,2.0,925
2,1,429.203,850.32,0.0,897
2,1,415.203,813.32,6.0,859
2,1,412.203,822.32,1.0,820
2,1,426.203,846.32,6.0,751
2,1,486.203,828.32,0.0,813
2,1,452.203,840.32,0.0,797
2,1,502.203,816.32,1.0,814
2,1,470.203,881.32,1.0,770
2,1,413.203,852.32,0.0,882
2,1,457.203,832.32,0.0,652
2,1,449.203,836.32,2.0,725
2,1,499.203,830.32,1.0,768
2,1,483.203,872.32,2.0,716
2,1,446.203,832.32,0.0,639
2,1,413.203,833.32,0.0,657
2,1,499.203,816.32,2.0,768
2,1,448.203,823.32,2.0,617
2,1,441.203,803.32,0.0,622
2,1,420.203,858.32,4.0,685
2,1,471.203,864.32,1.0,618
2,1,495.203,830.32,3.0,683
2,1,494.203,830.32,0.0,638
2,1,471.203,819.32,2.0,602
2,1,466.203,832.32,0.0,555
2,1,407.203,847.32,6.0,606
2,1,439.203,847.32,2.0,588
2,1,478.203,840.32,4.0,598
2,1,426.203,806.32,0.0,599
2,1,490.203,830.32,2.0,597
2,1,437.203,851.32,4.0,610
2,1,465.203,835.32,5.0,574
2,1,478.203,824.32,2.0,549
2,1,443.203,857.32,3.0,589
2,1,434.203,861.32,4.0,595
2,1,481.203,830.32,5.0,553
2,1,446.203,863.32,3.0,577
2,1,455.203,826.32,3.0,567
2,1,442.203,859.32,6.0,606
2,1,461.203,857.32,5.0,588
2,1,436.203,862.32,1.0,556
2,1,472.203,805.32,0.0,659
2,1,442.203,816.32,1.0,580
2,1,494.203,826.32,0.0,582
2,1,435.203,863.32,5.0,611
2,1,423.203,857.32,5.0,564
2,1,431.203,862.32,2.0,577
2,1,459.203,874.32,6.0,570
2,1,418.203,856.32,0.0,669
2,1,486.203,809.32,0.0,583
2,1,475.203,812.32,5.0,555
2,1,486.203,809.32,3.0,550
2,1,486.203,809.32,5.0,578
2,1,475.203,812.32,1.0,573
2,1,483.203,872.32,6.0,554
3,1,468.194,813.903,0.0,2295
3,1,462.194,818.903,0.0,1852
3,1,434.194,812.903,0.0,1591
3,1,460.194,850.903,0.0,1508
3,1,416.194,854.903,1.0,1694
3,1,458.194,830.903,0.0,1317
3,1,411.194,826.903,0.0,1246
3,1,450.194,832.903,3.0,1347
3,1,417.194,843.903,0.0,1168
3,1,448.194,867.903,0.0,1267
3,1,493.194,844.903,0.0,1068
3,1,445.194,860.903,6.0,1133
3,1,486.194,823.903,0.0,1006
3,1,434.194,819.903,1.0,1053
3,1,474.194,803.903,1.0,1014
3,1,464.194,808.903,1.0,1097
3,1,469.194,844.903,4.0,1059
3,1,503.194,813.903,2.0,1128
3,1,480.194,874.903,1.0,895
3,1,428.194,849.903,4.0,1074
3,1,482.194,814.903,0.0,879
3,1,495.194,834.903,0.0,855
3,1,428.194,807.903,6.0,898
3,1,428.194,855.903,3.0,965
3,1,448.194,861.903,0.0,978
3,1,459.194,878.903,2.0,897
3,1,492.194,819.903,0.0,838
3,1,412.194,848.903,4.0,883
3,1,446.194,824.903,1.0,833
3,1,498.194,813.903,2.0,959
3,1,457.194,814.903,0.0,828
3,1,484.194,827.903,1.0,912
3,1,457.194,873.903,1.0,919
3,1,438.194,854.903,0.0,873
3,1,436.194,865.903,6.0,821
3,1,428.194,833.903,0.0,746
3,1,497.194,820.903,4.0,832
3,1,472.194,858.903,0.0,779
3,1,453.194,811.903,1.0,830
3,1,434.194,805.903,5.0,832
3,1,439.194,847.903,3.0,849
3,1,500.194,817.903,0.0,817
3,1,450.194,808.903,2.0,762
3,1,430.194,845.903,5.0,901
3,1,440.194,848.903,6.0,834
3,1,495.194,849.903,1.0,701
3,1,455.194,862.903,0.0,699
3,1,423.194,805.903,0.0,673
3,1,474.194,828.903,0.0,748
3,1,450.194,873.903,3.0,713
3,1,464.194,845.903,6.0,711
3,1,475.194,844.903,6.0,673
3,1,467.194,839.903,3.0,732
3,1,454.194,852.903,1.0,678
3,1,472.194,849.903,0.0,703
3,1,420.194,812.903,2.0,673
3,1,483.194,820.903,1.0,665
3,1,451.194,864.903,5.0,682
3,1,472.194,833.903,3.0,688
3,1,439.194,853.903,6.0,769
3,1,442.194,853.903,6.0,658
3,1,473.194,825.903,2.0,651
3,1,494.194,812.903,1.0,692
3,1,489.194,808.903,4.0,664
3,1,437.194,859.903,3.0,709
3,1,430.194,853.903,3.0,783
3,1,432.194,852.903,5.0,668
3,1,456.194,872.903,6.0,685
4,1,445.902,848.03,1.0,1324
4,1,500.902,827.03,3.0,1365
4,1,502.902,828.03,0.0,1187
4,1,460.902,811.03,2.0,1157
4,1,423.902,850.03,3.0,1037
4,1,415.902,853.03,5.0,1108
4,1,437.902,843.03,3.0,930
4,1,429.902,849.03,4.0,924
4,1,445.902,806.03,0.0,862
4,1,417.902,843.03,0.0,841
4,1,421.902,852.03,2.0,911
4,1,445.902,828.03,2.0,744
4,1,482.902,844.03,0.0,707
4,1,479.902,825.03,6.0,765
4,1,442.902,868.03,4.0,725
4,1,441.902,832.03,3.0,734
4,1,460.902,808.03,4.0,735
4,1,441.902,856.03,2.0,706
4,1,414.902,838.03,2.0,687
4,1,493.902,831.03,0.0,633
4,1,451.902,865.03,3.0,630
4,1,430.902,817.03,0.0,658
4,1,458.902,875.03,1.0,675
4,1,424.902,843.03,0.0,667
4,1,494.902,828.03,4.0,667
4,1,445.902,856.03,5.0,680
4,1,499.902,840.03,2.0,600
4,1,470.902,843.03,0.0,616
4,1,439.902,847.03,2.0,715
4,1,414.902,821.03,3.0,618
4,1,435.902,866.03,6.0,583
4,1,445.902,863.03,2.0,643
4,1,458.902,826.03,0.0,578
4,1,486.902,852.03,2.0,621
4,1,484.902,815.03,0.0,574
4,1,442.902,803.03,0.0,621
4,1,494.902,811.03,3.0,602
4,1,435.902,854.03,5.0,606
4,1,467.902,844.03,1.0,598
4,1,446.902,817.03,5.0,566
4,1,465.902,865.03,1.0,564
4,1,473.902,883.03,2.0,610
4,1,440.902,808.03,3.0,549
4,1,492.902,808.03,2.0,575
4,1,420.902,839.03,3.0,589
4,1,496.902,811.03,0.0,563
4,1,489.902,838.03,4.0,570
4,1,438.902,849.03,6.0,597
4,1,455.902,814.03,4.0,560
4,1,412.902,816.03,0.0,544
4,1,475.902,801.03,5.0,574
4,1,424.902,858.03,3.0,571
4,1,437.902,854.03,0.0,583
4,1,457.902,867.03,2.0,561
4,1,471.902,828.03,4.0,554
4,1,482.902,873.03,2.0,564
4,1,472.902,852.03,0.0,550
4,1,416.902,810.03,4.0,543
4,1,411.902,849.03,4.0,593
4,1,447.902,853.03,3.0,566
4,1,416.902,856.03,1.0,600
4,1,471.902,806.03,3.0,605
4,1,434.902,856.03,0.0,574
4,1,474.902,813.03,2.0,548
4,1,485.902,810.03,3.0,587
4,1,474.902,813.03,6.0,556
5,1,448.481,844.1189999999998,0.0,2981
5,1,444.481,832.1189999999998,0.0,1994
5,1,481.481,865.1189999999998,0.0,1944
5,1,452.481,849.1189999999998,0.0,1971
5,1,499.481,832.1189999999998,3.0,1884
5,1,414.481,836.1189999999998,0.0,1610
5,1,489.481,844.1189999999998,0.0,1526
5,1,482.481,829.1189999999998,0.0,1586
5,1,433.481,800.1189999999998,2.0,1622
5,1,478.481,854.1189999999998,2.0,1454
5,1,439.481,796.1189999999998,0.0,1262
5,1,458.481,859.1189999999998,3.0,1228
5,1,467.481,848.1189999999998,0.0,1403
5,1,455.481,818.1189999999998,3.0,1361
5,1,445.481,861.1189999999998,2.0,1366
5,1,494.481,824.1189999999998,0.0,1128
5,1,452.481,867.1189999999998,5.0,1270
5,1,458.481,843.1189999999998,0.0,1302
5,1,476.481,864.1189999999998,0.0,1171
5,1,439.481,831.1189999999998,2.0,1275
5,1,472.481,854.1189999999998,3.0,1076
5,1,458.481,826.1189999999998,0.0,1166
5,1,495.481,832.1189999999998,0.0,1112
5,1,477.481,840.1189999999998,0.0,1052
5,1,468.481,881.1189999999998,3.0,1003
5,1,447.481,856.1189999999998,6.0,967
5,1,456.481,814.1189999999998,0.0,1043
5,1,480.481,875.1189999999998,5.0,1172
5,1,434.481,857.1189999999998,4.0,951
5,1,427.481,841.1189999999998,1.0,903
5,1,473.481,858.1189999999998,0.0,915
5,1,503.481,819.1189999999998,4.0,875
5,1,446.481,813.1189999999998,4.0,928
5,1,432.481,817.1189999999998,6.0,897
5,1,479.481,874.1189999999998,0.0,1009
5,1,412.481,817.1189999999998,4.0,873
5,1,479.481,840.1189999999998,4.0,964
5,1,410.481,843.1189999999998,5.0,998
5,1,450.481,863.1189999999998,2.0,960
5,1,485.481,877.1189999999998,3.0,1061
5,1,448.481,845.1189999999998,6.0,824
5,1,487.481,830.1189999999998,0.0,977
5,1,429.481,854.1189999999998,4.0,898
5,1,470.481,839.1189999999998,0.0,820
5,1,420.481,846.1189999999998,6.0,821
5,1,486.481,840.1189999999998,5.0,849
5,1,490.481,815.1189999999998,3.0,735
5,1,444.481,865.1189999999998,5.0,894
5,1,452.481,835.1189999999998,3.0,700
5,1,428.481,811.1189999999998,0.0,729
5,1,463.481,824.1189999999998,6.0,690
5,1,464.481,879.1189999999998,4.0,765
5,1,432.481,851.1189999999998,2.0,785
5,1,462.481,865.1189999999998,1.0,763
5,1,427.481,804.1189999999998,0.0,692
5,1,428.481,831.1189999999998,2.0,680
5,1,415.481,828.1189999999998,4.0,725
5,1,476.481,846.1189999999998,5.0,743
5,1,451.481,811.1189999999998,0.0,822
5,1,455.481,804.1189999999998,1.0,785
5,1,451.481,807.1189999999998,0.0,691
5,1,446.481,849.1189999999998,0.0,801
5,1,418.481,852.1189999999998,3.0,778
5,1,417.481,855.1189999999998,2.0,758
5,1,442.481,803.1189999999998,0.0,683
5,1,452.481,829.1189999999998,1.0,695
5,1,431.481,862.1189999999998,3.0,697
5,1,447.481,827.1189999999998,0.0,688
5,1,467.481,848.1189999999998,6.0,703
5,1,448.481,816.1189999999998,2.0,701
5,1,462.481,861.1189999999998,3.0,778
5,1,472.481,806.1189999999998,3.0,693
5,1,459.481,875.1189999999998,4.0,703
5,1,472.481,806.1189999999998,0.0,688
5,1,427.481,857.1189999999998,0.0,780
5,1,428.481,859.1189999999998,0.0,750
6,1,446.424,816.1419999999998,0.0,1290
6,1,428.424,845.1419999999998,2.0,1279
6,1,450.424,847.1419999999998,2.0,1085
6,1,468.424,848.1419999999998,0.0,978
6,1,419.424,813.1419999999998,0.0,955
6,1,478.424,829.1419999999998,0.0,1017
6,1,462.424,806.1419999999998,0.0,924
6,1,466.424,826.1419999999998,0.0,962
6,1,447.424,858.1419999999998,0.0,932
6,1,487.424,851.1419999999998,0.0,893
6,1,445.424,839.1419999999998,2.0,742
6,1,453.424,830.1419999999998,3.0,793
6,1,486.424,830.1419999999998,1.0,837
6,1,446.424,867.1419999999998,0.0,762
6,1,422.424,808.1419999999998,2.0,804
6,1,496.424,833.1419999999998,0.0,704
6,1,462.424,847.1419999999998,0.0,730
6,1,436.424,866.1419999999998,3.0,751
6,1,445.424,803.1419999999998,0.0,842
6,1,481.424,813.1419999999998,0.0,704
6,1,485.424,825.1419999999998,5.0,780
6,1,439.424,847.1419999999998,2.0,776
6,1,450.424,835.1419999999998,0.0,725
6,1,410.424,843.1419999999998,5.0,722
6,1,467.424,829.1419999999998,6.0,616
6,1,450.424,863.1419999999998,2.0,741
6,1,410.424,836.1419999999998,0.0,619
6,1,433.424,802.1419999999998,1.0,603
6,1,468.424,804.1419999999998,2.0,653
6,1,430.424,848.1419999999998,6.0,602
6,1,456.424,873.1419999999998,0.0,631
6,1,494.424,845.1419999999998,3.0,600
6,1,446.424,863.1419999999998,2.0,697
6,1,426.424,807.1419999999998,1.0,688
6,1,431.424,809.1419999999998,0.0,599
6,1,469.424,805.1419999999998,0.0,660
6,1,496.424,823.1419999999998,0.0,601
6,1,479.424,825.1419999999998,3.0,617
6,1,445.424,849.1419999999998,0.0,610
6,1,472.424,845.1419999999998,3.0,600
6,1,474.424,878.1419999999998,4.0,621
6,1,482.424,882.1419999999998,5.0,613
6,1,468.424,867.1419999999998,3.0,614
6,1,458.424,804.1419999999998,4.0,610
6,1,419.424,857.1419999999998,2.0,625
6,1,453.424,859.1419999999998,4.0,659
6,1,443.424,863.1419999999998,2.0,657
6,1,445.424,848.1419999999998,3.0,635
6,1,472.424,806.1419999999998,4.0,648
6,1,472.424,806.1419999999998,1.0,664
7,1,479.526,823.664,0.0,1173
7,1,487.526,822.664,0.0,1128
7,1,454.526,825.664,4.0,1052
7,1,492.526,820.664,0.0,953
7,1,466.526,819.664,0.0,935
7,1,417.526,855.664,2.0,850
7,1,459.526,875.664,4.0,1013
7,1,416.526,851.664,3.0,866
7,1,450.526,835.664,0.0,805
7,1,439.526,848.664,2.0,891
7,1,442.526,848.664,6.0,808
7,1,437.526,842.664,2.0,765
7,1,467.526,844.664,1.0,826
7,1,467.526,840.664,0.0,846
7,1,476.526,851.664,2.0,809
7,1,458.526,832.664,0.0,755
7,1,447.526,868.664,3.0,772
7,1,499.526,831.664,4.0,756
7,1,477.526,869.664,0.0,739
7,1,445.526,849.664,2.0,717
7,1,436.526,847.664,6.0,743
7,1,443.526,829.664,2.0,771
7,1,488.526,826.664,0.0,787
7,1,460.526,812.664,0.0,667
7,1,437.526,794.664,0.0,598
7,1,442.526,798.664,2.0,691
7,1,498.526,814.664,4.0,679
7,1,446.526,863.664,3.0,692
7,1,459.526,826.664,0.0,724
7,1,450.526,863.664,2.0,627
7,1,451.526,803.664,4.0,683
7,1,430.526,831.664,2.0,632
7,1,412.526,823.664,0.0,603
7,1,445.526,818.664,3.0,648
7,1,419.526,845.664,2.0,582
7,1,480.526,851.664,0.0,686
7,1,472.526,806.664,2.0,727
7,1,490.526,828.664,5.0,657
7,1,446.526,809.664,2.0,608
7,1,453.526,813.664,0.0,593
7,1,458.526,797.664,0.0,601
7,1,456.526,871.664,6.0,639
7,1,494.526,816.664,1.0,690
7,1,411.526,836.664,0.0,619
7,1,407.526,837.664,0.0,590
7,1,448.526,795.664,0.0,618
7,1,476.526,826.664,4.0,584
7,1,473.526,826.664,2.0,569
7,1,441.526,853.664,5.0,624
7,1,495.526,839.664,1.0,613
7,1,438.526,825.664,2.0,587
7,1,444.526,805.664,0.0,622
7,1,484.526,853.664,3.0,590
7,1,467.526,804.664,0.0,568
7,1,445.526,801.664,2.0,596
7,1,447.526,823.664,4.0,606
7,1,429.526,859.664,5.0,586
7,1,445.526,805.664,4.0,585
7,1,454.526,805.664,2.0,644
7,1,451.526,847.664,2.0,567
7,1,497.526,809.664,4.0,595
7,1,499.526,838.664,5.0,594
7,1,483.526,821.664,3.0,591
7,1,413.526,843.664,6.0,577
7,1,502.526,811.664,5.0,571
7,1,440.526,805.664,4.0,615
7,1,461.526,812.664,5.0,581
7,1,416.526,841.664,5.0,572
7,1,414.526,837.664,5.0,569
7,1,472.526,845.664,2.0,572
7,1,449.526,822.664,5.0,596
7,1,486.526,810.664,3.0,581
7,1,454.526,802.664,2.0,589
7,1,483.526,873.664,1.0,632
7,1,472.526,806.664,6.0,610
7,1,440.526,798.664,5.0,566
7,1,475.526,813.664,3.0,569
7,1,483.526,873.664,6.0,570
8,1,450.88,854.793,0.0,2008
8,1,448.88,867.793,0.0,1663
8,1,497.88,824.793,0.0,1678
8,1,492.88,820.793,1.0,1616
8,1,449.88,832.793,3.0,1378
8,1,499.88,813.793,4.0,1346
8,1,443.88,804.793,0.0,1224
8,1,417.88,843.793,0.0,1103
8,1,495.88,849.793,2.0,1494
8,1,417.88,820.793,0.0,1207
8,1,462.88,819.793,0.0,1128
8,1,446.88,868.793,6.0,1122
8,1,496.88,810.793,5.0,1290
8,1,437.88,796.793,0.0,1101
8,1,427.88,856.793,3.0,1084
8,1,434.88,852.793,0.0,1038
8,1,427.88,807.793,6.0,1019
8,1,466.88,844.793,0.0,961
8,1,458.88,864.793,0.0,1063
8,1,475.88,848.793,0.0,990
8,1,409.88,822.793,0.0,922
8,1,437.88,809.793,0.0,897
8,1,457.88,797.793,2.0,988
8,1,459.88,862.793,4.0,1004
8,1,461.88,846.793,1.0,971
8,1,449.88,820.793,0.0,895
8,1,457.88,859.793,0.0,1025
8,1,477.88,853.793,2.0,924
8,1,430.88,799.793,0.0,954
8,1,480.88,873.793,0.0,916
8,1,450.88,863.793,3.0,924
8,1,450.88,825.793,0.0,911
