hyb,ch,x,y,z,int
0,1,914.0,708.0,0.0,1602
0,1,925.0,740.0,0.0,1383
0,1,918.0,716.0,0.0,1272
0,1,940.0,739.0,0.0,1233
0,1,966.0,743.0,4.0,1187
0,1,923.0,726.0,0.0,1258
0,1,958.0,720.0,0.0,1097
0,1,927.0,766.0,1.0,1043
0,1,933.0,697.0,4.0,1024
0,1,921.0,729.0,0.0,978
0,1,915.0,713.0,5.0,1061
0,1,930.0,714.0,4.0,805
0,1,939.0,719.0,4.0,930
0,1,932.0,760.0,4.0,824
0,1,928.0,708.0,3.0,825
0,1,956.0,732.0,1.0,810
0,1,908.0,711.0,4.0,819
0,1,926.0,694.0,5.0,874
0,1,932.0,707.0,6.0,750
0,1,922.0,745.0,3.0,747
0,1,958.0,782.0,0.0,642
0,1,930.0,699.0,6.0,748
0,1,934.0,725.0,0.0,667
0,1,961.0,735.0,3.0,620
0,1,964.0,755.0,2.0,667
0,1,946.0,725.0,0.0,728
0,1,966.0,765.0,3.0,630
0,1,949.0,719.0,1.0,686
0,1,936.0,710.0,6.0,693
0,1,921.0,748.0,0.0,690
0,1,906.0,737.0,1.0,622
0,1,914.0,734.0,2.0,614
0,1,945.0,705.0,2.0,629
0,1,931.0,729.0,4.0,594
0,1,900.0,715.0,0.0,628
0,1,913.0,744.0,0.0,600
0,1,964.0,721.0,0.0,642
0,1,911.0,723.0,2.0,650
0,1,927.0,730.0,4.0,617
0,1,968.0,718.0,0.0,609
0,1,941.0,723.0,3.0,633
0,1,918.0,740.0,2.0,616
0,1,918.0,740.0,5.0,603
1,1,918.801,735.0169999999998,0.0,1889
1,1,919.801,756.0169999999998,0.0,1362
1,1,920.801,749.0169999999998,2.0,1434
1,1,932.801,724.0169999999998,0.0,1244
1,1,923.801,718.0169999999998,2.0,1383
1,1,927.801,722.0169999999998,2.0,1314
1,1,954.801,717.0169999999998,0.0,1135
1,1,943.801,719.0169999999998,4.0,972
1,1,914.801,722.0169999999998,0.0,1079
1,1,972.801,733.0169999999998,3.0,1013
1,1,911.801,711.0169999999998,5.0,990
1,1,954.801,776.0169999999998,0.0,849
1,1,970.801,733.0169999999998,1.0,979
1,1,963.801,776.0169999999998,2.0,806
1,1,919.801,711.0169999999998,5.0,955
1,1,935.801,723.0169999999998,6.0,828
1,1,922.801,743.0169999999998,2.0,823
1,1,943.801,768.0169999999998,2.0,744
1,1,974.801,741.0169999999998,3.0,924
1,1,917.801,711.0169999999998,0.0,825
1,1,948.801,711.0169999999998,1.0,703
1,1,933.801,707.0169999999998,3.0,731
1,1,937.801,749.0169999999998,0.0,713
1,1,936.801,770.0169999999998,0.0,741
1,1,925.801,698.0169999999998,0.0,746
1,1,925.801,718.0169999999998,4.0,862
1,1,958.801,708.0169999999998,1.0,730
1,1,945.801,730.0169999999998,2.0,710
1,1,938.801,708.0169999999998,2.0,694
1,1,951.801,778.0169999999998,4.0,711
1,1,910.801,726.0169999999998,0.0,672
1,1,927.801,715.0169999999998,4.0,681
1,1,964.801,712.0169999999998,6.0,688
1,1,971.801,722.0169999999998,2.0,642
1,1,954.801,735.0169999999998,2.0,591
1,1,930.801,747.0169999999998,1.0,664
1,1,932.801,762.0169999999998,5.0,648
1,1,928.801,738.0169999999998,0.0,616
1,1,909.801,733.0169999999998,3.0,583
1,1,927.801,696.0169999999998,2.0,637
1,1,929.801,701.0169999999998,3.0,611
1,1,963.801,756.0169999999998,2.0,609
1,1,933.801,759.0169999999998,1.0,639
1,1,960.801,716.0169999999998,5.0,627
1,1,912.801,736.0169999999998,2.0,645
1,1,975.801,744.0169999999998,2.0,612
1,1,942.801,771.0169999999998,0.0,619
1,1,915.801,708.0169999999998,0.0,661
1,1,916.801,726.0169999999998,2.0,609
1,1,947.801,776.0169999999998,3.0,588
1,1,969.801,751.0169999999998,2.0,616
1,1,935.801,756.0169999999998,5.0,602
1,1,967.801,770.0169999999998,3.0,592
1,1,941.801,734.0169999999998,0.0,636
1,1,920.801,740.0169999999998,4.0,612
1,1,930.801,704.0169999999998,6.0,636
1,1,935.801,754.0169999999998,3.0,590
1,1,930.801,706.0169999999998,5.0,598
1,1,963.801,722.0169999999998,0.0,633
1,1,914.801,737.0169999999998,3.0,600
1,1,962.801,707.0169999999998,0.0,589
1,1,935.801,766.0169999999998,3.0,586
1,1,921.801,723.0169999999998,0.0,621
1,1,917.801,741.0169999999998,6.0,594
1,1,930.801,715.0169999999998,1.0,616
1,1,917.801,741.0169999999998,0.0,615
2,1,927.203,735.32,0.0,1164
2,1,945.203,722.32,2.0,1078
2,1,945.203,708.32,0.0,775
2,1,968.203,717.32,0.0,804
2,1,927.203,747.32,4.0,774
2,1,928.203,709.32,3.0,827
2,1,930.203,768.32,0.0,831
2,1,960.203,738.32,0.0,697
2,1,896.203,718.32,3.0,700
2,1,930.203,755.32,0.0,779
2,1,965.203,718.32,4.0,779
2,1,917.203,735.32,0.0,684
2,1,921.203,722.32,0.0,775
2,1,946.203,773.32,0.0,616
2,1,914.203,708.32,4.0,712
2,1,946.203,714.32,3.0,612
2,1,921.203,716.32,4.0,667
2,1,939.203,714.32,1.0,564
2,1,951.203,709.32,0.0,629
2,1,943.203,769.32,3.0,582
2,1,957.203,735.32,1.0,597
2,1,923.203,696.32,2.0,602
2,1,959.203,773.32,0.0,579
2,1,964.203,721.32,0.0,626
2,1,958.203,768.32,4.0,557
2,1,921.203,719.32,2.0,593
2,1,944.203,764.32,2.0,570
2,1,947.203,701.32,0.0,563
2,1,941.203,722.32,3.0,579
2,1,937.203,707.32,1.0,602
2,1,928.203,734.32,4.0,647
2,1,962.203,733.32,3.0,572
2,1,949.203,728.32,1.0,554
2,1,932.203,695.32,1.0,575
2,1,911.203,711.32,5.0,563
2,1,975.203,741.32,6.0,640
2,1,918.203,741.32,2.0,554
2,1,931.203,715.32,1.0,587
2,1,975.203,741.32,2.0,639
2,1,953.203,706.32,1.0,592
2,1,931.203,715.32,4.0,549
2,1,931.203,715.32,6.0,568
2,1,965.203,712.32,2.0,551
3,1,960.194,775.903,0.0,2163
3,1,932.194,726.903,0.0,1868
3,1,931.194,711.903,4.0,1780
3,1,923.194,736.903,0.0,1605
3,1,946.194,714.903,0.0,1415
3,1,923.194,746.903,0.0,1309
3,1,919.194,708.903,2.0,1463
3,1,959.194,770.903,0.0,1519
3,1,926.194,737.903,0.0,1346
3,1,933.194,724.903,6.0,1139
3,1,926.194,743.903,6.0,975
3,1,932.194,698.903,6.0,1047
3,1,915.194,721.903,1.0,899
3,1,956.194,766.903,2.0,1068
3,1,918.194,734.903,0.0,894
3,1,921.194,713.903,2.0,920
3,1,935.194,708.903,6.0,928
3,1,916.194,708.903,4.0,1064
3,1,952.194,769.903,0.0,854
3,1,948.194,706.903,0.0,773
3,1,923.194,696.903,0.0,958
3,1,968.194,768.903,0.0,794
3,1,918.194,749.903,2.0,783
3,1,915.194,714.903,6.0,823
3,1,951.194,778.903,0.0,770
3,1,918.194,704.903,0.0,1016
3,1,965.194,726.903,0.0,784
3,1,926.194,728.903,1.0,875
