hyb,ch,x,y,z,int
0,1,557.0,1307.0,1.0,1377
0,1,569.0,1305.0,3.0,1064
0,1,547.0,1301.0,2.0,1048
0,1,560.0,1321.0,0.0,1024
0,1,530.0,1287.0,0.0,1046
0,1,543.0,1286.0,0.0,829
0,1,557.0,1339.0,5.0,778
0,1,536.0,1290.0,0.0,794
0,1,520.0,1293.0,3.0,687
0,1,543.0,1294.0,3.0,679
0,1,579.0,1330.0,5.0,675
0,1,551.0,1300.0,2.0,705
0,1,537.0,1319.0,5.0,685
0,1,535.0,1290.0,6.0,680
0,1,558.0,1315.0,4.0,619
0,1,555.0,1301.0,0.0,617
0,1,549.0,1305.0,2.0,680
0,1,575.0,1302.0,4.0,586
0,1,522.0,1316.0,4.0,587
0,1,563.0,1312.0,0.0,572
0,1,561.0,1314.0,2.0,564
0,1,564.0,1305.0,1.0,588
1,1,560.8,1313.024,1.0,562
1,1,586.8,1333.024,0.0,531
1,1,536.8,1293.024,0.0,527
2,1,533.187,1289.328,0.0,1388
2,1,560.187,1343.328,0.0,1246
2,1,534.187,1292.328,6.0,1030
2,1,552.187,1295.328,0.0,859
2,1,555.187,1309.328,2.0,877
2,1,546.187,1299.328,3.0,729
2,1,583.187,1321.328,4.0,736
2,1,571.187,1307.328,5.0,640
2,1,524.187,1310.328,3.0,652
2,1,547.187,1344.328,0.0,690
2,1,550.187,1344.328,1.0,658
2,1,543.187,1306.328,5.0,567
2,1,570.187,1320.328,1.0,582
2,1,547.187,1308.328,3.0,550
2,1,546.187,1341.328,6.0,525
2,1,551.187,1314.328,4.0,553
2,1,561.187,1289.328,4.0,546
2,1,572.187,1314.328,0.0,561
2,1,561.187,1289.328,0.0,553
2,1,587.187,1333.328,6.0,533
2,1,587.187,1333.328,1.0,513
2,1,537.187,1293.328,2.0,578
3,1,553.183,1310.896,3.0,870
3,1,555.183,1308.896,0.0,842
3,1,557.183,1306.896,2.0,722
3,1,570.183,1306.896,0.0,585
3,1,551.183,1342.896,3.0,589
3,1,570.183,1305.896,4.0,533
3,1,550.183,1304.896,5.0,529
3,1,561.183,1289.896,4.0,533
3,1,551.183,1314.896,4.0,555
3,1,537.183,1293.896,5.0,569
3,1,545.183,1319.896,4.0,527
3,1,545.183,1319.896,0.0,528
3,1,537.183,1293.896,0.0,545
3,1,551.183,1314.896,1.0,589
4,1,555.898,1313.017,2.0,842
4,1,554.898,1311.017,2.0,734
4,1,542.898,1297.017,6.0,696
4,1,551.898,1295.017,2.0,839
4,1,524.898,1311.017,0.0,700
4,1,566.898,1299.017,2.0,647
4,1,558.898,1342.017,3.0,656
4,1,584.898,1338.017,2.0,573
4,1,544.898,1323.017,2.0,610
4,1,560.898,1290.017,2.0,659
4,1,586.898,1334.017,2.0,659
4,1,571.898,1315.017,2.0,631
4,1,536.898,1289.017,2.0,610
4,1,536.898,1294.017,2.0,649
4,1,534.898,1307.017,2.0,552
4,1,529.898,1328.017,2.0,543
4,1,543.898,1316.017,2.0,549
4,1,524.898,1289.017,2.0,562
4,1,574.898,1314.017,2.0,524
4,1,556.898,1306.017,2.0,491
4,1,572.898,1333.017,2.0,542
4,1,572.898,1346.017,2.0,583
4,1,571.898,1325.017,2.0,561
4,1,579.898,1325.017,2.0,480
4,1,526.898,1307.017,2.0,513
4,1,550.898,1315.017,2.0,546
4,1,572.898,1350.017,2.0,514
4,1,519.898,1290.017,2.0,481
4,1,575.898,1331.017,2.0,512
4,1,575.898,1338.017,2.0,466
4,1,538.898,1332.017,2.0,514
4,1,532.898,1291.017,2.0,583
4,1,563.898,1307.017,2.0,595
4,1,557.898,1318.017,3.0,470
4,1,528.898,1291.017,2.0,506
4,1,530.898,1301.017,2.0,496
4,1,546.898,1311.017,2.0,499
4,1,541.898,1307.017,2.0,545
4,1,533.898,1302.017,2.0,484
4,1,525.898,1296.017,2.0,482
4,1,555.898,1289.017,2.0,496
4,1,541.898,1291.017,2.0,565
4,1,568.898,1345.017,2.0,497
4,1,525.898,1318.017,2.0,544
4,1,566.898,1350.017,2.0,504
4,1,534.898,1323.017,2.0,520
4,1,573.898,1339.017,2.0,480
4,1,527.898,1316.017,2.0,547
4,1,586.898,1334.017,6.0,544
4,1,561.898,1343.017,2.0,564
4,1,561.898,1293.017,2.0,513
4,1,568.898,1340.017,2.0,480
4,1,513.898,1313.017,2.0,471
4,1,519.898,1304.017,3.0,473
4,1,544.898,1307.017,0.0,496
4,1,553.898,1292.017,2.0,505
4,1,536.898,1294.017,6.0,532
4,1,528.898,1291.017,6.0,500
4,1,569.898,1343.017,2.0,523
4,1,529.898,1314.017,2.0,499
4,1,536.898,1314.017,2.0,479
4,1,550.898,1305.017,2.0,477
4,1,528.898,1333.017,2.0,493
4,1,565.898,1343.017,2.0,481
