hyb,ch,x,y,z,int
0,1,914.0,1667.0,2.0,989
0,1,898.0,1718.0,1.0,811
0,1,894.0,1679.0,3.0,798
0,1,876.0,1659.0,0.0,713
0,1,896.0,1674.0,0.0,762
0,1,928.0,1709.0,3.0,685
0,1,863.0,1664.0,2.0,673
0,1,899.0,1680.0,3.0,671
0,1,914.0,1708.0,6.0,656
0,1,880.0,1668.0,0.0,601
0,1,932.0,1697.0,1.0,729
1,1,917.801,1657.017,0.0,914
1,1,888.801,1686.017,4.0,870
1,1,923.801,1679.017,2.0,820
1,1,857.801,1674.017,3.0,816
1,1,894.801,1642.017,5.0,808
1,1,893.801,1710.017,2.0,755
1,1,883.801,1673.017,1.0,642
1,1,909.801,1709.017,0.0,644
1,1,931.801,1698.017,6.0,692
1,1,931.801,1698.017,0.0,717
1,1,914.801,1666.017,6.0,619
1,1,917.801,1651.017,3.0,599
1,1,904.801,1648.017,4.0,584
1,1,909.801,1702.017,2.0,581
2,1,919.203,1666.32,0.0,764
2,1,870.203,1675.32,3.0,664
2,1,909.203,1677.32,2.0,565
2,1,932.203,1698.32,5.0,764
2,1,932.203,1698.32,2.0,686
2,1,871.203,1669.32,1.0,569
2,1,911.203,1708.32,6.0,557
2,1,937.203,1703.32,5.0,556
3,1,900.194,1721.9029999999998,0.0,1415
3,1,918.194,1730.9029999999998,0.0,1317
3,1,887.194,1659.9029999999998,0.0,1300
3,1,870.194,1660.9029999999998,0.0,1242
3,1,893.194,1695.9029999999998,0.0,860
3,1,918.194,1693.9029999999998,0.0,711
3,1,873.194,1690.9029999999998,6.0,665
3,1,887.194,1667.9029999999998,5.0,682
3,1,932.194,1698.9029999999998,3.0,741
4,1,893.9019999999998,1702.03,2.0,943
4,1,867.9019999999998,1666.03,0.0,823
4,1,886.9019999999998,1656.03,6.0,757
4,1,861.9019999999998,1671.03,1.0,839
4,1,902.902,1722.03,0.0,727
4,1,938.902,1701.03,3.0,804
4,1,887.9019999999998,1663.03,0.0,716
4,1,867.9019999999998,1701.03,2.0,686
4,1,919.902,1695.03,0.0,678
4,1,908.902,1718.03,3.0,623
4,1,893.9019999999998,1690.03,0.0,547
4,1,922.902,1654.03,0.0,579
4,1,931.902,1699.03,3.0,709
4,1,917.902,1654.03,5.0,634
4,1,906.902,1713.03,0.0,563
4,1,876.9019999999998,1687.03,2.0,563
4,1,931.902,1699.03,6.0,695
4,1,860.9019999999998,1667.03,1.0,558
4,1,910.902,1709.03,6.0,610
4,1,909.902,1703.03,2.0,562
