geneID,x,y,z,intensity,seeds
Gpd2,96.5614542884864,1164.3569544175,1.10532144605784,1815.04456490689,3
Kmt2a,100.054992437491,1093.33841201802,1.06130743668639,1666.29324571016,3
Cyfip1,83.147726786391,1221.0371148702,1.08444953638769,1750.17280760383,4
Pip5k1b,68.7579876813715,1110.86346932805,1.11616520975335,1675.37669960381,3
Kars,27.1931893383253,1123.40044092918,1.13902417304187,1715.35907331587,3
Pik3r2,82.8826963644316,1125.06793913539,1.12576902334598,1549.60000797438,3
Txndc16,63.259607750499,1063.46493715714,1.08830468425048,2456.18000806914,3
Poldip2,94.6098617704218,1092.72711958859,1.10576037319612,1655.59147932232,4
Rai1,71.5729721993637,1148.35238841449,1.09931589233986,1040.9722303325,3
Plrg1,34.8539075306003,1082.05661499224,1.18998464181091,812.554295864651,3
Sgpp1,34.5527070793097,1079.0211216588,1.43122669458414,923.625370097252,4
Inpp5b,8.86258544322919,1143.22132213122,1.14460830010698,2472.30185353815,3
Ppp6r1,64.1875828900425,1104.89075563886,1.13440927745505,2596.66041408629,3
Zfp941,88.2252198353689,1227.19272293349,1.11574507741108,2452.2036108396,3
Slc35f6,24.4853324791407,1115.59545684331,1.11120462807613,1864.99543762413,3
Rmi1,74.888462252897,1159.80379279322,1.12726380773786,2782.72425958708,4
Dhx35,31.0712218375922,1076.82481513961,1.04321439717717,1513.39951498822,4
Lpar1,38.1196695415249,1101.62866558781,1.11264128008378,2254.98546102325,3
Slc46a1,86.6415758470521,1067.47388899318,1.11432524910095,2896.57598395877,3
Tmem132d,33.3442619697748,1107.97008534236,1.12476646430923,1812.63487171356,3
Npnt,63.2494904624688,1065.91848036678,1.12692187143788,2325.94361124119,3
Slc41a3,38.4299629328644,1118.80995539151,1.13103041465039,2184.09024986096,3
Klf11,32.9707791155643,1088.37538369969,1.64753225417013,725.329490995451,3
Clspn,86.9988134276423,1224.82589443759,1.09781062505982,1478.08239724123,4
Alk,82.1267215650627,1227.1268115308,1.10594428347334,1949.57922207582,4
Loxl3,13.5478953261395,1103.85869767155,1.13743662187299,2091.29505131504,3
Ppl,28.5449034679435,1082.31581109935,1.24873217004061,832.854896139572,4
Gnb3,34.1392310448965,1086.31390738356,1.06770589563664,12293.8035130095,3
Zfp804b,32.2702652583894,1083.57183802624,0.7,35850.7158702942,3
Catsper4,31.889145538353,1082.69455633832,0.7,35653.7628169927,3
fake1280,30.1297582767668,1079.5479753961,0.945933734337776,12349.2007157799,3
fake1462,28.0969079429087,1081.69313584673,1.42650963001615,688.860351440306,3
fake1792,74.8157578718958,1065.82569274797,1.59534681894486,1065.09884717192,3
fake2023,33.3062814517652,1077.947269533,1.16812520695765,1304.7465521677,3
fake3331,74.7139971512281,1070.41330975774,1.28124977685966,1479.78202950717,3
