geneID,x,y,z,intensity,seeds
Nars,1080.96184801535,703.992555428576,1.39220610664809,1577.58574702974,3
Srpk2,1079.48938146676,778.833991543134,1.3636086563176,1846.3924250062,4
Tspyl4,1120.84217008208,789.661872598676,1.35134317329293,2657.62347102008,3
Dynll2,1136.31702494313,779.408866276259,1.06452720625867,2843.73933312725,3
Nfe2l1,1204.49644815846,753.072328681817,1.13827078205747,2872.9385253929,3
Nfe2l1,1204.53264426656,757.151355488232,1.16070406804743,4142.96934966704,4
Lrp1,1227.78705799895,742.393052097593,1.10506985648249,3893.44592076726,4
Ncoa1,1065.48431889828,701.479910736755,1.25102403380774,3422.62153249541,4
Ncoa1,1213.45316434282,758.918569108913,1.34454418301804,2605.89675236151,3
Ptprd,1111.49987115933,701.646884348122,1.10459110311841,2652.05353484363,4
Agtpbp1,1107.24300210373,703.186670852693,1.11734736751009,1997.6803113733,3
Epn2,1078.90971232916,743.322970554937,1.05436058763558,2722.29830798504,3
Zmynd11,1202.70813472899,702.838393258114,1.06873032412181,4497.92142519355,4
Zmynd11,1156.95339938812,781.888106505751,1.29311510947217,2538.402650201,3
Prpf4b,1105.45209799682,701.151148785372,1.08457259944775,1689.03855721699,3
Wbp2,1065.1919770779,710.141092330311,1.07196730830187,2559.20481094038,4
Tmem179,1126.60570034445,761.232218991887,1.02460436948775,4854.48872642425,4
Tmem179,1174.51975193882,820.213837299253,1.09496027909439,5027.55036857374,3
Bclaf1,1163.4723677866,688.567954544532,1.10866601013112,2716.78944511056,4
Bptf,1065.818049525,706.40232157154,1.04866165938764,2720.9809644557,4
Bptf,1172.06789760854,788.610353289578,1.07970550831404,4236.57955443199,3
Bptf,1108.27883449908,766.836855119698,1.09014072323002,3640.69559082701,3
Bptf,1165.6538250337,695.255110919274,1.09899135057643,4609.06060322066,4
Bptf,1216.14952572227,807.534395643652,1.07608558524833,3898.63557664528,4
Bptf,1120.20199639685,793.290629925241,1.01602732780958,5352.08703573237,3
Bptf,1162.36858258352,744.617171920644,1.10320939160788,4141.87998755541,3
Spop,1163.5367544074,692.227412516499,1.05892809236801,4570.32572102141,3
Cyfip1,1144.73591024167,752.53666719465,1.18130596913832,2200.98131108366,4
Cyfip1,1200.16678758645,683.551625712073,1.06182805583693,4362.7511045743,4
Cyfip1,1064.46958965231,738.765505743292,1.06476484675368,3731.32319273093,3
Cyfip1,1182.41687812873,782.222559375577,1.06516730843999,4687.4638457787,4
Cyfip1,1126.88812651097,691.596001840491,1.07343827290355,4543.99091886098,4
Cyfip1,1102.64004471133,726.446828279701,1.08491964689083,4123.67627729289,4
Cyfip1,1108.48577004403,741.915036417951,1.07890792837315,3082.27999989888,4
Cyfip1,1169.6228464734,752.004445393667,1.0975624073612,3698.74153044729,4
Cyfip1,1168.99568172793,782.64653111567,1.07906647751009,3343.80796830588,3
Cyfip1,1107.60504135269,698.070461862191,1.06400558820038,3108.84860091694,3
Cyfip1,1147.56849432053,740.120779314535,1.08474383024712,3028.85583680648,4
Sh3glb2,1120.24366898603,760.951392255612,1.05945263524926,5037.42112632319,3
Sh3glb2,1177.44825139201,682.403599683155,1.08981163736589,3076.81717854247,3
Sh3glb2,1208.19380482567,730.036008555332,1.32365172628223,3393.6579479669,4
Sh3glb2,1205.85450089975,677.926131190893,1.34235395475941,2102.48977303476,3
Mal,1230.91656013407,705.647950198242,1.24154480699795,2333.39048748991,3
Mal,1180.5050327075,721.155812742753,1.24345476649468,3755.06059644486,4
Mal,1165.31581192113,716.977274795525,1.11819160482982,2525.31995375448,3
Ggnbp2,1087.37291799863,694.586803120097,1.0636011267672,3600.74874558838,4
Ggnbp2,1131.33392366,690.351911786011,1.05800703986936,3833.30530196473,4
Ggnbp2,1119.82582352517,760.056596610276,1.09193255667504,4210.84293335306,4
Ggnbp2,1201.3284777258,763.760607858529,1.11613037361008,4656.88960852535,3
Ggnbp2,1202.37935578679,713.50430600065,1.07805531299787,4503.58238828345,3
Ggnbp2,1099.41789664831,742.373328701175,1.06169902106474,3403.82343933632,4
Ggnbp2,1106.16101919295,727.051655627933,1.0688726544999,4158.9633709082,3
Ggnbp2,1076.02972465509,743.383686985679,1.07663782096093,3003.40189047923,4
Ggnbp2,1156.03730137654,688.956155152907,0.987034879190382,3726.95089874594,4
Ggnbp2,1130.22612916503,775.300005029117,1.10171236730085,3423.11592971774,4
Ggnbp2,1123.6583279633,742.048947665698,1.10457198085681,4150.91866240538,3
Ggnbp2,1194.10598290354,751.120495695265,1.08757340055518,4860.50274214074,3
Ggnbp2,1194.45798874237,721.078389383962,1.08479594945261,4759.52621393951,3
Ggnbp2,1135.61764096578,691.580282911977,1.24367859525136,3210.77325122324,4
Sobp,1189.63110452961,744.539970035632,1.58351852030704,902.326892399898,3
Vps41,1081.33557845498,725.868412356952,1.07636758608525,3125.83878559075,3
Usp33,1218.85384796157,799.972478084306,1.05448571860277,4401.8896151488,4
Usp33,1099.65573043638,769.159458864266,1.08413036275681,3300.33393333779,4
Usp33,1177.12445058162,695.067705831426,1.05444482557675,3049.63740281279,3
Trio,1145.78457421674,732.614551154607,1.07382358156995,3083.76075794499,4
Map2k4,1222.18909312983,686.911114308248,1.04217184804704,3524.54195770424,3
Wdr47,1158.37148590331,777.902554621182,1.04803142615782,2424.37068706664,3
Xrn2,1184.37754605462,732.341654541271,1.10754681407411,3762.69770325159,4
Efnb3,1126.8573503511,787.531392157341,1.24281302896655,3832.31992786033,4
Fam168b,1085.54565415496,706.938531554112,1.08983467955985,3420.49600221773,3
Fam168b,1081.51480873199,716.632786536738,1.0970834441772,3493.61108116582,3
Ssr1,1074.61878174434,743.299115123778,1.30214851982249,2088.83836864932,3
Sez6l,1200.27917345241,744.081260947069,1.04372312906629,3638.46939920838,3
Ppp1r7,1118.19222145341,779.919911090354,1.06851770345622,2988.37789152013,3
Syt5,1200.68603142364,730.680336886653,1.3823085427593,1156.28207283517,3
Cdc42bpa,1138.57752734523,765.827685817777,1.39678259351235,2470.02799824299,3
Cdc42bpa,1222.1621902074,745.272645012578,1.03742917140694,2766.66215074775,3
Aatk,1121.22181664615,746.978667506344,1.0654600493935,2669.30727187576,3
Aatk,1130.71481180649,753.019962470313,1.0971513936689,2602.30604645185,3
Ktn1,1126.82196912362,756.200804728773,1.11816268179325,3456.36826603459,3
Rapgef2,1103.08007618816,727.530461306743,1.0724644823165,3124.85819808989,4
Rab24,1136.75809396527,790.968235257105,1.07110407856317,3957.82473027046,4
Rab24,1170.90934275678,698.726709712225,1.06500311112406,3765.67300020454,3
Rab24,1114.02016026128,803.279902081478,1.26437062164828,2513.38120359345,3
