hyb,ch,x,y,z,int
0,1,402.0,1779.0,2.0,679
0,1,470.0,1769.0,4.0,652
0,1,391.0,1798.0,1.0,634
0,1,391.0,1798.0,4.0,645
0,1,391.0,1798.0,6.0,651
1,1,2650.036491325092,10494.961420136975,9829.713246354439,0.08140409400705584
1,1,9724.471553644977,9105.335244878283,2758.72933592305,0.08869286671614353
2,1,467.203,1782.32,3.0,781
2,1,423.203,1770.32,4.0,614
3,1,470.194,1797.9029999999998,2.0,1117
4,1,448.902,1776.03,3.0,970
4,1,404.902,1774.03,2.0,732
4,1,434.902,1793.03,4.0,654
4,1,430.902,1777.03,6.0,663
4,1,436.902,1757.03,0.0,602
4,1,383.902,1747.03,1.0,571
4,1,413.902,1756.03,2.0,650
5,1,396.481,1762.119,0.0,2287
5,1,393.481,1776.119,3.0,1900
5,1,395.481,1791.119,1.0,1618
5,1,396.481,1756.119,0.0,1505
5,1,391.481,1780.119,0.0,1412
5,1,403.481,1783.119,0.0,1137
5,1,398.481,1774.119,4.0,1122
5,1,425.481,1771.119,4.0,1079
5,1,470.481,1774.119,4.0,988
5,1,458.481,1771.119,4.0,1007
5,1,408.481,1748.119,5.0,1084
5,1,441.481,1766.119,6.0,697
5,1,424.481,1750.119,1.0,704
6,1,407.424,1781.142,5.0,644
7,1,439.526,1777.664,4.0,815
7,1,425.526,1781.664,2.0,686
7,1,413.526,1755.664,2.0,608
8,1,469.88,1797.793,2.0,925
8,1,467.88,1767.793,3.0,852
8,1,425.88,1795.793,2.0,674
9,1,430.762,1777.094,6.0,624
9,1,383.762,1747.094,2.0,599
9,1,404.762,1774.094,1.0,592
9,1,415.762,1763.094,3.0,536
10,1,437.769,1756.126,0.0,1224
10,1,402.769,1783.126,0.0,1126
10,1,424.769,1782.126,0.0,863
10,1,407.769,1783.126,0.0,777
11,1,448.677,1776.266,4.0,1018
11,1,462.677,1786.266,3.0,900
11,1,447.677,1779.266,0.0,745
11,1,467.677,1782.266,3.0,675
12,1,391.476,1779.49,1.0,2258
12,1,396.476,1762.49,0.0,1488
12,1,458.476,1771.49,3.0,1325
12,1,399.476,1773.49,4.0,1382
12,1,395.476,1791.49,0.0,977
12,1,425.476,1771.49,4.0,900
12,1,421.476,1773.49,0.0,909
12,1,418.476,1764.49,0.0,699
12,1,470.476,1772.49,4.0,814
12,1,422.476,1789.49,6.0,749
12,1,396.476,1756.49,0.0,749
12,1,465.476,1781.49,5.0,676
12,1,471.476,1761.49,2.0,670
13,1,435.399,1792.61,5.0,1065
13,1,409.399,1782.61,4.0,662
14,1,402.48800000000006,1779.313,3.0,969
14,1,439.48800000000006,1778.313,4.0,885
15,1,468.789,1762.443,0.0,769
16,1,434.966,1793.4720000000002,4.0,938
16,1,447.966,1779.4720000000002,0.0,805
17,1,405.195,1746.8239999999996,0.0,881
17,1,421.195,1772.8239999999996,0.0,729
17,1,449.195,1775.8239999999996,6.0,698
18,1,417.452,1797.428,0.0,1549
18,1,402.452,1779.428,3.0,1139
18,1,402.452,1782.428,0.0,955
19,1,469.969,1797.558,2.0,1311
19,1,439.969,1775.558,0.0,1028
19,1,422.969,1800.558,0.0,668
20,1,470.237,1771.646,4.0,760
20,1,467.237,1782.646,3.0,747
20,1,426.237,1797.646,5.0,702
21,1,445.228,1793.167,4.0,672
21,1,413.228,1794.167,0.0,593
21,1,465.228,1765.167,0.0,587
21,1,449.228,1780.167,1.0,593
22,1,439.412,1778.44,4.0,1239
22,1,437.412,1756.44,0.0,826
22,1,425.412,1781.44,2.0,600
22,1,422.412,1770.44,5.0,625
23,1,395.948,1762.431,0.0,1617
23,1,398.948,1773.431,4.0,1159
23,1,391.948,1779.431,2.0,1197
23,1,471.948,1761.431,3.0,987
23,1,458.948,1771.431,4.0,985
23,1,392.948,1776.431,3.0,998
23,1,395.948,1756.431,0.0,935
23,1,462.948,1785.431,4.0,800
23,1,424.948,1771.431,5.0,761
24,1,426.112,1759.329,3.0,630
25,1,425.287,1782.249,2.0,775
26,1,392.742,1776.118,4.0,1471
26,1,469.742,1774.118,4.0,1296
26,1,398.742,1774.118,4.0,1322
26,1,395.742,1763.118,0.0,1179
26,1,395.742,1756.118,0.0,1168
26,1,401.742,1780.118,2.0,1018
26,1,391.742,1780.118,2.0,1251
26,1,470.742,1761.118,3.0,1095
26,1,394.742,1791.118,2.0,1063
26,1,464.742,1781.118,6.0,978
26,1,420.742,1773.118,0.0,1005
26,1,457.742,1771.118,4.0,944
26,1,464.742,1775.118,0.0,1062
27,1,402.9,1782.927,0.0,1055
27,1,467.9,1781.927,3.0,937
27,1,434.9,1792.927,5.0,993
27,1,393.9,1756.927,0.0,858
27,1,427.9,1760.927,0.0,848
28,1,458.261,1785.521,0.0,1391
28,1,415.261,1775.521,3.0,974
28,1,423.261,1770.521,4.0,876
29,1,439.382,1777.99,4.0,2051
29,1,399.382,1758.99,4.0,1241
29,1,404.382,1773.99,2.0,1085
29,1,431.382,1776.99,6.0,1105
30,1,437.192,1757.05,0.0,1751
31,1,463.23,1771.854,0.0,583
31,1,413.23,1759.854,4.0,643
