geneID,x,y,z,intensity,seeds
Cers6,11,191.5,0,199,2
Cers6,99,31,1.5,199.5,2
Cers6,90.5,154,3,193.5,2
Cers6,94,59,3,206.5,2
Cers6,34,196,1,191,1
Cers6,62,166.5,2,225.5,2
Cers6,199,0,0,209,1
Cers6,62,136,3,203,1
Cers6,199,46,3,270,1
Cers6,164,75.5,0,257.5,2
Cers6,188,100,1.5,186.5,2
Cers6,8,117,2,199,1
Cers6,107,181.5,3,203,2
Cers6,84,43,0,183,1
Cers6,104.25,36,1.5,258.5,4
Cers6,38,166,0.5,206,2
Cers6,6.5,199,2,178,2
Cers6,101.5,96,1,195,2
Cers6,62.5,78,1,180.5,2
Cers6,6,99,0,247.333333333333,3
Cers6,133.5,34,1,185,2
Cers6,173,140,2,203,1
Cers6,31,119.5,3,206,2
Cers6,0,147,2,192.5,2
Cers6,62.5,10,3,175.5,2
Cers6,4.5,80,3,190.5,2
Cers6,171,54,2,196,1
Cers6,196,164.5,3,207,2
Cers6,155.5,167,3,214,2
Cers6,7,111.5,3,165.5,2
Cers6,98,13,0,175.5,2
Cers6,110,81,3,202,1
Cers6,130.5,50,1,175.5,2
Cers6,53,94,2,187,1
Cers6,130,148,0.5,198,2
Cers6,13,101,1.5,191,2
Cers6,175.25,163,0.75,206.25,4
Cers6,13,199,0,186.5,2
Cers6,55.5,184,1,193,2
Cers6,0,68.6666666666667,0,190.333333333333,3
Cers6,84,142.5,3,201.5,2
Cers6,137,21.5,0,233,2
Cers6,66,36,3,204,2
Cers6,130,180,1,331,1
Cers6,80,14.5,3,207.5,2
Cers6,21.5,132,2,201.5,2
Cers6,42,54,1,261,2
Cers6,125.5,128,3,207,2
Cers6,21,88,1,193,2
Cers6,102,50.5,1,208,2
Cers6,190,27,1,292,1
Cers6,143,145,1,294,2
Cers6,95,106,2.5,192.5,2
Cers6,32,57,2,301.333333333333,3
Cers6,167,36.5,2,191,2
Cers6,60,194.5,0,224.5,2
Cers6,29,174,2,180,1
Cers6,60,106,1.66666666666667,261.333333333333,3
Cers6,85,119,1,221.5,2
Cers6,185.5,192,0,204,2
Cers6,172.5,49,1.5,209,2
Cers6,170,24,0,175,1
Cers6,73,0,0,159,2
Cers6,30,96.5,1,197.5,2
Cers6,45,98.5,2,207.5,2
Cers6,92.8,15,1.4,265.6,5
Cers6,119,174.5,3,209,2
Cers6,7,176,2,445,2
Cers6,117,159,1.5,258,2
Cers6,24,60,3,193.5,2
Cers6,93,59,2.5,190,2
Cers6,105,171,3,233,1
Cers6,177,178,1,294,1
Cers6,171.5,85,3,192,2
Cers6,165,134.5,1,221,2
Cers6,158,146,0.5,191,2
Cers6,28.5,59,2,247,2
Cers6,6.66666666666667,22,1,183.666666666667,3
Cers6,107.5,75,0,217,2
Cers6,41,104.5,0,191.5,2
Cers6,0,171,2,171.5,2
Cers6,195,28.5,3,206.5,2
Cers6,19.5,141,1,201,2
Cers6,187,181,3,190,1
Cers6,156.666666666667,189,2.66666666666667,213.333333333333,3
Cers6,159,139,0,204,1
Cers6,169.5,16,3,192,2
Cers6,131,192,3,232,1
Cers6,87,52.5,2,201,2
Cers6,21,170,3,258,2
Cers6,76,194,2,204.5,2
Cers6,36,12.5,0,201,2
Cers6,82,13,0,175,1
Cers6,103,17,0,195,1
Cers6,146,14,3,225.666666666667,3
Cers6,36,79,2,293,1
Cers6,150,99.5,2,198.5,2
Cers6,40,183,0,221,1
Cers6,46,199,3,220,1
Cers6,12,185,0,169,1
Cers6,6,98,3,182,1
Cers6,127,67,2,200.5,2
Cers6,103.5,165,0,214.5,2
Cers6,152,81,0,326,1
Cers6,15.5,173,2,202.5,2
Cers6,38,3,2,250,2
Cers6,145.5,93,3,221.5,2
Cers6,85,143,3,260,1
Cers6,124.5,120,1,213,2
Cers6,74,174,2.5,213,2
Cers6,170,192,2,191,1
Cers6,112,147,0.5,189.5,2
Cers6,169,193,0.5,174,2
Cers6,169,115.333333333333,2.66666666666667,207.666666666667,3
Cers6,95,178,0,173.5,2
Cers6,19,16.5,3,197.5,2
Cers6,184,81,1,277,1
Cers6,116.5,0,3,169.5,2
Cers6,190,134.5,3,175,2
Cers6,38,70,3,190,1
Cers6,76,107,2,200,1
Cers6,98,110,2,193,1
Cers6,63,28,1,226,1
Cers6,63,191,3,182,1
Cers6,125,26,2,276,1
Cers6,37.5,30,2,206.5,2
Cers6,54.5,141,0,208.5,2
Cers6,44,122,0.5,186,2
Cers6,123,141,0.5,356.5,2
Cers6,199,117,1,179,1
Cers6,120,136,2,267.5,2
Cers6,0,126,2,219.5,2
Cers6,28,66.5,2,207,2
Cers6,64,94,3,254,3
Cers6,18,58,2,174,1
Cers6,98,174.333333333333,0,211.666666666667,3
Cers6,46.5,162,2,207,2
Cers6,88.5,184,2,212,2
Cers6,133,199,1,185,1
Cers6,124,67,1.5,192.5,2
Cers6,157,156,0,194,1
Cers6,121,31.5,0,203.5,2
Cers6,87.5,134,2,254,2
Cers6,64,144,0,203,1
Cers6,57.5,58,0,209.5,2
Cers6,150.333333333333,147,1,188.333333333333,3
Cers6,128,32,0,198,1
Cers6,15,85,0,185,1
Cers6,22,25,1.5,191,2
Cers6,76.5,134,1,191.5,2
Cers6,146.5,9,3,213.5,2
Cers6,140,4,3,190,1
Cers6,178,98.5,1,224,2
Cers6,149.5,86,1,214,2
Cers6,54,48,3,219,1
Cers6,32,0,3,197,1
Cers6,144,154,1,199,1
Cers6,191.5,46,1,176.5,2
Cers6,131,86,1.5,244.5,2
Cers6,127,114.5,1,201,2
Cers6,113.5,110,2,239.5,2
Cers6,188.5,187,3,195.5,2
Cers6,4.5,13,1,188.5,2
Cers6,149,188,3,211.5,2
Cers6,152,27,3,193,1
Cers6,155,106.5,2.75,225.25,4
Cers6,186,5,1.5,250.75,4
Cers6,123,148,2,215,2
Cers6,16.5,32,0,185,2
Cers6,196,85,0,180,1
Cers6,29,135,1,176,1
Cers6,145,0,1.5,185.5,2
Cers6,154,141,1,193.5,2
Cers6,37,80,0,193,1
Cers6,139.5,52,0.5,219.5,2
Cers6,165,55,1,189,1
Cers6,16,188.5,0,210,2
Cers6,121.5,91,3,200,2
Cers6,75,76,3,383,1
Cers6,188,181,0,300,1
Cers6,15,6,0.5,182.5,2
Cers6,27,109.333333333333,3,189.666666666667,3
Cers6,10,56,0,199.5,2
Cers6,110,54,2,183,1
Cers6,125,73,0,204,1
Cers6,87.3333333333333,5,1,230.333333333333,3
Cers6,142,22,0.5,184.5,2
Cers6,0,109.5,1.5,195.5,2
Cers6,157,156.5,3,218.5,2
Cers6,82,13,1,192,1
Cers6,15,134,0,199,1
Cers6,168,125,2,189,1
Cers6,50,103.5,1,191.5,2
Cers6,190,65,0.5,265,2
Cers6,61,4,0.5,182.5,2
Cers6,120,103.5,3,186.5,2
Cers6,184,60,3,289,2
Cers6,71.5,60,0,197,2
Cers6,0,79,1.5,203,2
Cers6,105,37,2,208,1
Cers6,129,48,0,193.5,2
Cers6,44,100,1.5,192.5,2
Cers6,15,150,3,349,1
Cers6,152,27,2,175,1
Cers6,79,159,2,192,1
Cers6,10.6666666666667,82,0,244.333333333333,3
Cers6,155.333333333333,107,0,220.666666666667,3
Cers6,128,166,1,212,1
Cers6,81,54,3,171,2
Cers6,129.5,56,1,249.5,2
Cers6,135,76,2.5,229,2
Cers6,136.5,21,3,218.5,2
Cers6,34,72,3,211,1
Cers6,195,176.5,3,204.5,2
Cers6,151.5,189.5,1,215.5,2
Cers6,140,159,1.5,185,2
Cers6,196,11,1,199,1
Cers6,68,195,0.5,196,2
Cers6,87,155.5,2,206,2
Cers6,13,190,2,183,2
Cers6,156,170.5,1,199.5,2
Cers6,194.25,151.75,0.25,183,4
Cers6,102.5,165,2,205,2
Cers6,97,149.75,0.25,240.75,4
Cers6,22,146,2,175,1
Cers6,96,20,0,257,1
Cers6,186,36,2,175,1
Cers6,4,139,0,196.5,2
Cers6,169,116,0,258,1
Cers6,140.5,188,3,238,2
Cers6,147,162.5,3,204,2
Cers6,150,178.5,2,193.5,2
Cers6,118,149,3,189,1
Cers6,68,65.5,2,220,2
Cers6,112.25,199,0.5,200.25,4
Cers6,183,60,2,198.5,2
Cers6,46,73,2,186,1
Cers6,74,0,0,194,1
Cers6,27,48,3,191,1
Cers6,144,115,0,203,1
Cers6,109,22.5,2,169,2
Cers6,59,62.5,3,184.5,2
Cers6,47,22,2,231,1
Cers6,152,110.5,2,208.5,2
Cers6,171,149,3,332,1
Cers6,140,151,0,197,1
Cers6,151,88,0,191,1
Cers6,148,56,1,179,1
Cers6,130,0,1,193,1
Cers6,42,54,3,292.5,2
Cers6,165,54,1,182,1
Cers6,32.5,168,0,203.5,2
Cers6,120,122,0,180,1
Cers6,49,182,2,208,1
Cers6,169,0,3,188,2
Cers6,171,23.5,3,190.5,2
Cers6,74,96,3,207,1
Cers6,0,133.5,0,199,2
Cers6,154,153,1,201,1
Cers6,101.5,124,0,208.5,2
Cers6,113.5,124,0,194.5,2
Cers6,43,94,0,202,1
Cers6,34,196,2,194.5,2
Cers6,63,120.333333333333,2,219,3
Cers6,194,89,3,190.5,2
Cers6,64,144,1,200,1
Cers6,105,5.5,1,178.5,2
Cers6,168,151.333333333333,0.333333333333333,235.666666666667,3
Cers6,5.5,108,1,199,2
Cers6,111,118,1,182,1
Cers6,53,93,2,201,1
Cers6,149,134,3,300,2
Cers6,83.5,188,1,194.5,2
Cers6,61,132,0,199,1
Cers6,177.5,8.5,0.5,233.5,2
Cers6,99,199,0,190,1
Cers6,17,107,2,185,1
Cers6,88,176,0,301.333333333333,3
Cers6,80,0,0.666666666666667,216.333333333333,3
Cers6,94,158.5,3,226,2
Cers6,21,106,1.5,184.5,2
Cers6,182,127,0,277,2
Cers6,125,51,2.5,290.5,2
Cers6,102.5,126,2,206,2
Cers6,41,199,2.5,182.5,2
Cers6,110.333333333333,0,3,193.333333333333,3
Cers6,32,57,3,289.5,2
Cers6,0,159,1,183,1
Cers6,38,22,1,195,1
Cers6,142,128,1,192,1
Cers6,134,186,1,188.5,2
Cers6,131,193,3,189,1
Cers6,150,76,1,177,1
Cers6,64,190,0,192.5,2
Cers6,19,18,0,208,1
Cers6,119,62,2,203,1
Cers6,0,128,3,243,1
Cers6,56,99,0,211,1
Cers6,104,84,2,182,1
Cers6,159,64,1,256,1
Cers6,176,8,3,176,1
Cers6,179,46,0,193,3
Cers6,151,101,1,219,1
Cers6,199,199,0,215,1
Cers6,142,0,2,193,1
Cers6,83,35,0,200.5,2
Cers6,47,34,3,203,1
Cers6,12,146,0.5,209,2
Cers6,61,7.5,2,222,2
Cers6,0,43,2,196.5,2
Cers6,188,181,1,265.333333333333,3
Cers6,70,169,2.5,167,2
Cers6,82,55,0,188,1
Cers6,118,175.5,2,218.5,2
Cers6,70,169,1,171,1
Cers6,19,179,3,271,1
Cers6,75,144,0,187,1
Cers6,10,61,1,204,1
Cers6,94,59,2,168,1
Cers6,25,138,1,239,2
Cers6,33.6666666666667,62,0,210,3
Cers6,195,108.5,3,186,2
Cers6,29,0,1,171.5,2
Cers6,64,112,3,188.5,2
Cers6,60,0,2.66666666666667,192.666666666667,3
Cers6,44,188,2,305,1
Cers6,124,121,1,191,1
Cers6,111,118,2,178.5,2
Cers6,24.5,138,3,215,2
Cers6,19,132,1.5,199.5,2
Cers6,127,31.3333333333333,2,217.666666666667,3
Cers6,0,3,1,191,1
Cers6,104,83,0,300,2
Cers6,28,154,0,205,1
Cers6,32,37,0.333333333333333,248.333333333333,3
Cers6,174.5,91,3,199,2
Cers6,67,199,1,216,1
Cers6,0,95,2,197,2
Cers6,60,179.5,1,189.5,2
Cers6,125,74,0,174,1
Cers6,17.5,66,1,215.5,2
Cers6,63,100,1,295,1
Cers6,114,40,0,271.333333333333,3
Cers6,169,115,0,198,1
Cers6,141,0,0,160,1
Cers6,172,49.5,3,191.5,2
Cers6,54,48,2,209,1
Cers6,192,82.5,3,221.5,2
Cers6,74,7,3,180,2
Cers6,84,42,2.5,255.5,2
Cers6,60,18.5,2,193,2
Cers6,62,190,2,244,1
Cers6,103,17,1,189,1
Cers6,152,82,2,195,3
Cers6,29,175,2,207,1
Cers6,20,9,0,202,1
Cers6,73,0,2,173,3
Cers6,43,92,1,207,1
Cers6,111,35,3,199,1
Cers6,96,20,3,280,3
Cers6,170,193,0,298,1
Cers6,184.666666666667,36,0.333333333333333,238.333333333333,3
Cers6,75,6,1,194,1
Cers6,180.5,47,3,176.5,2
Cers6,127,5,0,177,1
Cers6,164,76,2,285,1
Cers6,186,36,3,157,1
Cers6,28,120,0,170,1
Cers6,146,27,1,182,1
Cers6,61,19,1,208,1
Cers6,147,8,3,169,1
Cers6,28.5,135,3,207,2
Cers6,183,175,2,199,1
Cers6,117,159,3,301,1
Cers6,85,109,0,245,1
Cers6,13,122,2,170,2
Cers6,193,82,1,186,1
Cers6,119,170,1,188,1
Cers6,173,42,3,183,1
Cers6,144,175,0,270,3
Cers6,174,140,2,202,1
Cers6,6,38,1,201,1
Cers6,53,76,1,189,1
Cers6,41,143,0,302,2
Cers6,181,126,2,170,1
Cers6,156,156,0,199,1
Cers6,93,60,2,228,1
Cers6,62,137,3,187,1
Cers6,132,164.5,1,214,2
Cers6,169,117,1,169,1
Cers6,199,36.5,3,186,2
Cers6,22,125.333333333333,1,177.666666666667,3
Cers6,51,27,2,202,1
Cers6,110,69,0,204,1
Cers6,127,5,1,190,1
Cers6,93,15,3,259.5,2
Cers6,61,177,2,204,1
Cers6,119,150,2,195.5,2
Cers6,11,185,0,199,1
Cers6,97,144,0,207,1
Cers6,18,58,1,189,1
Cers6,19,0,1,186.5,2
Cers6,18,107,2,182,1
Cers6,110,35,0.5,266.5,6
Cers6,119,63,2,197,1
Cers6,92,15,3,190,1
Cers6,48,131,3,209,1
Cers6,180,86,3,164,1
Cers6,134,154,0,188,1
Cers6,31,83,0,196,1
Cers6,158,139,0,195,1
Cers6,178,10,0,179,1
Cers6,28,135,1,196,1
Cers6,151,101,0,212,1
Cers6,123,45,2,199,1
Cers6,10,55,3,203,1
Cers6,47,199,3,191,1
Cers6,48,34,2,160,1
Cers6,17,95,2,233,1
Cers6,134,98,1,248,2
Cers4,117.5,0,1,186,2
Cers4,72,130,2,172,1
Cers4,46.5,175,0,193,2
Cers4,166,199,0.5,201.5,2
Cers4,3,35,1,205,1
Cers4,124,41,0,185,2
Cers4,68.5,0,2,200.5,2
Cers4,13,6,1,176.5,2
Cers4,14,121,1.66666666666667,170.666666666667,3
Cers4,199,140,2.2,254.2,5
Cers4,114.5,93,3,202.5,2
Cers4,148,9,1.33333333333333,189.333333333333,3
Cers4,116.5,191,3,214,2
Cers4,64,99.5,1,191,2
Cers4,160,102.333333333333,2,211.333333333333,3
Cers4,54,54,1.5,192.5,2
Cers4,153.5,111,0,222,2
Cers4,9,147.333333333333,0,208,3
Cers4,183,57,3,282,2
Cers4,18,66.6666666666667,2.33333333333333,198.666666666667,3
Cers4,167,157,0,207,2
Cers4,134.666666666667,98.3333333333333,2.33333333333333,213.666666666667,3
Cers4,190.5,37,1,177,2
Cers4,112.833333333333,109.666666666667,1.66666666666667,236.5,6
Cers4,199,0,2.66666666666667,178.333333333333,3
Cers4,11,95,2.5,247.5,2
Cers4,159,48,1,209,1
Cers4,67,87,0,210,1
Cers4,28.6666666666667,135,2.66666666666667,191.666666666667,3
Cers4,5,184.25,2.5,222,4
Cers4,199,184,2,296,2
Cers4,186.5,171,0,200,2
Cers4,26,48,3,189,1
Cers4,139.333333333333,162,0.666666666666667,199,3
Cers4,47,131,0,238.666666666667,3
Cers4,165,134,1,286.666666666667,3
Cers4,150,76.5,3,218,2
Cers4,139.75,52,2.5,249.75,4
Cers4,199,94,2,215,1
Cers4,29,59,0,286,1
Cers4,56.6666666666667,199,0.333333333333333,214,3
Cers4,88,176,1,276,2
Cers4,12,156,1.4,242.6,5
Cers4,84.5,195,0,223,2
Cers4,194,116,1,191,1
Cers4,138.666666666667,199,0,219,3
Cers4,93.3333333333333,60,1,237.666666666667,3
Cers4,38.5,85.75,1.5,201.75,4
Cers4,123,100.5,0,203.5,2
Cers4,92.5,120,3,218,2
Cers4,28.5,9,0,172.5,2
Cers4,51,27,0,179,1
Cers4,71,58.3333333333333,0.666666666666667,225.666666666667,3
Cers4,148,42,1,312.5,2
Cers4,73,32.5,1,191,2
Cers4,100.5,142,1,204,2
Cers4,72,182,0,191,2
Cers4,98,37.25,0.75,185,4
Cers4,172,0,0,173,2
Cers4,22,180,2,184,1
Cers4,127,4,0,239,1
Cers4,97,85,0,158,1
Cers4,97,9.5,2,198,2
Cers4,38,118,2,192,2
Cers4,57.5,156,3,219,2
Cers4,155.5,0,3,198,2
Cers4,42,54,2.66666666666667,276.333333333333,3
Cers4,121,136,3,202,1
Cers4,119.5,176,0,214.5,2
Cers4,190,157,1.5,171.5,2
