hyb,ch,x,y,z,int
0,1,947.0,466.0,1.0,1171
0,1,939.0,460.0,1.0,1041
0,1,925.0,468.0,0.0,860
0,1,972.0,453.0,3.0,1010
0,1,908.0,457.0,4.0,997
0,1,913.0,459.0,1.0,862
0,1,953.0,468.0,3.0,979
0,1,904.0,466.0,4.0,890
0,1,923.0,442.0,5.0,908
0,1,884.0,465.0,6.0,888
0,1,896.0,468.0,6.0,840
0,1,925.0,455.0,3.0,768
0,1,958.0,466.0,0.0,853
0,1,923.0,449.0,6.0,739
0,1,889.0,476.0,0.0,709
0,1,886.0,461.0,6.0,784
0,1,937.0,472.0,6.0,655
0,1,916.0,449.0,6.0,713
0,1,889.0,463.0,2.0,766
0,1,933.0,446.0,4.0,669
0,1,944.0,439.0,2.0,666
0,1,905.0,460.0,6.0,636
0,1,940.0,433.0,2.0,587
0,1,922.0,451.0,2.0,571
0,1,901.0,473.0,5.0,609
0,1,903.0,457.0,6.0,617
0,1,949.0,470.0,1.0,630
0,1,910.0,472.0,5.0,622
0,1,957.0,469.0,3.0,627
1,1,925.8,455.024,3.0,824
1,1,885.8,461.024,6.0,683
1,1,912.8,454.024,2.0,603
1,1,904.8,484.024,4.0,546
2,1,960.187,470.328,3.0,1192
2,1,915.187,461.328,4.0,1169
2,1,940.187,462.328,0.0,890
2,1,967.187,459.328,4.0,787
2,1,950.187,459.328,1.0,943
2,1,901.187,470.328,6.0,836
2,1,925.187,454.328,3.0,842
2,1,909.187,470.328,0.0,730
2,1,886.187,461.328,6.0,756
2,1,898.187,462.328,0.0,738
2,1,896.187,479.328,1.0,710
2,1,922.187,462.328,0.0,699
2,1,918.187,458.328,6.0,675
2,1,920.187,451.328,3.0,816
2,1,957.187,442.328,0.0,661
2,1,900.187,456.328,1.0,620
2,1,963.187,464.328,0.0,623
2,1,933.187,445.328,0.0,564
2,1,888.187,467.328,5.0,663
2,1,905.187,484.328,6.0,658
2,1,934.187,449.328,2.0,619
2,1,927.187,437.328,4.0,593
2,1,915.187,472.328,6.0,528
2,1,937.187,490.328,6.0,545
2,1,898.187,464.328,6.0,550
2,1,918.187,448.328,5.0,573
2,1,905.187,484.328,0.0,541
3,1,925.183,454.896,3.0,872
3,1,953.183,460.896,0.0,854
3,1,891.183,485.896,3.0,850
3,1,959.183,461.896,0.0,756
3,1,934.183,467.896,4.0,725
3,1,886.183,460.896,6.0,687
3,1,891.183,490.896,1.0,711
3,1,948.183,447.896,0.0,702
3,1,913.183,447.896,6.0,579
3,1,942.183,449.896,4.0,735
3,1,943.183,450.896,0.0,713
3,1,946.183,442.896,2.0,705
3,1,895.183,475.896,4.0,532
3,1,905.183,484.896,6.0,520
3,1,905.183,484.896,0.0,539
4,1,925.898,455.017,3.0,875
4,1,896.898,489.017,6.0,724
4,1,886.898,461.017,6.0,685
4,1,957.898,473.017,3.0,674
4,1,897.898,463.017,2.0,824
4,1,898.898,442.017,2.0,752
4,1,913.898,452.017,5.0,735
4,1,886.898,481.017,5.0,813
4,1,954.898,467.017,6.0,648
4,1,953.898,456.017,0.0,636
4,1,904.898,485.017,2.0,671
4,1,908.898,472.017,2.0,641
4,1,929.898,497.017,6.0,568
4,1,928.898,479.017,2.0,552
4,1,904.898,447.017,2.0,531
4,1,886.898,452.017,2.0,562
4,1,887.898,465.017,3.0,532
4,1,902.898,467.017,2.0,569
4,1,921.898,456.017,0.0,597
4,1,931.898,493.017,2.0,573
4,1,907.898,488.017,2.0,556
4,1,939.898,459.017,2.0,529
4,1,961.898,465.017,2.0,534
4,1,927.898,485.017,2.0,493
4,1,913.898,488.017,2.0,571
4,1,973.898,453.017,5.0,572
4,1,912.898,455.017,2.0,603
4,1,942.898,450.017,0.0,523
4,1,925.898,490.017,2.0,525
4,1,907.898,493.017,2.0,561
4,1,909.898,461.017,2.0,481
4,1,916.898,476.017,2.0,526
4,1,920.898,443.017,3.0,475
4,1,906.898,480.017,2.0,543
4,1,892.898,484.017,2.0,501
4,1,930.898,489.017,2.0,540
4,1,962.898,474.017,2.0,496
