geneID,x,y,z,intensity,seeds
ACTN1,443.026856798046,646.044111212104,0.0248498788294248,10,4
ACTN1,1671.11810865382,252.002224896084,3.08072825203759,10,4
ACTN1,1858.12852248145,1886.93688774861,0.948753722661634,10,4
ACTN1,971.089319588534,51.0085185276161,0.904505623460252,10,4
ACTN1,313.939894187105,1762.03112756322,-0.0838935813577351,10,4
ACTN1,131.926347282129,15.9670202604611,0.856745730771414,10,4
ACTN1,1341.1695195584,1772.97275252882,2.0630911754533,10,4
ACTN1,1164.0206504244,965.908942079241,0.00951530767259701,10,4
ACTN1,599.117478218681,407.051619015184,1.08693275391967,10,4
ACTN1,1244.96215039552,163.012598482892,1.08889854868025,10,4
ACTN1,1905.08519353718,1068.95802110545,0.0711518779230901,10,4
ACTN1,551.880896002947,1138.03608808413,0.103003073694384,10,4
ACTN1,618.989496356059,1704.11722749463,0.936052123920452,10,4
ACTN1,1630.01572833398,647.903898246942,-0.052688902948296,10,4
ACTN1,184.906601814328,377.948260744349,0.0424205736921618,10,4
ACTN1,2.01161630852429,558.900988566499,3.08383192051495,10,4
ACTN1,1879.98417783923,110.894562121149,0.928293529561688,10,4
ACTN1,1966.10674827133,816.992233452527,0.0987651800875963,10,4
ACTN1,725.974492568139,1543.0599256404,-0.0387555642192451,10,4
ACTN1,1215.02134035702,1263.98477874374,1.07461083039863,10,4
ACTN1,1748.96578763348,478.988461145393,1.07636245175686,10,4
ACTN1,45.9722832957703,967.070637899368,3.12421186551096,10,4
ACTN1,692.866648863146,2033.05366121977,-0.0296467988620344,10,4
ACTN1,17.9626199768394,1496.07191977815,2.0287838173752,10,4
ACTN1,839.997250085744,1089.98031825277,0.97742338011623,10,4
ACTN1,1470.13919698265,823.051676722172,-0.00386771227927999,10,4
ACTN1,1352.99889558757,1196.99066597609,3.0625298882659,10,4
ACTN1,461.077389379164,1290.98105079778,0.0195886742730136,10,4
ACTN1,1524.00993326468,587.065489114158,1.91714461506004,10,4
ACTN1,1657.02309894391,182.974021073063,1.95826224154354,10,4
ACTN1,1204.13698429408,1982.05097259463,2.07915904047806,10,4
ACTN1,856.130140964354,631.184730425438,1.12432239658546,10,4
ACTN1,1169.0787749871,1908.8902812884,0.00356224786422961,10,4
ACTN1,488.170650658826,1525.88691367328,2.90353816369325,10,4
ACTN1,602.901678360798,1259.1032670758,0.100439008607592,10,4
ACTN1,1651.9861525226,799.09312510791,3.06885995666043,10,4
ACTN1,1001.92525531061,834.968359984865,0.992210078156131,10,4
ACTN1,77.0936647837332,149.873906137415,2.98563681518429,10,4
ACTN1,534.163726796249,331.874614014075,2.08803557181005,10,4
ACTN1,1757.96376251014,20.9777188437578,0.13163483394707,10,4
ACTN1,1240.94125061752,99.047081483007,-0.12470384140736,10,4
ACTN1,1844.02292313927,987.094026553133,1.98236708349369,10,4
