hyb,ch,x,y,z,int
0,1,7250.043843357403,9465.593799007413,9979.167397776153,0.08252374061614473
0,1,2433.516423019323,1318.9638913477104,795.985094157477,0.025639387718114293
1,1,705.8,2028.024,0.0,521.0
2,1,10013.214375641159,5601.442696342642,11962.36608138826,0.021117669995230404
2,1,4406.110739324298,4455.44027270538,10568.65914030178,0.07698919314305495
3,1,708.1856418155282,10739.378402870976,6928.298698756911,0.054214184701766324
3,1,866.8153092702504,687.9249520217294,6617.4980069415005,0.07899647279708875
4,1,670.898,2043.017,2.0,531.0
4,1,705.898,2029.017,2.0,574.0
4,1,679.898,2045.017,2.0,493.0
4,1,700.898,2021.017,2.0,500.0
4,1,654.898,2040.017,2.0,492.0
4,1,700.898,2041.017,2.0,475.0
4,1,673.898,2028.017,2.0,496.0
4,1,695.898,2024.017,2.0,478.0
4,1,692.898,2045.017,2.0,496.0
4,1,658.898,2045.017,2.0,466.0
5,1,8421.176878128144,6945.8165545563315,7274.075585640812,0.09829137599358123
5,1,11793.339332218158,5861.727994321621,7014.710846238443,0.06445961053260943
6,1,3390.648246026264,10778.981179886743,1509.5303381229721,0.05443160356998732
6,1,11575.851684791909,10589.716550352214,4349.09757293896,0.05640083545746989
7,1,707.5310000000002,2037.654,4.0,1061.0
7,1,692.5310000000002,2038.654,0.0,526.0
7,1,674.5310000000002,2019.654,1.0,542.0
8,1,2007.8518708303936,6690.587868899351,9231.976725073398,0.08639606206187649
8,1,10474.03053145254,5946.843600567573,4733.63662807329,0.08979485904954279
9,1,707.7439999999998,2037.093,4.0,689.0
10,1,9429.291359956655,6332.405304325324,8930.438399537948,0.017075822580905554
10,1,588.470559597019,8642.803177803957,8062.381655622557,0.05780373424222046
11,1,686.68,2033.258,3.0,520.0
12,1,799.7865456208841,7312.587125379143,10800.29232125939,0.01106026249954295
12,1,6030.186730705192,3679.5821159260645,9707.424569497784,0.06831007005148214
13,1,10895.969718282695,6348.02691516678,4259.0031988802075,0.05032672193916746
13,1,10953.59552392123,10141.364581850434,2004.5532068982227,0.08387344969466315
14,1,6559.474252750725,569.6018874134318,1048.3167118148326,0.010978681920117951
14,1,6473.985582177274,4347.958062043922,3072.5958664338464,0.05437212908890435
15,1,2546.9212913346555,11899.056976681599,5157.848625219721,0.04920926580919799
15,1,2712.2315042656705,9508.498055329614,7046.4344899958905,0.09860862246089397
16,1,707.9810000000001,2037.457,4.0,570.0
16,1,707.9810000000001,2030.457,4.0,520.0
17,1,708.2130000000002,2030.82,4.0,535.0
18,1,708.4680000000002,2030.43,0.0,525.0
18,1,708.4680000000002,2030.43,2.0,536.0
19,1,699.9760000000001,2036.557,4.0,597.0
20,1,6291.210741925132,9227.506328080302,3220.477894484616,0.010875227061692295
20,1,1774.5127584329887,3017.7299541697894,11170.890288748455,0.05462491160388159
21,1,702.2289999999998,2030.188,2.0,891.0
22,1,4521.61262946587,6796.124059335419,10723.42873827313,0.09927356040152621
22,1,7301.9484005984,3315.212054095454,6913.178851494198,0.03902845277241099
23,1,5183.668423914093,2558.8487888920035,8948.315096070277,0.005915622444810753
23,1,4888.833532255907,6273.961418904936,10676.222280642854,0.043548537105077424
24,1,692.14,2039.311,0.0,565.0
25,1,10508.183484647328,9575.325852657721,3114.676524759641,0.04816395228751219
25,1,9941.264850900137,3025.379158214105,5305.203912720382,0.021615902663854616
26,1,707.77,2038.111,4.0,998.0
27,1,705.908,2031.941,2.0,769.0
28,1,6541.934845941671,6000.185056364746,12034.600295628226,0.04410307027499662
28,1,1315.313497357121,1877.7045801200845,6150.01666340639,0.04842687466192424
29,1,10715.203473581485,1512.5673693215201,2454.9873338673124,0.09674125716926733
29,1,8692.347903504744,5595.727983820605,8273.515010184536,0.0012130730762247466
30,1,677.181,2019.081,6.0,672.0
30,1,666.181,2036.081,6.0,650.0
30,1,675.181,2043.081,6.0,631.0
31,1,8902.171009954523,3268.1167599233745,2293.230555387012,0.09092458686948368
31,1,2925.005629187213,4920.178831279077,6842.4179699194265,0.04963019454710848
