hyb,ch,x,y,z,int
0,1,1370.0,1849.0,5.0,629
0,1,1353.0,1829.0,0.0,637
0,1,1353.0,1829.0,3.0,611
0,1,1353.0,1829.0,6.0,594
0,1,1407.0,1850.0,6.0,501
0,1,1349.0,1855.0,6.0,524
0,1,1405.0,1853.0,6.0,504
0,1,1366.0,1876.0,6.0,508
0,1,1349.0,1855.0,0.0,500
1,1,1370.805,1887.012,0.0,737
1,1,1346.805,1859.012,0.0,744
1,1,1352.805,1830.012,0.0,639
1,1,1352.805,1830.012,6.0,637
2,1,1353.1729999999998,1830.339,0.0,619
2,1,1353.1729999999998,1830.339,4.0,644
2,1,1349.1729999999998,1856.339,3.0,553
3,1,1353.196,1830.871,0.0,635
3,1,1353.196,1830.871,2.0,632
3,1,1353.196,1830.871,6.0,623
4,1,1346.918,1870.993,3.0,844
4,1,1396.918,1875.993,0.0,659
4,1,1375.918,1859.993,3.0,663
4,1,1379.918,1842.993,0.0,572
4,1,1378.918,1889.993,5.0,623
4,1,1370.918,1874.993,1.0,593
4,1,1340.918,1860.993,3.0,568
4,1,1375.918,1846.993,1.0,546
4,1,1352.918,1830.993,0.0,620
4,1,1352.918,1830.993,6.0,583
4,1,1406.918,1851.993,0.0,531
4,1,1404.918,1854.993,0.0,537
4,1,1348.918,1856.993,6.0,528
5,1,1342.483,1860.117,3.0,592
5,1,1357.483,1861.117,1.0,580
5,1,1409.483,1849.117,5.0,613
5,1,1353.483,1831.117,6.0,645
5,1,1353.483,1831.117,3.0,641
5,1,1407.483,1852.117,4.0,577
5,1,1405.483,1855.117,5.0,536
5,1,1405.483,1855.117,3.0,546
6,1,1353.446,1831.13,0.0,641
6,1,1353.446,1831.13,6.0,646
6,1,1353.446,1831.13,4.0,627
6,1,1405.446,1855.13,3.0,564
6,1,1405.446,1855.13,6.0,542
6,1,1349.446,1857.13,0.0,511
6,1,1384.446,1890.13,2.0,519
6,1,1375.446,1893.13,0.0,509
7,1,1375.5410000000004,1893.651,4.0,884
7,1,1342.5410000000004,1862.651,4.0,644
7,1,1353.5410000000004,1831.651,0.0,657
7,1,1353.5410000000004,1831.651,4.0,641
8,1,1364.876,1874.805,0.0,680
8,1,1353.876,1831.805,6.0,624
8,1,1353.876,1831.805,3.0,633
8,1,1353.876,1831.805,0.0,637
8,1,1405.876,1855.805,6.0,576
9,1,1353.746,1832.106,3.0,632
9,1,1353.746,1832.106,1.0,635
9,1,1353.746,1832.106,6.0,624
9,1,1405.746,1856.106,5.0,551
10,1,1353.769,1832.131,6.0,632
10,1,1353.769,1832.131,0.0,598
10,1,1405.769,1856.131,0.0,521
10,1,1405.769,1856.131,6.0,517
10,1,1349.769,1858.131,0.0,520
10,1,1405.769,1856.131,3.0,526
10,1,1384.769,1891.131,3.0,509
10,1,1384.769,1891.131,0.0,513
11,1,1345.6660000000004,1839.273,3.0,761
11,1,1403.6660000000004,1871.273,1.0,588
11,1,1353.6660000000004,1832.273,0.0,657
11,1,1353.6660000000004,1832.273,6.0,624
12,1,1396.475,1876.491,0.0,662
12,1,1353.475,1832.491,1.0,671
12,1,1353.475,1832.491,4.0,605
12,1,1353.475,1832.491,6.0,605
13,1,1357.38,1860.628,1.0,550
13,1,1375.38,1893.628,4.0,522
13,1,1382.38,1875.628,1.0,567
13,1,1360.38,1843.628,5.0,547
13,1,1354.38,1832.628,4.0,597
13,1,1354.38,1832.628,2.0,606
13,1,1408.38,1853.628,2.0,508
13,1,1350.38,1858.628,5.0,533
13,1,1406.38,1856.628,0.0,509
13,1,1406.38,1856.628,2.0,535
13,1,1406.38,1856.628,6.0,511
13,1,1385.38,1891.628,4.0,506
14,1,1354.493,1832.315,6.0,617
14,1,1352.493,1838.315,3.0,549
14,1,1354.493,1832.315,0.0,616
15,1,1354.793,1832.456,2.0,635
15,1,1354.793,1832.456,6.0,582
16,1,1354.956,1832.479,6.0,645
16,1,1354.956,1832.479,1.0,627
16,1,1354.956,1832.479,3.0,617
17,1,1355.172,1832.821,0.0,645
17,1,1355.172,1832.821,4.0,657
17,1,1408.172,1878.821,2.0,542
17,1,1409.172,1853.821,1.0,528
17,1,1407.172,1856.821,1.0,530
18,1,1401.4589999999996,1883.431,2.0,698
18,1,1355.4589999999996,1832.431,3.0,641
18,1,1355.4589999999996,1832.431,6.0,616
18,1,1351.4589999999996,1858.431,3.0,552
18,1,1409.4589999999996,1853.431,4.0,516
18,1,1351.4589999999996,1858.431,0.0,516
19,1,1342.983,1860.549,3.0,761
19,1,1355.983,1832.549,0.0,646
19,1,1355.983,1832.549,5.0,645
19,1,1409.983,1853.549,6.0,507
19,1,1351.983,1858.549,6.0,510
19,1,1407.983,1856.549,0.0,525
19,1,1407.983,1856.549,2.0,512
19,1,1386.983,1891.549,2.0,502
19,1,1407.983,1856.549,5.0,544
20,1,1356.237,1832.636,4.0,664
20,1,1356.237,1832.636,1.0,648
20,1,1352.237,1858.636,1.0,576
21,1,1357.225,1832.177,6.0,630
21,1,1357.225,1832.177,0.0,624
21,1,1357.225,1832.177,2.0,632
21,1,1409.225,1856.177,0.0,539
21,1,1409.225,1856.177,6.0,543
22,1,1356.395,1832.459,0.0,634
22,1,1356.395,1832.459,4.0,645
23,1,1356.918,1832.422,0.0,661
23,1,1356.918,1832.422,4.0,611
23,1,1352.918,1858.422,6.0,552
24,1,1357.1270000000004,1832.321,5.0,632
24,1,1357.1270000000004,1832.321,2.0,635
24,1,1357.1270000000004,1832.321,0.0,603
24,1,1409.1270000000004,1856.321,3.0,526
25,1,1346.335,1858.222,0.0,557
25,1,1357.335,1832.222,0.0,647
25,1,1357.335,1832.222,5.0,611
25,1,1388.335,1891.222,0.0,520
26,1,1344.7720000000004,1858.102,3.0,819
26,1,1343.7720000000004,1864.102,1.0,713
26,1,1355.7720000000004,1832.102,0.0,746
26,1,1407.7720000000004,1856.102,0.0,709
26,1,1407.7720000000004,1856.102,6.0,720
26,1,1351.7720000000004,1858.102,2.0,717
26,1,1377.7720000000004,1894.102,4.0,695
27,1,1406.9,1854.939,0.0,734
27,1,1352.9,1833.939,1.0,750
27,1,1352.9,1833.939,5.0,706
27,1,1348.9,1859.939,2.0,706
28,1,1354.2520000000004,1832.547,3.0,777
28,1,1354.2520000000004,1832.547,6.0,763
28,1,1408.2520000000004,1853.547,0.0,698
28,1,1406.2520000000004,1856.547,6.0,700
28,1,1406.2520000000004,1856.547,4.0,701
28,1,1350.2520000000004,1858.547,5.0,720
29,1,1356.352,1830.997,0.0,782
29,1,1410.352,1851.997,3.0,765
29,1,1356.352,1830.997,6.0,737
29,1,1410.352,1851.997,6.0,694
29,1,1408.352,1854.997,6.0,754
29,1,1408.352,1854.997,3.0,736
29,1,1352.352,1856.997,2.0,750
29,1,1378.352,1892.997,4.0,690
29,1,1387.352,1889.997,0.0,673
29,1,1380.352,1834.997,6.0,681
30,1,1356.19,1831.087,4.0,637
30,1,1356.19,1831.087,0.0,652
30,1,1352.19,1857.087,6.0,546
30,1,1408.19,1855.087,2.0,587
30,1,1408.19,1855.087,0.0,550
30,1,1408.19,1855.087,5.0,513
31,1,1358.244,1860.842,1.0,718
31,1,1363.244,1876.842,0.0,610
31,1,1343.244,1859.842,3.0,618
31,1,1356.244,1831.842,0.0,627
31,1,1370.244,1876.842,5.0,561
31,1,1356.244,1831.842,4.0,633
31,1,1352.244,1857.842,6.0,521
31,1,1408.244,1855.842,3.0,585
31,1,1408.244,1855.842,0.0,559
31,1,1369.244,1878.842,4.0,570
31,1,1410.244,1852.842,3.0,528
31,1,1352.244,1857.842,1.0,513
31,1,1408.244,1855.842,6.0,508
